st pl ch r c p0 p1 p2 p3
0 2 7 0 0 599.073 123.114 0.034 -1.252
0 2 7 0 1 592.054 128.906 0.037 -1.225
0 2 7 0 2 597.448 125.156 0.039 -1.349
0 2 7 0 3 591.194 135.218 0.036 -1.191
0 2 7 0 4 585.208 127.853 0.039 -1.365
0 2 7 0 5 585.173 127.284 0.040 -1.395
0 2 7 0 6 596.897 127.981 0.038 -1.251
0 2 7 0 7 595.988 128.418 0.038 -1.227
0 2 7 0 8 584.189 138.877 0.035 -1.144
0 2 7 0 9 590.022 131.765 0.037 -1.226
0 2 7 0 10 592.737 128.061 0.039 -1.241
0 2 7 0 11 589.116 135.742 0.036 -1.147
0 2 7 0 12 586.545 134.502 0.036 -1.154
0 2 7 0 13 598.542 117.932 0.043 -1.432
0 2 7 0 14 609.114 118.685 0.043 -1.442
0 2 7 0 15 602.765 128.855 0.039 -1.283
0 2 7 0 16 577.194 125.535 0.039 -1.246
0 2 7 0 17 577.160 126.007 0.039 -1.283
0 2 7 0 18 591.132 127.769 0.039 -1.219
0 2 7 0 19 587.471 132.696 0.037 -1.142
0 2 7 0 20 587.031 131.243 0.037 -1.112
0 2 7 0 21 588.863 129.410 0.037 -1.123
0 2 7 0 22 603.231 132.102 0.036 -1.100
0 2 7 0 23 595.380 144.585 0.032 -0.932
0 2 7 0 24 599.989 140.100 0.034 -1.028
0 2 7 0 25 611.611 125.681 0.038 -1.206
0 2 7 0 26 593.983 136.312 0.035 -1.078
0 2 7 0 27 595.749 133.784 0.036 -1.160
0 2 7 0 28 614.461 112.412 0.044 -1.386
0 2 7 0 29 603.393 128.272 0.037 -1.125
0 2 7 0 30 601.096 121.469 0.041 -1.393
0 2 7 0 31 599.567 125.722 0.039 -1.280
0 2 7 0 32 594.619 117.716 0.043 -1.370
0 2 7 0 33 589.587 126.349 0.039 -1.229
0 2 7 0 34 581.739 129.854 0.038 -1.198
0 2 7 0 35 583.808 128.210 0.038 -1.200
0 2 7 0 36 588.619 129.352 0.037 -1.158
0 2 7 0 37 596.645 118.892 0.042 -1.362
0 2 7 0 38 592.463 120.800 0.042 -1.411
0 2 7 0 39 592.791 124.459 0.040 -1.292
0 2 7 0 40 599.468 123.532 0.040 -1.244
0 2 7 0 41 597.533 125.901 0.038 -1.188
0 2 7 0 42 599.299 121.071 0.040 -1.297
0 2 7 0 43 599.136 121.899 0.039 -1.305
0 2 7 0 44 589.343 117.297 0.042 -1.342
0 2 7 0 45 588.797 119.397 0.041 -1.306
0 2 7 0 46 588.559 126.655 0.038 -1.222
0 2 7 0 47 590.862 121.144 0.040 -1.311
0 2 7 0 48 595.364 123.096 0.040 -1.277
0 2 7 0 49 594.275 129.457 0.037 -1.176
0 2 7 0 50 589.160 122.303 0.039 -1.280
0 2 7 0 51 567.690 153.831 0.026 -0.841
0 2 7 1 0 592.974 128.095 0.033 -1.248
0 2 7 1 1 588.145 132.302 0.036 -1.212
0 2 7 1 2 589.614 137.488 0.035 -1.171
0 2 7 1 3 588.960 135.793 0.036 -1.227
0 2 7 1 4 588.003 124.165 0.041 -1.431
0 2 7 1 5 583.849 128.918 0.039 -1.378
0 2 7 1 6 596.321 124.426 0.040 -1.334
0 2 7 1 7 592.879 131.493 0.038 -1.260
0 2 7 1 8 586.079 135.449 0.036 -1.150
0 2 7 1 9 588.342 134.421 0.037 -1.167
0 2 7 1 10 591.278 129.304 0.039 -1.250
0 2 7 1 11 592.276 130.799 0.038 -1.215
0 2 7 1 12 594.676 122.678 0.041 -1.311
0 2 7 1 13 600.833 115.638 0.044 -1.452
