st pl ch r c p0 p1 p2 p3
0 1 0 0 0 586.961 122.396 0.024 -0.927
0 1 0 0 1 567.830 143.854 0.023 -0.743
0 1 0 0 2 570.810 140.572 0.023 -0.741
0 1 0 0 3 571.633 135.476 0.024 -0.816
0 1 0 0 4 556.647 144.927 0.023 -0.677
0 1 0 0 5 564.118 137.260 0.023 -0.749
0 1 0 0 6 562.445 131.251 0.024 -0.775
0 1 0 0 7 552.804 144.045 0.022 -0.667
0 1 0 0 8 567.665 139.030 0.023 -0.731
0 1 0 0 9 573.365 132.750 0.024 -0.773
0 1 0 0 10 574.029 139.698 0.023 -0.679
0 1 0 0 11 578.146 134.814 0.024 -0.742
0 1 0 0 12 570.492 135.509 0.025 -0.782
0 1 0 0 13 567.321 140.297 0.025 -0.727
0 1 0 0 14 569.442 131.606 0.029 -0.933
0 1 0 0 15 569.399 129.744 0.032 -1.018
0 1 0 0 16 583.457 117.480 0.037 -1.213
0 1 0 0 17 579.421 122.301 0.035 -1.097
0 1 0 0 18 585.198 124.971 0.034 -1.060
0 1 0 0 19 587.705 119.237 0.036 -1.181
0 1 0 0 20 587.566 114.231 0.036 -1.157
0 1 0 0 21 578.063 124.156 0.034 -1.092
0 1 0 0 22 586.204 128.875 0.025 -0.832
0 1 0 0 23 591.619 119.853 0.036 -1.152
0 1 0 0 24 584.007 116.185 0.036 -1.219
0 1 0 0 25 583.514 117.157 0.037 -1.257
0 1 0 0 26 578.099 115.646 0.037 -1.201
0 1 0 0 27 573.254 119.061 0.037 -1.219
0 1 0 0 28 567.412 126.144 0.034 -1.105
0 1 0 0 29 576.647 114.709 0.038 -1.204
0 1 0 0 30 574.839 122.448 0.035 -1.092
0 1 0 0 31 571.997 125.445 0.033 -1.020
0 1 0 0 32 567.279 120.947 0.035 -1.178
0 1 0 0 33 559.875 127.450 0.033 -1.068
0 1 0 0 34 571.378 125.883 0.034 -1.119
0 1 0 0 35 575.528 121.613 0.036 -1.161
0 1 0 0 36 578.475 124.220 0.034 -1.017
0 1 0 0 37 579.440 122.852 0.035 -1.120
0 1 0 0 38 570.709 128.290 0.033 -0.998
0 1 0 0 39 571.498 125.579 0.034 -1.047
0 1 0 0 40 567.196 128.394 0.033 -1.023
0 1 0 0 41 567.075 126.414 0.033 -1.085
0 1 0 0 42 574.483 114.703 0.036 -1.187
0 1 0 0 43 567.944 120.322 0.036 -1.190
0 1 0 0 44 568.898 129.878 0.032 -0.993
0 1 0 0 45 560.427 137.685 0.029 -0.903
0 1 0 0 46 581.291 118.616 0.035 -1.172
0 1 0 0 47 577.967 123.438 0.031 -1.031
0 1 0 0 48 561.362 136.423 0.029 -0.868
0 1 0 0 49 573.431 124.360 0.032 -1.066
0 1 0 0 50 567.133 127.168 0.032 -1.074
0 1 0 0 51 543.656 153.469 0.022 -0.711
0 1 0 1 0 582.588 123.982 0.024 -0.906
0 1 0 1 1 561.484 148.264 0.024 -0.711
0 1 0 1 2 572.117 136.182 0.025 -0.787
0 1 0 1 3 569.018 135.677 0.026 -0.845
0 1 0 1 4 553.541 143.762 0.024 -0.700
