st pl ch r c p0 p1 p2 p3
0 3 5 0 0 548.804 150.291 0.025 -0.903
0 3 5 0 1 556.681 146.517 0.031 -1.040
0 3 5 0 2 563.079 147.825 0.026 -0.978
0 3 5 0 3 559.829 153.244 0.022 -0.857
0 3 5 0 4 560.049 161.231 0.021 -0.795
0 3 5 0 5 556.974 159.467 0.022 -0.800
0 3 5 0 6 549.473 148.573 0.024 -0.882
0 3 5 0 7 556.122 141.052 0.026 -0.997
0 3 5 0 8 560.065 151.348 0.029 -0.990
0 3 5 0 9 566.837 148.767 0.024 -0.901
0 3 5 0 10 552.897 150.951 0.023 -0.824
0 3 5 0 11 554.874 154.663 0.023 -0.739
0 3 5 0 12 559.206 148.593 0.025 -0.788
0 3 5 0 13 556.039 157.137 0.023 -0.731
0 3 5 0 14 554.353 156.662 0.023 -0.707
0 3 5 0 15 552.692 159.616 0.023 -0.688
0 3 5 0 16 556.431 154.334 0.023 -0.784
0 3 5 0 17 560.774 152.994 0.023 -0.759
0 3 5 0 18 554.472 142.171 0.025 -0.834
0 3 5 0 19 548.149 148.173 0.025 -0.772
0 3 5 0 20 557.397 147.086 0.024 -0.793
0 3 5 0 21 550.833 153.897 0.023 -0.765
0 3 5 0 22 551.475 145.667 0.024 -0.794
0 3 5 0 23 547.536 150.962 0.024 -0.762
0 3 5 0 24 543.376 161.408 0.022 -0.650
0 3 5 0 25 556.003 144.717 0.026 -0.815
0 3 5 0 26 558.225 150.100 0.024 -0.722
0 3 5 0 27 559.415 150.629 0.023 -0.736
0 3 5 0 28 550.851 153.167 0.023 -0.715
0 3 5 0 29 551.052 152.088 0.023 -0.727
0 3 5 0 30 556.576 151.993 0.023 -0.733
0 3 5 0 31 561.338 142.707 0.025 -0.837
0 3 5 0 32 559.362 154.592 0.023 -0.740
0 3 5 0 33 568.553 146.621 0.024 -0.800
0 3 5 0 34 542.675 153.678 0.023 -0.785
0 3 5 0 35 554.050 144.673 0.025 -0.857
0 3 5 0 36 562.389 138.389 0.026 -0.857
0 3 5 0 37 558.870 151.604 0.022 -0.741
0 3 5 0 38 567.766 138.057 0.026 -0.829
0 3 5 0 39 565.639 142.416 0.025 -0.851
0 3 5 0 40 556.758 154.987 0.022 -0.778
0 3 5 0 41 571.532 133.124 0.037 -1.248
0 3 5 0 42 574.873 132.450 0.031 -1.070
0 3 5 0 43 570.058 138.713 0.034 -1.093
0 3 5 0 44 566.138 134.591 0.030 -1.092
0 3 5 0 45 564.256 137.323 0.030 -1.022
0 3 5 0 46 548.873 144.438 0.027 -1.016
0 3 5 0 47 554.371 137.964 0.029 -1.080
0 3 5 0 48 573.024 133.233 0.029 -1.005
0 3 5 0 49 573.206 136.603 0.027 -0.922
0 3 5 0 50 563.900 145.595 0.033 -1.080
0 3 5 0 51 553.606 151.759 0.026 -0.906
0 3 5 1 0 556.608 142.479 0.021 -0.805
0 3 5 1 1 515.661 191.068 0.019 -0.490
0 3 5 1 2 516.601 194.319 0.020 -0.484
0 3 5 1 3 536.002 174.459 0.021 -0.612
0 3 5 1 4 524.710 190.918 0.019 -0.555
0 3 5 1 5 545.976 166.084 0.023 -0.711
0 3 5 1 6 541.957 151.945 0.024 -0.800
0 3 5 1 7 529.773 166.079 0.022 -0.712
0 3 5 1 8 552.594 156.124 0.024 -0.745
0 3 5 1 9 550.501 162.184 0.023 -0.730
0 3 5 1 10 547.151 152.672 0.025 -0.758
0 3 5 1 11 528.401 176.381 0.022 -0.582
0 3 5 1 12 547.523 158.366 0.024 -0.693
0 3 5 1 13 551.951 157.750 0.025 -0.665
0 3 5 1 14 551.203 156.171 0.024 -0.754
0 3 5 1 15 547.808 159.354 0.024 -0.691
0 3 5 1 16 534.132 173.688 0.023 -0.584
0 3 5 1 17 547.109 160.624 0.024 -0.681
0 3 5 1 18 539.734 153.963 0.025 -0.707
0 3 5 1 19 544.845 149.602 0.025 -0.762
0 3 5 1 20 552.672 148.859 0.025 -0.781
0 3 5 1 21 547.801 154.805 0.024 -0.750
0 3 5 1 22 545.895 148.554 0.025 -0.799
0 3 5 1 23 538.591 158.416 0.024 -0.699
0 3 5 1 24 541.257 156.239 0.024 -0.726
0 3 5 1 25 537.336 163.319 0.023 -0.670
0 3 5 1 26 554.351 151.531 0.024 -0.735
0 3 5 1 27 558.730 146.458 0.026 -0.723
0 3 5 1 28 545.131 154.419 0.024 -0.718
0 3 5 1 29 544.999 156.007 0.024 -0.718
0 3 5 1 30 549.684 153.002 0.024 -0.719
0 3 5 1 31 539.988 163.465 0.023 -0.666
0 3 5 1 32 559.704 152.199 0.024 -0.742
0 3 5 1 33 560.678 152.653 0.024 -0.715
0 3 5 1 34 538.528 155.816 0.024 -0.781
0 3 5 1 35 538.054 158.559 0.023 -0.739
0 3 5 1 36 556.314 142.041 0.027 -0.810
0 3 5 1 37 547.014 156.640 0.024 -0.690
0 3 5 1 38 555.433 148.142 0.026 -0.742
0 3 5 1 39 550.940 155.697 0.024 -0.695
0 3 5 1 40 528.159 178.499 0.022 -0.581
0 3 5 1 41 543.633 162.227 0.023 -0.677
0 3 5 1 42 553.216 153.043 0.025 -0.730
0 3 5 1 43 550.188 158.198 0.023 -0.682
0 3 5 1 44 546.391 153.179 0.024 -0.741
0 3 5 1 45 546.425 154.855 0.024 -0.716
0 3 5 1 46 538.112 153.809 0.024 -0.763
0 3 5 1 47 531.381 161.952 0.022 -0.709
0 3 5 1 48 556.973 147.391 0.025 -0.782
0 3 5 1 49 560.572 148.245 0.024 -0.777
0 3 5 1 50 545.365 161.949 0.022 -0.688
0 3 5 1 51 572.207 133.099 0.028 -1.092
0 3 5 2 0 544.794 153.214 0.020 -0.750
0 3 5 2 1 509.764 191.141 0.021 -0.441
0 3 5 2 2 514.296 195.342 0.019 -0.489
0 3 5 2 3 543.728 162.731 0.023 -0.701
0 3 5 2 4 520.746 193.015 0.020 -0.553
0 3 5 2 5 531.178 181.750 0.021 -0.592
0 3 5 2 6 532.382 160.828 0.023 -0.734
0 3 5 2 7 534.692 159.039 0.024 -0.714
0 3 5 2 8 539.587 169.911 0.022 -0.688
0 3 5 2 9 548.617 163.913 0.023 -0.719
0 3 5 2 10 538.265 161.234 0.024 -0.682
0 3 5 2 11 530.945 172.972 0.022 -0.635
0 3 5 2 12 537.132 167.883 0.023 -0.646
0 3 5 2 13 535.471 173.990 0.023 -0.569
0 3 5 2 14 543.439 162.595 0.024 -0.675
0 3 5 2 15 540.922 165.413 0.023 -0.649
0 3 5 2 16 546.264 158.962 0.024 -0.701
0 3 5 2 17 535.920 171.844 0.022 -0.610
0 3 5 2 18 538.156 154.658 0.025 -0.697
0 3 5 2 19 532.539 161.919 0.023 -0.675
0 3 5 2 20 544.844 155.214 0.024 -0.724
0 3 5 2 21 541.663 160.735 0.023 -0.667
0 3 5 2 22 532.786 161.913 0.023 -0.681
0 3 5 2 23 537.235 159.025 0.024 -0.686
0 3 5 2 24 502.971 194.766 0.022 -0.430
0 3 5 2 25 536.418 163.597 0.023 -0.657
0 3 5 2 26 521.031 184.961 0.022 -0.459
0 3 5 2 27 546.970 158.079 0.024 -0.662
0 3 5 2 28 542.663 155.548 0.025 -0.712
0 3 5 2 29 541.410 158.712 0.023 -0.687
0 3 5 2 30 540.615 161.009 0.023 -0.648
0 3 5 2 31 536.049 166.184 0.023 -0.614
0 3 5 2 32 555.042 155.874 0.024 -0.712
0 3 5 2 33 549.514 162.556 0.024 -0.656
0 3 5 2 34 531.611 162.318 0.023 -0.672
0 3 5 2 35 528.678 168.105 0.022 -0.661
0 3 5 2 36 540.795 157.821 0.024 -0.672
0 3 5 2 37 539.118 164.737 0.023 -0.611
0 3 5 2 38 544.939 157.906 0.025 -0.687
0 3 5 2 39 539.260 166.551 0.023 -0.593
0 3 5 2 40 548.130 155.116 0.025 -0.725
0 3 5 2 41 541.205 163.572 0.023 -0.660
0 3 5 2 42 546.365 159.167 0.024 -0.677
0 3 5 2 43 544.839 161.912 0.023 -0.646
0 3 5 2 44 550.578 146.745 0.026 -0.789
0 3 5 2 45 541.896 159.306 0.023 -0.706
0 3 5 2 46 533.045 157.295 0.024 -0.748
0 3 5 2 47 539.372 151.006 0.025 -0.789
0 3 5 2 48 551.220 152.569 0.024 -0.703
0 3 5 2 49 546.689 161.392 0.024 -0.626
0 3 5 2 50 540.207 164.893 0.022 -0.663
0 3 5 2 51 557.494 148.723 0.022 -0.778
0 3 5 3 0 558.469 142.864 0.022 -0.820
0 3 5 3 1 539.148 163.952 0.022 -0.657
0 3 5 3 2 537.314 174.530 0.022 -0.612
0 3 5 3 3 546.502 164.940 0.023 -0.714
0 3 5 3 4 543.722 171.795 0.022 -0.686
0 3 5 3 5 542.708 174.006 0.022 -0.661
0 3 5 3 6 539.713 158.556 0.023 -0.747
0 3 5 3 7 540.440 158.021 0.023 -0.753
0 3 5 3 8 545.842 167.894 0.023 -0.644
0 3 5 3 9 549.835 166.473 0.022 -0.700
0 3 5 3 10 545.322 158.431 0.024 -0.728
0 3 5 3 11 545.644 161.646 0.023 -0.676
0 3 5 3 12 556.082 152.315 0.025 -0.743
0 3 5 3 13 545.758 168.278 0.022 -0.646
0 3 5 3 14 550.803 160.230 0.024 -0.704
0 3 5 3 15 546.826 164.005 0.023 -0.670
0 3 5 3 16 549.868 160.317 0.024 -0.695
0 3 5 3 17 541.843 170.433 0.022 -0.641
0 3 5 3 18 544.352 153.303 0.025 -0.712
0 3 5 3 19 541.142 157.953 0.023 -0.722
0 3 5 3 20 554.250 149.924 0.025 -0.774
0 3 5 3 21 548.273 156.956 0.024 -0.718
0 3 5 3 22 542.244 156.760 0.024 -0.746
0 3 5 3 23 540.270 160.676 0.023 -0.676
0 3 5 3 24 545.652 154.041 0.025 -0.742
0 3 5 3 25 544.886 159.126 0.023 -0.724
0 3 5 3 26 559.411 148.943 0.025 -0.741
0 3 5 3 27 556.930 151.984 0.025 -0.708
0 3 5 3 28 551.358 150.838 0.025 -0.729
