st pl ch r c p0 p1 p2 p3
0 3 4 0 0 569.516 138.267 0.024 -0.921
0 3 4 0 1 550.479 159.425 0.024 -0.781
0 3 4 0 2 543.037 158.347 0.025 -0.793
0 3 4 0 3 548.590 154.070 0.025 -0.835
0 3 4 0 4 552.280 151.879 0.025 -0.816
0 3 4 0 5 554.010 151.117 0.025 -0.834
0 3 4 0 6 558.517 147.687 0.025 -0.906
0 3 4 0 7 554.290 153.705 0.024 -0.887
0 3 4 0 8 572.174 140.135 0.027 -0.900
0 3 4 0 9 567.963 148.397 0.025 -0.820
0 3 4 0 10 556.306 151.429 0.025 -0.779
0 3 4 0 11 563.074 146.286 0.026 -0.859
0 3 4 0 12 544.547 162.146 0.022 -0.802
0 3 4 0 13 581.386 139.823 0.029 -1.068
0 3 4 0 14 569.485 145.173 0.025 -0.914
0 3 4 0 15 559.225 152.408 0.025 -0.813
0 3 4 0 16 564.653 148.166 0.025 -0.879
0 3 4 0 17 559.368 153.434 0.025 -0.815
0 3 4 0 18 549.553 150.124 0.025 -0.821
0 3 4 0 19 557.667 142.498 0.026 -0.919
0 3 4 0 20 548.652 144.307 0.026 -0.899
0 3 4 0 21 549.433 145.258 0.025 -0.915
0 3 4 0 22 560.015 151.738 0.025 -0.828
0 3 4 0 23 561.265 152.339 0.025 -0.810
0 3 4 0 24 570.279 146.321 0.026 -0.849
0 3 4 0 25 575.920 145.106 0.025 -0.889
0 3 4 0 26 557.040 143.274 0.027 -0.883
0 3 4 0 27 553.779 148.297 0.025 -0.825
0 3 4 0 28 554.274 152.854 0.025 -0.781
0 3 4 0 29 563.798 144.240 0.026 -0.848
0 3 4 0 30 551.860 149.106 0.025 -0.844
0 3 4 0 31 548.787 152.459 0.024 -0.803
0 3 4 0 32 558.207 145.466 0.025 -0.881
0 3 4 0 33 557.564 146.933 0.025 -0.880
0 3 4 0 34 560.911 143.747 0.025 -0.833
0 3 4 0 35 556.777 150.121 0.025 -0.817
0 3 4 0 36 558.419 143.541 0.026 -0.873
0 3 4 0 37 555.409 150.087 0.025 -0.841
0 3 4 0 38 570.143 144.915 0.025 -0.857
0 3 4 0 39 569.126 146.070 0.025 -0.852
0 3 4 0 40 558.546 149.121 0.025 -0.833
0 3 4 0 41 550.157 158.865 0.023 -0.786
0 3 4 0 42 554.799 151.401 0.024 -0.834
0 3 4 0 43 553.666 154.012 0.023 -0.815
0 3 4 0 44 550.035 143.504 0.025 -0.891
0 3 4 0 45 548.376 145.449 0.025 -0.851
0 3 4 0 46 560.400 146.418 0.025 -0.818
0 3 4 0 47 559.904 146.965 0.024 -0.851
0 3 4 0 48 554.295 148.305 0.024 -0.842
0 3 4 0 49 566.991 138.501 0.030 -1.108
0 3 4 0 50 568.666 133.385 0.031 -1.192
0 3 4 0 51 469.385 222.992 0.012 -0.233
0 3 4 1 0 566.997 138.937 0.024 -0.896
0 3 4 1 1 543.966 163.183 0.024 -0.809
0 3 4 1 2 544.826 154.051 0.026 -0.831
0 3 4 1 3 531.611 169.643 0.023 -0.719
0 3 4 1 4 548.031 154.023 0.025 -0.849
0 3 4 1 5 549.766 153.234 0.025 -0.818
0 3 4 1 6 550.822 153.813 0.025 -0.822
0 3 4 1 7 548.039 158.079 0.024 -0.828
0 3 4 1 8 559.855 151.238 0.026 -0.849
0 3 4 1 9 558.958 155.136 0.025 -0.773
0 3 4 1 10 555.406 149.922 0.026 -0.820
0 3 4 1 11 552.756 155.815 0.025 -0.723
0 3 4 1 12 565.399 149.061 0.027 -0.846
0 3 4 1 13 559.068 161.546 0.025 -0.765
0 3 4 1 14 557.191 154.562 0.025 -0.804
0 3 4 1 15 551.340 160.194 0.024 -0.752
0 3 4 1 16 550.939 159.475 0.025 -0.782
0 3 4 1 17 551.319 160.567 0.024 -0.782
0 3 4 1 18 551.592 145.672 0.027 -0.909
0 3 4 1 19 548.005 150.532 0.026 -0.822
0 3 4 1 20 542.387 148.925 0.026 -0.883
0 3 4 1 21 541.906 150.901 0.026 -0.839
0 3 4 1 22 554.064 155.323 0.025 -0.807
0 3 4 1 23 560.253 151.285 0.026 -0.837
0 3 4 1 24 565.908 148.738 0.026 -0.841
0 3 4 1 25 569.990 147.445 0.026 -0.869
0 3 4 1 26 545.642 153.379 0.026 -0.756
0 3 4 1 27 548.221 152.049 0.025 -0.801
0 3 4 1 28 554.655 150.821 0.026 -0.818
0 3 4 1 29 545.299 161.864 0.024 -0.725
0 3 4 1 30 544.867 154.110 0.025 -0.809
0 3 4 1 31 550.286 148.619 0.026 -0.859
0 3 4 1 32 549.345 152.478 0.025 -0.782
0 3 4 1 33 555.502 147.468 0.026 -0.831
0 3 4 1 34 551.203 152.568 0.025 -0.802
0 3 4 1 35 552.024 152.644 0.025 -0.773
0 3 4 1 36 548.979 151.496 0.025 -0.840
0 3 4 1 37 549.111 156.265 0.024 -0.811
0 3 4 1 38 557.001 154.349 0.026 -0.768
0 3 4 1 39 558.092 155.134 0.025 -0.767
0 3 4 1 40 550.972 155.823 0.024 -0.791
0 3 4 1 41 548.209 158.126 0.024 -0.746
