st pl ch r c p0 p1 p2 p3
0 1 4 0 0 537.217 169.582 0.024 -0.514
0 1 4 0 1 510.664 191.768 0.021 -0.367
0 1 4 0 2 527.155 170.741 0.023 -0.475
0 1 4 0 3 539.583 161.671 0.026 -0.562
0 1 4 0 4 556.579 161.120 0.025 -0.530
0 1 4 0 5 560.987 157.534 0.027 -0.555
0 1 4 0 6 568.546 136.173 0.033 -0.839
0 1 4 0 7 576.207 125.321 0.035 -0.985
0 1 4 0 8 577.451 115.867 0.039 -1.130
0 1 4 0 9 569.216 126.598 0.036 -0.925
0 1 4 0 10 564.452 129.401 0.035 -0.965
0 1 4 0 11 579.858 112.778 0.042 -1.192
0 1 4 0 12 596.375 103.368 0.045 -1.363
0 1 4 0 13 582.630 121.588 0.040 -1.062
0 1 4 0 14 603.607 103.927 0.044 -1.282
0 1 4 0 15 586.834 119.951 0.040 -1.067
0 1 4 0 16 593.829 112.085 0.043 -1.227
0 1 4 0 17 597.487 106.794 0.045 -1.343
0 1 4 0 18 606.657 107.779 0.044 -1.280
0 1 4 0 19 600.419 113.428 0.042 -1.222
0 1 4 0 20 597.451 108.071 0.044 -1.287
0 1 4 0 21 597.198 106.502 0.045 -1.386
0 1 4 0 22 598.273 106.379 0.043 -1.250
0 1 4 0 23 597.039 107.056 0.042 -1.280
0 1 4 0 24 608.730 102.193 0.042 -1.213
0 1 4 0 25 606.950 103.187 0.046 -1.347
0 1 4 0 26 590.757 112.608 0.044 -1.217
0 1 4 0 27 591.011 111.556 0.043 -1.230
0 1 4 0 28 602.387 106.565 0.045 -1.250
0 1 4 0 29 599.767 108.288 0.045 -1.286
0 1 4 0 30 589.211 100.262 0.047 -1.391
0 1 4 0 31 588.224 100.211 0.047 -1.375
0 1 4 0 32 590.683 105.923 0.044 -1.220
0 1 4 0 33 586.944 107.512 0.044 -1.193
0 1 4 0 34 580.739 113.881 0.040 -1.126
0 1 4 0 35 584.542 109.301 0.042 -1.150
0 1 4 0 36 588.603 109.192 0.043 -1.224
0 1 4 0 37 591.418 107.007 0.043 -1.189
0 1 4 0 38 594.278 106.740 0.045 -1.291
0 1 4 0 39 579.435 123.422 0.038 -1.015
0 1 4 0 40 585.511 113.307 0.041 -1.154
0 1 4 0 41 561.495 138.919 0.033 -0.746
0 1 4 0 42 563.580 145.321 0.031 -0.725
0 1 4 0 43 558.912 148.686 0.028 -0.680
0 1 4 0 44 546.353 151.399 0.027 -0.645
0 1 4 0 45 520.121 175.360 0.021 -0.427
0 1 4 0 46 534.459 163.492 0.025 -0.468
0 1 4 0 47 466.874 230.747 0.017 -0.109
0 1 4 0 48 500.275 207.550 0.020 -0.239
0 1 4 0 49 534.882 165.615 0.020 -0.408
0 1 4 0 50 485.785 217.688 0.017 -0.141
0 1 4 0 51 564.833 142.506 0.025 -0.719
0 1 4 1 0 585.652 117.187 0.037 -1.097
0 1 4 1 1 583.618 118.195 0.042 -1.180
0 1 4 1 2 566.678 134.785 0.036 -0.864
0 1 4 1 3 583.988 114.714 0.042 -1.184
0 1 4 1 4 597.270 119.648 0.039 -1.013
0 1 4 1 5 600.206 115.214 0.041 -1.110
0 1 4 1 6 591.650 111.680 0.043 -1.250
0 1 4 1 7 588.806 113.038 0.044 -1.244
0 1 4 1 8 586.775 105.460 0.045 -1.364
0 1 4 1 9 584.288 110.317 0.043 -1.276
0 1 4 1 10 591.419 102.928 0.046 -1.349
0 1 4 1 11 589.580 105.763 0.044 -1.323
0 1 4 1 12 596.855 102.334 0.047 -1.483
0 1 4 1 13 599.046 104.442 0.043 -1.246
0 1 4 1 14 598.763 110.979 0.041 -1.132
0 1 4 1 15 593.206 115.898 0.039 -1.066
0 1 4 1 16 596.573 111.712 0.035 -0.927
0 1 4 1 17 586.701 120.837 0.034 -0.931
0 1 4 1 18 596.827 117.860 0.034 -0.993
0 1 4 1 19 590.723 123.001 0.032 -0.933
0 1 4 1 20 584.989 123.432 0.032 -0.856
0 1 4 1 21 594.351 108.993 0.038 -1.189
0 1 4 1 22 593.694 111.025 0.035 -1.019
0 1 4 1 23 586.583 119.091 0.033 -0.908
0 1 4 1 24 601.060 110.555 0.034 -1.012
0 1 4 1 25 601.335 109.233 0.036 -1.094
0 1 4 1 26 588.787 115.161 0.034 -0.981
0 1 4 1 27 577.311 128.545 0.031 -0.864
0 1 4 1 28 587.085 125.359 0.031 -0.870
0 1 4 1 29 591.460 119.638 0.035 -0.983
0 1 4 1 30 568.481 125.641 0.031 -0.812
0 1 4 1 31 580.893 110.564 0.037 -1.033
0 1 4 1 32 584.487 113.822 0.036 -1.012
0 1 4 1 33 574.401 125.614 0.036 -0.920
0 1 4 1 34 590.692 102.204 0.044 -1.304
0 1 4 1 35 583.194 112.059 0.039 -1.129
0 1 4 1 36 591.351 108.099 0.042 -1.148
0 1 4 1 37 599.298 99.923 0.048 -1.342
0 1 4 1 38 600.114 101.176 0.045 -1.388
0 1 4 1 39 594.432 107.134 0.044 -1.338
0 1 4 1 40 594.715 103.518 0.048 -1.359
0 1 4 1 41 586.045 114.100 0.043 -1.178
0 1 4 1 42 591.503 116.009 0.042 -1.150
0 1 4 1 43 589.830 115.415 0.041 -1.130
0 1 4 1 44 577.964 117.150 0.040 -1.050
0 1 4 1 45 567.797 127.139 0.036 -0.970
0 1 4 1 46 564.155 136.690 0.034 -0.750
0 1 4 1 47 574.805 118.745 0.037 -1.013
0 1 4 1 48 582.893 124.564 0.036 -0.917
0 1 4 1 49 581.295 126.413 0.035 -0.943
0 1 4 1 50 587.543 118.457 0.036 -0.990
0 1 4 1 51 587.704 115.494 0.033 -1.079
0 1 4 2 0 602.266 99.272 0.045 -1.487
0 1 4 2 1 589.740 113.718 0.039 -1.088
0 1 4 2 2 593.237 106.454 0.046 -1.284
0 1 4 2 3 589.185 109.939 0.041 -1.229
0 1 4 2 4 613.504 100.783 0.048 -1.418
0 1 4 2 5 608.190 107.109 0.042 -1.160
0 1 4 2 6 591.988 110.365 0.039 -1.159
0 1 4 2 7 585.720 116.225 0.035 -1.021
0 1 4 2 8 576.056 120.163 0.033 -0.953
0 1 4 2 9 577.871 117.831 0.033 -0.988
0 1 4 2 10 578.512 117.439 0.033 -0.963
0 1 4 2 11 577.538 119.292 0.033 -0.944
0 1 4 2 12 580.557 122.110 0.031 -0.904
0 1 4 2 13 587.843 116.818 0.034 -0.993
0 1 4 2 14 594.448 114.320 0.034 -0.962
0 1 4 2 15 594.989 111.784 0.035 -1.024
0 1 4 2 16 595.647 110.889 0.034 -1.000
0 1 4 2 17 593.072 112.488 0.034 -0.979
0 1 4 2 18 596.385 116.367 0.033 -0.955
0 1 4 2 19 587.754 125.183 0.031 -0.911
0 1 4 2 20 592.270 111.923 0.035 -1.110
0 1 4 2 21 583.908 124.104 0.031 -0.851
0 1 4 2 22 592.236 112.896 0.034 -1.056
0 1 4 2 23 587.802 118.459 0.032 -0.893
0 1 4 2 24 598.397 113.490 0.033 -0.959
0 1 4 2 25 599.038 115.058 0.033 -0.952
0 1 4 2 26 587.547 117.253 0.033 -0.911
0 1 4 2 27 585.398 117.797 0.033 -0.920
0 1 4 2 28 593.517 116.937 0.033 -0.937
0 1 4 2 29 593.124 115.888 0.033 -0.967
0 1 4 2 30 577.692 113.698 0.034 -0.888
0 1 4 2 31 579.368 110.040 0.035 -1.072
0 1 4 2 32 581.150 115.743 0.032 -0.871
0 1 4 2 33 584.629 111.028 0.035 -0.952
0 1 4 2 34 582.441 113.189 0.032 -0.890
0 1 4 2 35 579.540 115.747 0.033 -0.917
0 1 4 2 36 582.437 117.300 0.033 -0.899
0 1 4 2 37 591.084 110.252 0.036 -1.055
0 1 4 2 38 586.883 117.101 0.034 -0.865
0 1 4 2 39 592.697 110.749 0.035 -1.031
0 1 4 2 40 589.104 110.536 0.036 -1.075
0 1 4 2 41 585.987 113.721 0.035 -1.036
0 1 4 2 42 597.626 107.972 0.036 -1.093
0 1 4 2 43 596.499 108.231 0.038 -1.166
0 1 4 2 44 586.627 106.193 0.042 -1.253
0 1 4 2 45 591.189 101.030 0.047 -1.435
0 1 4 2 46 589.232 105.703 0.040 -1.128
0 1 4 2 47 588.954 108.320 0.042 -1.184
0 1 4 2 48 600.688 105.200 0.044 -1.343
0 1 4 2 49 602.834 104.195 0.044 -1.238
0 1 4 2 50 601.423 105.374 0.042 -1.303
0 1 4 2 51 601.292 105.461 0.038 -1.236
0 1 4 3 0 603.807 98.400 0.035 -1.274
0 1 4 3 1 583.387 119.137 0.033 -0.975
0 1 4 3 2 588.560 110.756 0.038 -1.134
0 1 4 3 3 586.750 112.146 0.035 -1.061
0 1 4 3 4 606.725 108.150 0.035 -1.027
0 1 4 3 5 606.424 107.993 0.036 -1.074
0 1 4 3 6 590.049 111.129 0.035 -1.100
0 1 4 3 7 589.662 110.830 0.034 -1.082
0 1 4 3 8 580.817 111.325 0.034 -1.061
0 1 4 3 9 578.922 114.202 0.034 -1.058
0 1 4 3 10 584.277 109.356 0.035 -1.092
0 1 4 3 11 582.732 111.680 0.034 -0.987
0 1 4 3 12 593.193 107.376 0.035 -1.109
0 1 4 3 13 588.117 115.791 0.033 -1.020
0 1 4 3 14 596.574 111.400 0.034 -1.047
0 1 4 3 15 593.180 112.606 0.034 -1.029
0 1 4 3 16 594.568 111.218 0.033 -1.032
0 1 4 3 17 591.175 113.324 0.033 -0.976
0 1 4 3 18 599.684 112.229 0.034 -1.061
0 1 4 3 19 599.812 111.010 0.034 -1.060
0 1 4 3 20 597.110 106.051 0.035 -1.104
0 1 4 3 21 588.716 114.604 0.034 -1.036
0 1 4 3 22 595.402 108.008 0.034 -1.067
0 1 4 3 23 592.226 111.119 0.034 -1.077
0 1 4 3 24 595.868 114.400 0.033 -0.937
0 1 4 3 25 600.004 111.186 0.034 -1.037
0 1 4 3 26 589.073 113.939 0.033 -1.054
0 1 4 3 27 588.045 113.943 0.034 -0.983
0 1 4 3 28 592.829 116.011 0.033 -0.982
0 1 4 3 29 598.933 108.523 0.035 -1.042
0 1 4 3 30 581.734 108.106 0.034 -1.025
0 1 4 3 31 579.659 108.536 0.034 -1.064
