st pl ch r c p0 p1 p2 p3
0 3 2 0 0 519.236 129.692 0.023 -0.963
0 3 2 0 1 515.276 136.470 0.025 -1.009
0 3 2 0 2 518.595 157.783 0.023 -0.758
0 3 2 0 3 524.734 148.320 0.025 -0.857
0 3 2 0 4 510.569 152.875 0.023 -0.867
0 3 2 0 5 503.217 164.862 0.023 -0.681
0 3 2 0 6 524.706 136.489 0.025 -0.915
0 3 2 0 7 514.737 148.090 0.024 -0.808
0 3 2 0 8 515.979 139.639 0.025 -0.921
0 3 2 0 9 516.541 141.000 0.025 -0.925
0 3 2 0 10 529.185 141.160 0.026 -0.914
0 3 2 0 11 532.540 141.041 0.025 -0.883
0 3 2 0 12 532.553 140.130 0.026 -0.909
0 3 2 0 13 531.409 149.505 0.024 -0.801
0 3 2 0 14 530.959 144.085 0.026 -0.916
0 3 2 0 15 530.291 148.207 0.024 -0.896
0 3 2 0 16 532.694 142.334 0.025 -0.891
0 3 2 0 17 531.063 144.006 0.025 -0.867
0 3 2 0 18 527.364 157.145 0.023 -0.737
0 3 2 0 19 529.359 148.573 0.025 -0.855
0 3 2 0 20 532.309 136.049 0.026 -0.880
0 3 2 0 21 534.910 134.101 0.026 -0.926
0 3 2 0 22 548.332 135.980 0.026 -0.921
0 3 2 0 23 547.593 138.189 0.025 -0.947
0 3 2 0 24 530.254 135.462 0.025 -0.945
0 3 2 0 25 530.175 136.271 0.027 -0.937
0 3 2 0 26 536.904 143.139 0.025 -0.870
0 3 2 0 27 534.271 145.362 0.025 -0.837
0 3 2 0 28 538.761 148.037 0.024 -0.739
0 3 2 0 29 545.261 137.179 0.026 -0.880
0 3 2 0 30 544.673 136.199 0.026 -1.011
0 3 2 0 31 538.216 148.191 0.024 -0.871
0 3 2 0 32 543.670 127.333 0.031 -1.183
0 3 2 0 33 533.404 141.192 0.024 -0.889
0 3 2 0 34 543.665 120.569 0.039 -1.394
0 3 2 0 35 537.338 132.482 0.026 -1.041
0 3 2 0 36 530.924 133.178 0.025 -1.003
0 3 2 0 37 524.484 144.792 0.023 -0.855
0 3 2 0 38 543.810 127.156 0.026 -1.051
0 3 2 0 39 529.001 142.433 0.024 -0.851
0 3 2 0 40 530.617 138.767 0.025 -0.877
0 3 2 0 41 544.839 123.733 0.037 -1.373
0 3 2 0 42 526.728 128.900 0.031 -1.117
0 3 2 0 43 522.290 130.205 0.033 -1.190
0 3 2 0 44 541.300 123.904 0.037 -1.350
0 3 2 0 45 532.978 129.829 0.033 -1.235
0 3 2 0 46 534.278 125.423 0.035 -1.316
0 3 2 0 47 518.441 139.276 0.029 -1.034
0 3 2 0 48 515.168 147.955 0.024 -0.883
0 3 2 0 49 507.480 155.464 0.021 -0.693
0 3 2 0 50 -379.900 939.353 0.006 1.101
0 3 2 0 51 500.279 150.749 0.021 -0.782
0 3 2 1 0 521.184 125.586 0.024 -1.031
0 3 2 1 1 493.452 156.188 0.023 -0.755
0 3 2 1 2 515.031 155.776 0.024 -0.797
0 3 2 1 3 511.699 159.672 0.024 -0.744
0 3 2 1 4 506.798 154.873 0.023 -0.829
0 3 2 1 5 501.718 159.866 0.024 -0.749
0 3 2 1 6 509.445 150.683 0.024 -0.838
0 3 2 1 7 519.209 140.278 0.026 -0.906
0 3 2 1 8 503.258 150.258 0.024 -0.808
0 3 2 1 9 503.108 154.180 0.024 -0.808
0 3 2 1 10 518.619 150.684 0.025 -0.822
0 3 2 1 11 510.658 163.897 0.023 -0.715
0 3 2 1 12 519.695 152.075 0.025 -0.766
0 3 2 1 13 530.712 148.617 0.025 -0.802
0 3 2 1 14 515.434 157.389 0.024 -0.770
0 3 2 1 15 521.265 151.334 0.025 -0.844
0 3 2 1 16 524.071 149.000 0.026 -0.816
0 3 2 1 17 521.709 153.114 0.024 -0.802
0 3 2 1 18 528.630 149.231 0.025 -0.825
0 3 2 1 19 528.598 148.534 0.025 -0.849
0 3 2 1 20 525.012 139.935 0.027 -0.887
0 3 2 1 21 519.695 146.554 0.026 -0.800
0 3 2 1 22 536.794 146.766 0.025 -0.806
0 3 2 1 23 538.020 145.204 0.026 -0.828
0 3 2 1 24 513.582 151.562 0.025 -0.791
0 3 2 1 25 512.419 153.331 0.024 -0.777
0 3 2 1 26 530.482 147.057 0.026 -0.820
0 3 2 1 27 524.387 154.494 0.025 -0.751
0 3 2 1 28 532.293 147.831 0.026 -0.766
0 3 2 1 29 533.256 146.881 0.026 -0.803
0 3 2 1 30 525.818 154.056 0.023 -0.794
0 3 2 1 31 526.101 152.226 0.025 -0.774
0 3 2 1 32 526.097 144.075 0.025 -0.832
0 3 2 1 33 528.271 142.175 0.026 -0.852
0 3 2 1 34 526.850 137.470 0.025 -0.901
0 3 2 1 35 522.713 142.966 0.025 -0.867
0 3 2 1 36 513.729 147.439 0.025 -0.831
0 3 2 1 37 511.451 156.251 0.024 -0.728
0 3 2 1 38 511.143 158.177 0.023 -0.705
0 3 2 1 39 518.153 151.828 0.024 -0.777
0 3 2 1 40 511.520 155.848 0.024 -0.659
0 3 2 1 41 516.245 153.368 0.023 -0.743
0 3 2 1 42 508.596 145.613 0.025 -0.779
0 3 2 1 43 519.430 138.930 0.024 -0.954
0 3 2 1 44 519.852 144.049 0.024 -0.820
0 3 2 1 45 536.500 127.361 0.033 -1.226
0 3 2 1 46 526.979 134.013 0.026 -1.031
0 3 2 1 47 534.223 125.910 0.032 -1.244
0 3 2 1 48 544.801 124.678 0.037 -1.359
0 3 2 1 49 539.920 132.105 0.032 -1.208
0 3 2 1 50 526.690 131.155 0.035 -1.262
0 3 2 1 51 518.541 141.846 0.021 -0.795
0 3 2 2 0 512.602 133.843 0.023 -0.979
0 3 2 2 1 489.282 159.338 0.023 -0.721
0 3 2 2 2 511.821 159.527 0.023 -0.755
0 3 2 2 3 511.642 158.734 0.024 -0.774
0 3 2 2 4 504.888 156.333 0.023 -0.781
0 3 2 2 5 499.222 162.163 0.023 -0.728
0 3 2 2 6 510.439 147.924 0.025 -0.814
0 3 2 2 7 509.655 149.801 0.025 -0.796
0 3 2 2 8 500.543 150.932 0.025 -0.818
0 3 2 2 9 498.729 156.085 0.024 -0.760
0 3 2 2 10 511.896 157.554 0.024 -0.731
0 3 2 2 11 514.738 157.281 0.024 -0.748
0 3 2 2 12 518.206 151.577 0.025 -0.815
