st pl ch r c p0 p1 p2 p3
0 3 1 0 0 570.874 127.818 0.032 -1.291
0 3 1 0 1 200.000 466.959 0.008 0.486
0 3 1 0 2 128.848 547.819 0.008 0.620
0 3 1 0 3 435.170 249.229 0.012 -0.007
0 3 1 0 4 -1.000 -1.000 -1.000 -1.000
0 3 1 0 5 563.511 145.761 0.027 -0.845
0 3 1 0 6 568.813 134.891 0.034 -1.109
0 3 1 0 7 554.052 148.937 0.026 -0.701
0 3 1 0 8 565.445 130.924 0.027 -0.886
0 3 1 0 9 562.900 136.433 0.026 -0.844
0 3 1 0 10 545.132 168.759 0.023 -0.601
0 3 1 0 11 564.000 151.847 0.024 -0.729
0 3 1 0 12 569.178 138.354 0.027 -0.788
0 3 1 0 13 555.368 158.609 0.024 -0.605
0 3 1 0 14 548.478 165.685 0.024 -0.557
0 3 1 0 15 567.302 144.802 0.025 -0.783
0 3 1 0 16 552.539 153.477 0.024 -0.656
0 3 1 0 17 569.740 137.138 0.026 -0.767
0 3 1 0 18 575.453 138.591 0.026 -0.791
0 3 1 0 19 576.929 138.399 0.026 -0.780
0 3 1 0 20 559.764 140.909 0.025 -0.725
0 3 1 0 21 572.231 126.938 0.029 -0.882
0 3 1 0 22 570.482 129.005 0.028 -0.842
0 3 1 0 23 569.222 134.901 0.025 -0.802
0 3 1 0 24 562.411 140.354 0.024 -0.788
0 3 1 0 25 561.635 138.534 0.027 -0.791
0 3 1 0 26 565.443 135.465 0.026 -0.745
0 3 1 0 27 567.070 132.242 0.029 -0.827
0 3 1 0 28 558.741 147.927 0.024 -0.702
0 3 1 0 29 562.911 141.950 0.026 -0.740
0 3 1 0 30 567.991 137.560 0.025 -0.756
0 3 1 0 31 566.457 136.851 0.026 -0.761
0 3 1 0 32 553.890 141.785 0.025 -0.728
0 3 1 0 33 558.914 135.012 0.027 -0.844
0 3 1 0 34 577.694 129.056 0.027 -0.881
0 3 1 0 35 576.754 134.040 0.026 -0.796
0 3 1 0 36 575.130 137.978 0.026 -0.792
0 3 1 0 37 573.158 146.815 0.024 -0.678
0 3 1 0 38 564.774 140.747 0.025 -0.766
0 3 1 0 39 563.750 145.086 0.024 -0.737
0 3 1 0 40 573.253 137.637 0.026 -0.784
0 3 1 0 41 579.511 131.941 0.026 -0.840
0 3 1 0 42 560.672 134.696 0.027 -0.792
0 3 1 0 43 562.662 137.667 0.025 -0.792
0 3 1 0 44 571.396 131.445 0.028 -0.831
0 3 1 0 45 568.261 141.129 0.024 -0.755
0 3 1 0 46 564.351 139.484 0.025 -0.811
0 3 1 0 47 571.759 130.907 0.032 -1.051
0 3 1 0 48 576.697 130.238 0.034 -0.995
0 3 1 0 49 583.172 126.471 0.036 -1.118
0 3 1 0 50 572.792 132.520 0.035 -1.096
0 3 1 0 51 562.319 141.436 0.023 -0.765
0 3 1 1 0 554.773 141.282 0.022 -0.798
0 3 1 1 1 547.447 153.581 0.023 -0.766
0 3 1 1 2 577.109 129.911 0.034 -1.142
