st pl ch r c p0 p1 p2 p3
0 1 1 0 0 577.493 141.748 0.024 -0.800
0 1 1 0 1 620.302 100.989 0.048 -1.680
0 1 1 0 2 605.696 113.230 0.039 -1.282
0 1 1 0 3 610.879 108.073 0.043 -1.397
0 1 1 0 4 595.643 114.889 0.040 -1.295
0 1 1 0 5 593.410 116.979 0.041 -1.338
0 1 1 0 6 602.620 108.578 0.044 -1.418
0 1 1 0 7 604.648 106.650 0.046 -1.477
0 1 1 0 8 602.141 113.302 0.041 -1.288
0 1 1 0 9 610.845 103.359 0.047 -1.563
0 1 1 0 10 610.343 97.515 0.043 -1.548
0 1 1 0 11 608.415 99.929 0.046 -1.596
0 1 1 0 12 631.767 94.930 0.044 -1.625
0 1 1 0 13 632.490 97.030 0.046 -1.598
0 1 1 0 14 618.852 100.464 0.047 -1.590
0 1 1 0 15 619.953 96.860 0.044 -1.583
0 1 1 0 16 614.532 96.146 0.047 -1.602
0 1 1 0 17 609.696 103.324 0.039 -1.284
0 1 1 0 18 616.477 102.100 0.047 -1.552
0 1 1 0 19 613.303 107.463 0.036 -1.227
0 1 1 0 20 598.964 103.775 0.035 -1.178
0 1 1 0 21 598.577 100.905 0.039 -1.384
0 1 1 0 22 617.429 93.962 0.040 -1.361
0 1 1 0 23 616.030 93.049 0.040 -1.492
0 1 1 0 24 613.974 99.242 0.037 -1.311
0 1 1 0 25 615.046 97.842 0.040 -1.370
0 1 1 0 26 608.057 97.932 0.038 -1.358
0 1 1 0 27 601.813 103.606 0.036 -1.270
0 1 1 0 28 618.386 90.488 0.040 -1.349
0 1 1 0 29 610.445 98.044 0.037 -1.237
0 1 1 0 30 620.584 96.089 0.038 -1.344
0 1 1 0 31 617.972 98.234 0.038 -1.286
0 1 1 0 32 613.814 100.030 0.035 -1.161
0 1 1 0 33 606.141 108.949 0.033 -1.118
0 1 1 0 34 614.488 99.836 0.038 -1.331
0 1 1 0 35 614.714 98.863 0.037 -1.318
0 1 1 0 36 612.324 95.289 0.040 -1.401
0 1 1 0 37 610.923 99.485 0.038 -1.284
0 1 1 0 38 623.790 94.110 0.039 -1.330
0 1 1 0 39 619.917 95.864 0.038 -1.294
0 1 1 0 40 599.757 99.831 0.037 -1.215
0 1 1 0 41 603.048 92.231 0.040 -1.436
0 1 1 0 42 607.526 90.955 0.049 -1.587
0 1 1 0 43 602.818 93.249 0.049 -1.574
0 1 1 0 44 617.064 97.408 0.049 -1.599
0 1 1 0 45 612.799 101.784 0.045 -1.460
0 1 1 0 46 611.199 102.920 0.045 -1.431
0 1 1 0 47 608.146 103.620 0.045 -1.476
0 1 1 0 48 589.826 105.488 0.041 -1.283
0 1 1 0 49 593.360 100.968 0.042 -1.380
0 1 1 0 50 597.326 103.720 0.043 -1.361
0 1 1 0 51 566.604 130.045 0.027 -0.908
0 1 1 1 0 594.693 129.413 0.032 -1.047
0 1 1 1 1 620.319 101.970 0.045 -1.549
0 1 1 1 2 619.993 101.193 0.045 -1.457
0 1 1 1 3 619.368 99.783 0.046 -1.605
0 1 1 1 4 606.949 102.786 0.047 -1.552
0 1 1 1 5 605.020 105.296 0.046 -1.519
0 1 1 1 6 608.356 103.393 0.047 -1.518
0 1 1 1 7 605.306 106.393 0.043 -1.442
0 1 1 1 8 608.646 106.681 0.043 -1.434
0 1 1 1 9 611.865 102.141 0.040 -1.418
0 1 1 1 10 607.189 102.060 0.039 -1.419
0 1 1 1 11 599.138 111.630 0.038 -1.274
0 1 1 1 12 628.446 100.082 0.039 -1.370
0 1 1 1 13 623.439 106.645 0.040 -1.394
0 1 1 1 14 620.390 99.197 0.042 -1.459
0 1 1 1 15 613.809 104.154 0.042 -1.452
0 1 1 1 16 613.631 96.781 0.043 -1.508
0 1 1 1 17 608.666 103.860 0.038 -1.292
0 1 1 1 18 617.025 103.682 0.039 -1.314
0 1 1 1 19 613.593 107.855 0.036 -1.277
0 1 1 1 20 600.879 100.146 0.039 -1.404
0 1 1 1 21 597.727 101.725 0.040 -1.412
0 1 1 1 22 606.302 105.935 0.038 -1.250
0 1 1 1 23 614.176 96.343 0.039 -1.356
0 1 1 1 24 608.112 106.797 0.036 -1.211
0 1 1 1 25 616.625 98.168 0.038 -1.282
0 1 1 1 26 608.787 98.448 0.039 -1.330
0 1 1 1 27 604.584 100.665 0.038 -1.330
0 1 1 1 28 611.575 98.103 0.039 -1.341
0 1 1 1 29 609.007 99.686 0.038 -1.206
0 1 1 1 30 620.371 96.924 0.038 -1.281
0 1 1 1 31 611.883 104.082 0.037 -1.223
0 1 1 1 32 611.677 102.095 0.036 -1.172
0 1 1 1 33 611.043 101.041 0.037 -1.249
0 1 1 1 34 618.217 94.240 0.040 -1.432
0 1 1 1 35 612.725 99.643 0.038 -1.287
0 1 1 1 36 605.356 103.915 0.037 -1.283
0 1 1 1 37 604.863 105.842 0.037 -1.257
0 1 1 1 38 623.440 95.168 0.039 -1.367
0 1 1 1 39 613.291 103.582 0.037 -1.238
0 1 1 1 40 597.931 100.538 0.038 -1.270
0 1 1 1 41 595.726 101.975 0.037 -1.244
0 1 1 1 42 603.612 93.704 0.042 -1.472
0 1 1 1 43 603.716 94.263 0.050 -1.598
0 1 1 1 44 616.907 100.082 0.049 -1.566
0 1 1 1 45 624.089 91.389 0.054 -1.745
0 1 1 1 46 620.313 93.579 0.051 -1.652
0 1 1 1 47 618.799 94.322 0.050 -1.607
0 1 1 1 48 600.205 96.180 0.047 -1.491
0 1 1 1 49 599.432 97.417 0.045 -1.399
0 1 1 1 50 597.037 106.354 0.044 -1.381
0 1 1 1 51 587.768 114.217 0.036 -1.214
0 1 1 2 0 623.686 99.856 0.042 -1.563
0 1 1 2 1 620.396 104.666 0.036 -1.271
0 1 1 2 2 624.394 96.034 0.046 -1.569
0 1 1 2 3 619.040 101.342 0.039 -1.422
0 1 1 2 4 609.874 99.734 0.048 -1.663
0 1 1 2 5 602.987 106.803 0.040 -1.433
0 1 1 2 6 607.110 103.653 0.038 -1.332
0 1 1 2 7 605.320 105.532 0.037 -1.287
0 1 1 2 8 614.223 99.501 0.039 -1.354
0 1 1 2 9 614.680 99.986 0.039 -1.342
0 1 1 2 10 603.032 108.638 0.037 -1.313
0 1 1 2 11 604.489 106.534 0.039 -1.294
0 1 1 2 12 624.225 105.788 0.037 -1.262
0 1 1 2 13 622.171 109.294 0.037 -1.295
0 1 1 2 14 615.157 106.905 0.037 -1.221
