st pl ch r c p0 p1 p2 p3
0 1 3 0 0 -1.000 -1.000 -1.000 -1.000
0 1 3 0 1 -1.000 -1.000 -1.000 -1.000
0 1 3 0 2 559.040 710.296 0.001 -0.249
0 1 3 0 3 564.892 114.057 0.029 -1.121
0 1 3 0 4 588.974 104.442 0.030 -1.174
0 1 3 0 5 573.850 118.699 0.029 -1.068
0 1 3 0 6 563.214 107.091 0.036 -1.367
0 1 3 0 7 567.450 103.736 0.036 -1.409
0 1 3 0 8 574.113 109.255 0.031 -1.246
0 1 3 0 9 570.213 111.736 0.032 -1.219
0 1 3 0 10 566.989 115.031 0.029 -1.061
0 1 3 0 11 570.181 109.174 0.032 -1.162
0 1 3 0 12 579.314 110.188 0.031 -1.161
0 1 3 0 13 579.456 105.471 0.032 -1.130
0 1 3 0 14 588.795 98.451 0.035 -1.254
0 1 3 0 15 585.770 103.885 0.033 -1.144
0 1 3 0 16 587.272 98.206 0.034 -1.254
0 1 3 0 17 581.500 106.886 0.028 -1.047
0 1 3 0 18 572.577 114.697 0.027 -0.993
0 1 3 0 19 574.874 110.423 0.028 -1.087
0 1 3 0 20 583.260 97.250 0.035 -1.339
0 1 3 0 21 576.846 105.977 0.032 -1.207
0 1 3 0 22 577.041 98.711 0.038 -1.402
0 1 3 0 23 568.909 109.397 0.032 -1.229
0 1 3 0 24 575.165 113.511 0.027 -0.945
0 1 3 0 25 582.827 105.833 0.029 -0.985
0 1 3 0 26 565.367 115.927 0.027 -0.874
0 1 3 0 27 569.673 106.635 0.031 -1.090
0 1 3 0 28 566.206 113.674 0.028 -0.925
0 1 3 0 29 412.726 1315.127 0.003 0.034
0 1 3 0 30 556.884 1121.779 0.003 -0.086
0 1 3 0 31 372.526 1627.181 0.002 0.052
0 1 3 0 32 373.386 1719.437 0.002 0.050
0 1 3 0 33 377.617 1771.693 0.002 0.045
0 1 3 0 34 312.673 1349.998 0.003 0.099
0 1 3 0 35 441.593 427.993 0.009 0.001
0 1 3 0 36 311.708 1218.758 0.003 0.114
0 1 3 0 37 351.615 1505.112 0.002 0.069
0 1 3 0 38 352.262 1648.669 0.002 0.056
0 1 3 0 39 314.938 1423.439 0.003 0.088
0 1 3 0 40 380.161 1082.074 0.003 0.075
0 1 3 0 41 390.610 634.744 0.006 0.095
0 1 3 0 42 385.589 1008.642 0.004 0.076
0 1 3 0 43 464.608 1175.956 0.003 -0.012
0 1 3 0 44 310.751 1426.956 0.003 0.087
0 1 3 0 45 302.990 1249.223 0.003 0.104
0 1 3 0 46 307.867 1148.045 0.003 0.116
0 1 3 0 47 396.390 986.208 0.003 0.039
0 1 3 0 48 513.853 105.359 0.032 -1.017
0 1 3 0 49 482.628 1124.753 0.003 -0.064
0 1 3 0 50 426.517 804.199 0.004 0.006
0 1 3 0 51 329.958 786.507 0.004 0.145
0 1 3 1 0 -1.000 -1.000 -1.000 -1.000
0 1 3 1 1 -1.000 -1.000 -1.000 -1.000
0 1 3 1 2 -1.000 -1.000 -1.000 -1.000
0 1 3 1 3 -1.000 -1.000 -1.000 -1.000
0 1 3 1 4 838.202 1280.742 0.001 -0.364
0 1 3 1 5 564.965 131.547 0.025 -0.785
0 1 3 1 6 653.899 1007.825 0.001 -0.268
0 1 3 1 7 619.544 2296.121 0.001 -0.050
0 1 3 1 8 576.538 105.111 0.032 -1.161
0 1 3 1 9 395.841 431.593 0.002 0.047
0 1 3 1 10 820.573 2079.130 0.001 -0.163
0 1 3 1 11 580.132 93.777 0.036 -1.429
0 1 3 1 12 -1.000 -1.000 -1.000 -1.000
0 1 3 1 13 743.312 665.006 0.002 -0.533
0 1 3 1 14 -1.000 -1.000 -1.000 -1.000
0 1 3 1 15 266.718 296.716 0.008 0.314
0 1 3 1 16 -1.000 -1.000 -1.000 -1.000
0 1 3 1 17 -1.000 -1.000 -1.000 -1.000
0 1 3 1 18 -1.000 -1.000 -1.000 -1.000
0 1 3 1 19 247.560 284.226 0.018 -0.552
0 1 3 1 20 -1.000 -1.000 -1.000 -1.000
0 1 3 1 21 562.276 124.282 0.024 -0.782
0 1 3 1 22 552.349 132.443 0.024 -0.692
0 1 3 1 23 565.509 116.174 0.026 -0.933
0 1 3 1 24 253.756 286.632 0.017 -0.630
0 1 3 1 25 779.804 1167.982 0.001 -0.304
0 1 3 1 26 539.423 144.722 0.022 -0.495
0 1 3 1 27 544.995 140.488 0.021 -0.601
0 1 3 1 28 511.511 175.573 0.020 -0.277
0 1 3 1 29 552.347 130.228 0.024 -0.693
0 1 3 1 30 572.834 113.700 0.027 -0.878
0 1 3 1 31 565.464 121.013 0.027 -0.856
0 1 3 1 32 572.662 119.795 0.025 -0.860
0 1 3 1 33 573.398 114.027 0.028 -0.957
0 1 3 1 34 573.110 100.617 0.032 -1.133
0 1 3 1 35 569.425 103.549 0.031 -1.026
0 1 3 1 36 575.040 99.855 0.035 -1.181
0 1 3 1 37 578.818 99.161 0.034 -1.203
0 1 3 1 38 562.678 112.646 0.029 -0.934
0 1 3 1 39 553.969 122.459 0.029 -0.840
0 1 3 1 40 542.179 146.942 0.021 -0.492
0 1 3 1 41 578.587 89.302 0.040 -1.320
0 1 3 1 42 576.111 1176.217 0.003 -0.093
0 1 3 1 43 326.322 495.652 0.009 0.244
0 1 3 1 44 558.558 103.025 0.032 -1.099
0 1 3 1 45 312.504 1401.027 0.003 0.084
0 1 3 1 46 318.333 1361.784 0.003 0.100
0 1 3 1 47 315.811 1315.658 0.003 0.104
0 1 3 1 48 349.325 955.931 0.004 0.079
0 1 3 1 49 306.278 1339.284 0.003 0.084
0 1 3 1 50 387.040 640.344 0.006 0.092
0 1 3 1 51 305.033 1039.346 0.003 0.138
0 1 3 2 0 -1.000 -1.000 -1.000 -1.000
0 1 3 2 1 -1.000 -1.000 -1.000 -1.000
0 1 3 2 2 -1.000 -1.000 -1.000 -1.000
0 1 3 2 3 -1.000 -1.000 -1.000 -1.000
0 1 3 2 4 -1.000 -1.000 -1.000 -1.000
0 1 3 2 5 -1.000 -1.000 -1.000 -1.000
0 1 3 2 6 -1.000 -1.000 -1.000 -1.000
0 1 3 2 7 -1.000 -1.000 -1.000 -1.000
0 1 3 2 8 -1.000 -1.000 -1.000 -1.000
0 1 3 2 9 -1.000 -1.000 -1.000 -1.000
0 1 3 2 10 -1.000 -1.000 -1.000 -1.000
0 1 3 2 11 -1.000 -1.000 -1.000 -1.000
0 1 3 2 12 -1.000 -1.000 -1.000 -1.000
0 1 3 2 13 -1.000 -1.000 -1.000 -1.000
0 1 3 2 14 -1.000 -1.000 -1.000 -1.000
0 1 3 2 15 -1.000 -1.000 -1.000 -1.000
0 1 3 2 16 -1.000 -1.000 -1.000 -1.000
0 1 3 2 17 -1.000 -1.000 -1.000 -1.000
0 1 3 2 18 -1.000 -1.000 -1.000 -1.000
0 1 3 2 19 -1.000 -1.000 -1.000 -1.000
0 1 3 2 20 -1.000 -1.000 -1.000 -1.000
0 1 3 2 21 -1.000 -1.000 -1.000 -1.000
0 1 3 2 22 -1.000 -1.000 -1.000 -1.000
0 1 3 2 23 -1.000 -1.000 -1.000 -1.000
0 1 3 2 24 -1.000 -1.000 -1.000 -1.000
0 1 3 2 25 -1.000 -1.000 -1.000 -1.000
0 1 3 2 26 -1.000 -1.000 -1.000 -1.000
0 1 3 2 27 -1.000 -1.000 -1.000 -1.000
0 1 3 2 28 -1.000 -1.000 -1.000 -1.000
0 1 3 2 29 -1.000 -1.000 -1.000 -1.000
0 1 3 2 30 -1.000 -1.000 -1.000 -1.000
0 1 3 2 31 -1.000 -1.000 -1.000 -1.000
0 1 3 2 32 -1.000 -1.000 -1.000 -1.000
0 1 3 2 33 -1.000 -1.000 -1.000 -1.000
0 1 3 2 34 -1.000 -1.000 -1.000 -1.000
0 1 3 2 35 -1.000 -1.000 -1.000 -1.000
0 1 3 2 36 -1.000 -1.000 -1.000 -1.000
0 1 3 2 37 -1.000 -1.000 -1.000 -1.000
0 1 3 2 38 -1.000 -1.000 -1.000 -1.000
0 1 3 2 39 -1.000 -1.000 -1.000 -1.000
0 1 3 2 40 -1.000 -1.000 -1.000 -1.000
0 1 3 2 41 -1.000 -1.000 -1.000 -1.000
0 1 3 2 42 250.706 269.765 0.017 -0.634
0 1 3 2 43 547.013 146.349 0.022 -0.545
0 1 3 2 44 491.112 185.454 0.019 -0.200
0 1 3 2 45 544.554 125.778 0.024 -0.725
0 1 3 2 46 564.708 123.053 0.024 -0.760
0 1 3 2 47 567.098 115.190 0.028 -0.841
0 1 3 2 48 534.469 139.551 0.021 -0.608
0 1 3 2 49 537.923 129.941 0.025 -0.784
0 1 3 2 50 571.198 106.959 0.030 -0.981
0 1 3 2 51 363.338 1489.122 0.002 0.070
0 1 3 3 0 -1.000 -1.000 -1.000 -1.000
0 1 3 3 1 -1.000 -1.000 -1.000 -1.000
0 1 3 3 2 -1.000 -1.000 -1.000 -1.000
0 1 3 3 3 -1.000 -1.000 -1.000 -1.000
0 1 3 3 4 -1.000 -1.000 -1.000 -1.000
0 1 3 3 5 -1.000 -1.000 -1.000 -1.000
0 1 3 3 6 -1.000 -1.000 -1.000 -1.000
0 1 3 3 7 -1.000 -1.000 -1.000 -1.000
0 1 3 3 8 -1.000 -1.000 -1.000 -1.000
0 1 3 3 9 -1.000 -1.000 -1.000 -1.000
0 1 3 3 10 -1.000 -1.000 -1.000 -1.000
0 1 3 3 11 -1.000 -1.000 -1.000 -1.000
0 1 3 3 12 -1.000 -1.000 -1.000 -1.000
0 1 3 3 13 -1.000 -1.000 -1.000 -1.000
0 1 3 3 14 -1.000 -1.000 -1.000 -1.000
0 1 3 3 15 -1.000 -1.000 -1.000 -1.000
0 1 3 3 16 -1.000 -1.000 -1.000 -1.000
0 1 3 3 17 -1.000 -1.000 -1.000 -1.000
0 1 3 3 18 -1.000 -1.000 -1.000 -1.000
0 1 3 3 19 -1.000 -1.000 -1.000 -1.000
0 1 3 3 20 -1.000 -1.000 -1.000 -1.000
0 1 3 3 21 -1.000 -1.000 -1.000 -1.000
0 1 3 3 22 -1.000 -1.000 -1.000 -1.000
0 1 3 3 23 -1.000 -1.000 -1.000 -1.000
0 1 3 3 24 -1.000 -1.000 -1.000 -1.000
0 1 3 3 25 -1.000 -1.000 -1.000 -1.000
0 1 3 3 26 -1.000 -1.000 -1.000 -1.000
0 1 3 3 27 -1.000 -1.000 -1.000 -1.000
0 1 3 3 28 -1.000 -1.000 -1.000 -1.000
0 1 3 3 29 -1.000 -1.000 -1.000 -1.000
0 1 3 3 30 -1.000 -1.000 -1.000 -1.000
0 1 3 3 31 -1.000 -1.000 -1.000 -1.000
0 1 3 3 32 -1.000 -1.000 -1.000 -1.000
0 1 3 3 33 -1.000 -1.000 -1.000 -1.000
0 1 3 3 34 -1.000 -1.000 -1.000 -1.000
0 1 3 3 35 -1.000 -1.000 -1.000 -1.000
0 1 3 3 36 -1.000 -1.000 -1.000 -1.000
0 1 3 3 37 -1.000 -1.000 -1.000 -1.000
0 1 3 3 38 -1.000 -1.000 -1.000 -1.000
0 1 3 3 39 -1.000 -1.000 -1.000 -1.000
0 1 3 3 40 -1.000 -1.000 -1.000 -1.000
0 1 3 3 41 -1.000 -1.000 -1.000 -1.000
0 1 3 3 42 -1.000 -1.000 -1.000 -1.000
0 1 3 3 43 -1.000 -1.000 -1.000 -1.000
0 1 3 3 44 -1.000 -1.000 -1.000 -1.000
0 1 3 3 45 -1.000 -1.000 -1.000 -1.000
0 1 3 3 46 -1.000 -1.000 -1.000 -1.000
0 1 3 3 47 -1.000 -1.000 -1.000 -1.000
0 1 3 3 48 -1.000 -1.000 -1.000 -1.000
0 1 3 3 49 50.093 460.135 0.060 -4.939
0 1 3 3 50 -1.000 -1.000 -1.000 -1.000
0 1 3 3 51 -1.000 -1.000 -1.000 -1.000
0 1 3 4 0 -1.000 -1.000 -1.000 -1.000
0 1 3 4 1 -1.000 -1.000 -1.000 -1.000
0 1 3 4 2 -1.000 -1.000 -1.000 -1.000
0 1 3 4 3 -1.000 -1.000 -1.000 -1.000
0 1 3 4 4 -1.000 -1.000 -1.000 -1.000
0 1 3 4 5 -1.000 -1.000 -1.000 -1.000
0 1 3 4 6 -1.000 -1.000 -1.000 -1.000
0 1 3 4 7 -1.000 -1.000 -1.000 -1.000
0 1 3 4 8 -1.000 -1.000 -1.000 -1.000
0 1 3 4 9 -1.000 -1.000 -1.000 -1.000
0 1 3 4 10 -1.000 -1.000 -1.000 -1.000
0 1 3 4 11 -1.000 -1.000 -1.000 -1.000
0 1 3 4 12 -1.000 -1.000 -1.000 -1.000
0 1 3 4 13 -1.000 -1.000 -1.000 -1.000
0 1 3 4 14 -1.000 -1.000 -1.000 -1.000
0 1 3 4 15 -1.000 -1.000 -1.000 -1.000
0 1 3 4 16 -1.000 -1.000 -1.000 -1.000
0 1 3 4 17 -1.000 -1.000 -1.000 -1.000
0 1 3 4 18 -1.000 -1.000 -1.000 -1.000
0 1 3 4 19 -1.000 -1.000 -1.000 -1.000
0 1 3 4 20 -1.000 -1.000 -1.000 -1.000
0 1 3 4 21 -1.000 -1.000 -1.000 -1.000
0 1 3 4 22 -1.000 -1.000 -1.000 -1.000
0 1 3 4 23 -1.000 -1.000 -1.000 -1.000
0 1 3 4 24 -1.000 -1.000 -1.000 -1.000
0 1 3 4 25 -1.000 -1.000 -1.000 -1.000
0 1 3 4 26 -1.000 -1.000 -1.000 -1.000
0 1 3 4 27 -1.000 -1.000 -1.000 -1.000
0 1 3 4 28 -1.000 -1.000 -1.000 -1.000
0 1 3 4 29 -1.000 -1.000 -1.000 -1.000
0 1 3 4 30 -1.000 -1.000 -1.000 -1.000
0 1 3 4 31 -1.000 -1.000 -1.000 -1.000
0 1 3 4 32 -1.000 -1.000 -1.000 -1.000
0 1 3 4 33 -1.000 -1.000 -1.000 -1.000
0 1 3 4 34 -1.000 -1.000 -1.000 -1.000
0 1 3 4 35 -1.000 -1.000 -1.000 -1.000
0 1 3 4 36 -1.000 -1.000 -1.000 -1.000
0 1 3 4 37 -1.000 -1.000 -1.000 -1.000
0 1 3 4 38 -1.000 -1.000 -1.000 -1.000
0 1 3 4 39 -1.000 -1.000 -1.000 -1.000
0 1 3 4 40 -1.000 -1.000 -1.000 -1.000
0 1 3 4 41 -1.000 -1.000 -1.000 -1.000
0 1 3 4 42 -1.000 -1.000 -1.000 -1.000
0 1 3 4 43 -1.000 -1.000 -1.000 -1.000
0 1 3 4 44 -1.000 -1.000 -1.000 -1.000
0 1 3 4 45 -1.000 -1.000 -1.000 -1.000
0 1 3 4 46 -1.000 -1.000 -1.000 -1.000
0 1 3 4 47 -1.000 -1.000 -1.000 -1.000
0 1 3 4 48 -1.000 -1.000 -1.000 -1.000
0 1 3 4 49 -1.000 -1.000 -1.000 -1.000
0 1 3 4 50 -1.000 -1.000 -1.000 -1.000
0 1 3 4 51 -1.000 -1.000 -1.000 -1.000
0 1 3 5 0 -1.000 -1.000 -1.000 -1.000
0 1 3 5 1 -1.000 -1.000 -1.000 -1.000
0 1 3 5 2 -1.000 -1.000 -1.000 -1.000
0 1 3 5 3 -1.000 -1.000 -1.000 -1.000
0 1 3 5 4 -1.000 -1.000 -1.000 -1.000
0 1 3 5 5 -1.000 -1.000 -1.000 -1.000
0 1 3 5 6 -1.000 -1.000 -1.000 -1.000
0 1 3 5 7 -1.000 -1.000 -1.000 -1.000
0 1 3 5 8 -1.000 -1.000 -1.000 -1.000
0 1 3 5 9 -1.000 -1.000 -1.000 -1.000
0 1 3 5 10 -1.000 -1.000 -1.000 -1.000
0 1 3 5 11 -1.000 -1.000 -1.000 -1.000
0 1 3 5 12 -1.000 -1.000 -1.000 -1.000
0 1 3 5 13 -1.000 -1.000 -1.000 -1.000
0 1 3 5 14 -1.000 -1.000 -1.000 -1.000
0 1 3 5 15 -1.000 -1.000 -1.000 -1.000
0 1 3 5 16 -1.000 -1.000 -1.000 -1.000
0 1 3 5 17 -1.000 -1.000 -1.000 -1.000
0 1 3 5 18 -1.000 -1.000 -1.000 -1.000
0 1 3 5 19 -1.000 -1.000 -1.000 -1.000
0 1 3 5 20 -1.000 -1.000 -1.000 -1.000
0 1 3 5 21 -1.000 -1.000 -1.000 -1.000
0 1 3 5 22 -1.000 -1.000 -1.000 -1.000
0 1 3 5 23 -1.000 -1.000 -1.000 -1.000
0 1 3 5 24 -1.000 -1.000 -1.000 -1.000
0 1 3 5 25 -1.000 -1.000 -1.000 -1.000
0 1 3 5 26 -1.000 -1.000 -1.000 -1.000
0 1 3 5 27 -1.000 -1.000 -1.000 -1.000
0 1 3 5 28 -1.000 -1.000 -1.000 -1.000
0 1 3 5 29 -1.000 -1.000 -1.000 -1.000
0 1 3 5 30 -1.000 -1.000 -1.000 -1.000
0 1 3 5 31 -1.000 -1.000 -1.000 -1.000
0 1 3 5 32 -1.000 -1.000 -1.000 -1.000
0 1 3 5 33 -1.000 -1.000 -1.000 -1.000
0 1 3 5 34 -1.000 -1.000 -1.000 -1.000
0 1 3 5 35 -1.000 -1.000 -1.000 -1.000
0 1 3 5 36 -1.000 -1.000 -1.000 -1.000
0 1 3 5 37 -1.000 -1.000 -1.000 -1.000
0 1 3 5 38 -1.000 -1.000 -1.000 -1.000
0 1 3 5 39 -1.000 -1.000 -1.000 -1.000
0 1 3 5 40 -1.000 -1.000 -1.000 -1.000
0 1 3 5 41 -1.000 -1.000 -1.000 -1.000
0 1 3 5 42 -1.000 -1.000 -1.000 -1.000
0 1 3 5 43 -1.000 -1.000 -1.000 -1.000
0 1 3 5 44 -1.000 -1.000 -1.000 -1.000
0 1 3 5 45 -1.000 -1.000 -1.000 -1.000
0 1 3 5 46 -1.000 -1.000 -1.000 -1.000
0 1 3 5 47 -1.000 -1.000 -1.000 -1.000
0 1 3 5 48 -1.000 -1.000 -1.000 -1.000
0 1 3 5 49 -1.000 -1.000 -1.000 -1.000
0 1 3 5 50 -1.000 -1.000 -1.000 -1.000
0 1 3 5 51 -1.000 -1.000 -1.000 -1.000
0 1 3 6 0 -1.000 -1.000 -1.000 -1.000
0 1 3 6 1 -1.000 -1.000 -1.000 -1.000
0 1 3 6 2 -1.000 -1.000 -1.000 -1.000
0 1 3 6 3 -1.000 -1.000 -1.000 -1.000
0 1 3 6 4 -1.000 -1.000 -1.000 -1.000
0 1 3 6 5 -1.000 -1.000 -1.000 -1.000
0 1 3 6 6 -1.000 -1.000 -1.000 -1.000
0 1 3 6 7 -1.000 -1.000 -1.000 -1.000
0 1 3 6 8 -1.000 -1.000 -1.000 -1.000
0 1 3 6 9 -1.000 -1.000 -1.000 -1.000
0 1 3 6 10 -1.000 -1.000 -1.000 -1.000
0 1 3 6 11 -1.000 -1.000 -1.000 -1.000
0 1 3 6 12 -1.000 -1.000 -1.000 -1.000
0 1 3 6 13 -1.000 -1.000 -1.000 -1.000
0 1 3 6 14 -1.000 -1.000 -1.000 -1.000
0 1 3 6 15 -1.000 -1.000 -1.000 -1.000
0 1 3 6 16 -1.000 -1.000 -1.000 -1.000
0 1 3 6 17 -1.000 -1.000 -1.000 -1.000
0 1 3 6 18 -1.000 -1.000 -1.000 -1.000
0 1 3 6 19 -1.000 -1.000 -1.000 -1.000
0 1 3 6 20 -1.000 -1.000 -1.000 -1.000
0 1 3 6 21 -1.000 -1.000 -1.000 -1.000
