st pl ch r c p0 p1 p2 p3
0 3 3 0 0 584.390 132.502 0.025 -1.059
0 3 3 0 1 581.556 129.798 0.039 -1.437
0 3 3 0 2 585.012 130.034 0.031 -1.241
0 3 3 0 3 574.635 142.201 0.027 -1.024
0 3 3 0 4 593.424 125.579 0.037 -1.365
0 3 3 0 5 582.142 137.397 0.028 -0.981
0 3 3 0 6 573.078 135.067 0.028 -1.057
0 3 3 0 7 571.149 137.521 0.028 -1.043
0 3 3 0 8 581.857 136.863 0.028 -1.059
0 3 3 0 9 587.623 133.354 0.028 -1.080
0 3 3 0 10 580.846 140.509 0.027 -0.978
0 3 3 0 11 585.849 136.671 0.028 -1.057
0 3 3 0 12 566.524 139.388 0.027 -0.979
0 3 3 0 13 567.967 147.540 0.027 -0.915
0 3 3 0 14 585.815 139.847 0.028 -0.990
0 3 3 0 15 582.522 143.692 0.027 -0.950
0 3 3 0 16 575.793 144.794 0.026 -0.957
0 3 3 0 17 574.073 147.296 0.026 -0.948
0 3 3 0 18 585.144 136.214 0.028 -1.032
0 3 3 0 19 585.374 136.147 0.027 -1.091
0 3 3 0 20 579.211 132.570 0.028 -1.109
0 3 3 0 21 578.929 133.177 0.030 -1.231
0 3 3 0 22 580.961 131.712 0.028 -1.169
0 3 3 0 23 585.593 127.630 0.030 -1.228
0 3 3 0 24 583.111 130.444 0.028 -1.071
0 3 3 0 25 584.150 132.287 0.030 -1.182
0 3 3 0 26 586.035 143.735 0.026 -0.975
0 3 3 0 27 588.216 139.710 0.026 -1.030
0 3 3 0 28 582.700 132.837 0.028 -1.057
0 3 3 0 29 576.765 139.512 0.027 -0.981
0 3 3 0 30 566.181 139.014 0.027 -0.969
0 3 3 0 31 569.625 136.576 0.027 -1.039
0 3 3 0 32 562.750 134.485 0.027 -1.042
0 3 3 0 33 561.083 137.495 0.027 -0.988
0 3 3 0 34 582.405 133.011 0.028 -1.015
0 3 3 0 35 582.083 135.149 0.027 -1.048
0 3 3 0 36 575.850 139.629 0.026 -0.990
0 3 3 0 37 587.016 131.462 0.028 -1.053
0 3 3 0 38 580.462 137.220 0.027 -1.013
0 3 3 0 39 -1.000 -1.000 -1.000 -1.000
0 3 3 0 40 490.931 210.680 0.014 -0.354
0 3 3 0 41 571.547 137.497 0.027 -1.055
0 3 3 0 42 573.525 134.814 0.028 -0.972
0 3 3 0 43 570.452 139.681 0.026 -1.011
0 3 3 0 44 577.177 129.545 0.028 -1.020
0 3 3 0 45 574.675 132.467 0.027 -1.006
0 3 3 0 46 564.405 137.076 0.027 -0.993
0 3 3 0 47 569.951 131.289 0.027 -1.080
0 3 3 0 48 566.019 131.044 0.027 -1.068
0 3 3 0 49 561.173 138.282 0.026 -0.940
0 3 3 0 50 575.641 129.839 0.027 -1.049
0 3 3 0 51 582.008 125.420 0.025 -1.060
0 3 3 1 0 579.388 131.745 0.025 -1.072
0 3 3 1 1 570.261 142.786 0.027 -1.082
0 3 3 1 2 576.872 137.424 0.028 -1.075
0 3 3 1 3 564.697 150.056 0.026 -0.926
0 3 3 1 4 578.591 140.134 0.027 -0.989
0 3 3 1 5 577.513 140.709 0.028 -0.946
0 3 3 1 6 565.218 141.178 0.027 -1.035
0 3 3 1 7 563.123 143.873 0.027 -0.967
0 3 3 1 8 573.173 143.942 0.027 -0.901
0 3 3 1 9 576.670 142.917 0.027 -0.945
0 3 3 1 10 580.426 138.626 0.027 -1.016
0 3 3 1 11 577.520 143.970 0.027 -0.939
0 3 3 1 12 564.096 141.042 0.026 -1.003
0 3 3 1 13 562.390 147.961 0.027 -0.905
0 3 3 1 14 579.941 145.868 0.026 -0.958
0 3 3 1 15 577.260 148.339 0.026 -0.929
0 3 3 1 16 574.802 144.183 0.027 -0.939
0 3 3 1 17 571.024 148.378 0.026 -0.945
0 3 3 1 18 577.195 142.882 0.026 -0.946
0 3 3 1 19 578.439 141.756 0.027 -0.945
0 3 3 1 20 571.361 138.090 0.028 -0.966
0 3 3 1 21 570.565 140.178 0.027 -1.020
