st pl ch r c p0 p1 p2 p3
0 1 2 0 0 503.768 174.146 0.015 -0.417
0 1 2 0 1 551.678 135.073 0.027 -0.968
0 1 2 0 2 557.529 129.663 0.030 -1.115
0 1 2 0 3 553.064 131.176 0.029 -1.049
0 1 2 0 4 547.000 137.334 0.028 -1.016
0 1 2 0 5 552.080 133.770 0.030 -1.108
0 1 2 0 6 550.332 128.542 0.031 -1.073
0 1 2 0 7 551.644 130.502 0.033 -1.101
0 1 2 0 8 559.615 125.098 0.033 -1.135
0 1 2 0 9 564.227 119.924 0.035 -1.207
0 1 2 0 10 560.644 122.713 0.036 -1.194
0 1 2 0 11 549.233 132.830 0.029 -1.020
0 1 2 0 12 569.930 122.536 0.036 -1.093
0 1 2 0 13 568.559 126.853 0.029 -0.938
0 1 2 0 14 584.391 120.665 0.030 -1.020
0 1 2 0 15 586.904 115.800 0.031 -1.101
0 1 2 0 16 552.716 128.482 0.027 -0.902
0 1 2 0 17 556.671 122.644 0.029 -0.960
0 1 2 0 18 583.376 111.313 0.031 -1.088
0 1 2 0 19 577.895 115.025 0.030 -1.045
0 1 2 0 20 565.193 120.524 0.028 -0.938
0 1 2 0 21 575.382 108.400 0.031 -1.093
0 1 2 0 22 568.664 117.292 0.030 -1.001
0 1 2 0 23 561.578 126.399 0.027 -0.863
0 1 2 0 24 553.345 124.330 0.028 -0.894
0 1 2 0 25 558.836 119.928 0.028 -0.916
0 1 2 0 26 566.721 115.658 0.030 -0.982
0 1 2 0 27 559.790 121.620 0.029 -0.891
0 1 2 0 28 567.939 113.394 0.030 -1.012
0 1 2 0 29 558.656 121.236 0.029 -0.933
0 1 2 0 30 555.877 122.357 0.028 -0.908
0 1 2 0 31 564.572 112.241 0.031 -1.097
0 1 2 0 32 562.908 109.306 0.031 -1.092
0 1 2 0 33 556.856 117.022 0.028 -0.992
0 1 2 0 34 549.479 116.438 0.029 -1.035
0 1 2 0 35 554.383 110.243 0.031 -1.120
0 1 2 0 36 574.398 109.742 0.030 -1.013
0 1 2 0 37 571.006 112.081 0.030 -1.005
0 1 2 0 38 576.318 118.655 0.028 -0.925
0 1 2 0 39 577.233 114.124 0.030 -1.044
0 1 2 0 40 564.360 115.165 0.029 -1.016
0 1 2 0 41 564.899 114.399 0.029 -1.034
0 1 2 0 42 567.329 111.497 0.030 -1.085
0 1 2 0 43 564.429 112.613 0.030 -1.056
0 1 2 0 44 569.381 116.415 0.029 -1.108
0 1 2 0 45 570.968 113.194 0.030 -1.054
0 1 2 0 46 569.168 111.328 0.030 -1.067
0 1 2 0 47 565.604 112.663 0.030 -1.118
0 1 2 0 48 574.411 103.940 0.034 -1.267
0 1 2 0 49 562.074 120.454 0.035 -1.188
0 1 2 0 50 573.703 101.051 0.039 -1.508
0 1 2 0 51 573.655 119.188 0.023 -2.164
0 1 2 1 0 544.852 142.430 0.022 -0.830
0 1 2 1 1 560.054 130.385 0.030 -1.091
0 1 2 1 2 549.641 135.724 0.028 -1.043
0 1 2 1 3 557.121 128.257 0.032 -1.189
0 1 2 1 4 555.492 132.897 0.030 -1.112
0 1 2 1 5 554.308 134.388 0.031 -1.138
0 1 2 1 6 550.465 131.123 0.032 -1.148
0 1 2 1 7 553.087 128.318 0.034 -1.182
0 1 2 1 8 561.409 124.988 0.034 -1.129
0 1 2 1 9 561.158 124.343 0.029 -1.010
0 1 2 1 10 554.178 130.964 0.029 -1.045
0 1 2 1 11 551.413 132.903 0.027 -0.903
0 1 2 1 12 561.904 131.356 0.029 -0.823
0 1 2 1 13 561.974 134.468 0.028 -0.848
0 1 2 1 14 576.878 128.931 0.028 -0.871
0 1 2 1 15 574.784 129.855 0.029 -0.873
0 1 2 1 16 552.679 129.027 0.028 -0.887
0 1 2 1 17 546.197 134.419 0.027 -0.865
0 1 2 1 18 562.269 134.132 0.027 -0.851
0 1 2 1 19 563.155 132.051 0.028 -0.834
0 1 2 1 20 559.073 127.141 0.028 -0.827
0 1 2 1 21 557.270 128.553 0.028 -0.830
0 1 2 1 22 565.147 121.877 0.029 -0.977
0 1 2 1 23 557.893 133.202 0.027 -0.835
0 1 2 1 24 554.588 123.797 0.028 -0.925
0 1 2 1 25 551.193 130.124 0.027 -0.819
0 1 2 1 26 555.573 128.790 0.027 -0.835
0 1 2 1 27 552.604 131.191 0.027 -0.789
0 1 2 1 28 554.513 127.495 0.028 -0.862
0 1 2 1 29 547.166 134.711 0.027 -0.763
0 1 2 1 30 546.723 133.620 0.026 -0.767
0 1 2 1 31 553.569 126.232 0.028 -0.894
0 1 2 1 32 548.997 126.166 0.027 -0.843
0 1 2 1 33 546.303 129.624 0.027 -0.867
0 1 2 1 34 539.204 129.762 0.027 -0.817
0 1 2 1 35 539.372 126.724 0.028 -0.895
0 1 2 1 36 563.680 121.158 0.029 -0.870
0 1 2 1 37 553.911 131.485 0.027 -0.739
0 1 2 1 38 557.708 137.798 0.026 -0.764
0 1 2 1 39 566.396 127.174 0.028 -0.854
0 1 2 1 40 564.959 116.530 0.030 -0.919
0 1 2 1 41 554.673 125.495 0.028 -0.881
0 1 2 1 42 548.299 132.984 0.026 -0.808
0 1 2 1 43 553.086 127.095 0.027 -0.859
0 1 2 1 44 561.432 127.006 0.027 -0.879
0 1 2 1 45 557.851 130.363 0.027 -0.863
0 1 2 1 46 551.442 131.323 0.026 -0.820
0 1 2 1 47 547.603 135.063 0.026 -0.847
0 1 2 1 48 559.411 121.577 0.028 -0.963
0 1 2 1 49 -1.000 -1.000 -1.000 -1.000
0 1 2 1 50 554.192 122.858 0.033 -1.246
0 1 2 1 51 571.682 118.238 0.024 -2.166
0 1 2 2 0 561.153 130.136 0.027 -1.088
0 1 2 2 1 554.307 137.805 0.024 -0.919
0 1 2 2 2 559.938 128.386 0.031 -1.148
0 1 2 2 3 548.286 141.001 0.023 -0.857
0 1 2 2 4 558.511 131.224 0.032 -1.144
0 1 2 2 5 551.660 136.260 0.028 -1.030
0 1 2 2 6 554.103 128.055 0.032 -1.182
0 1 2 2 7 550.799 130.744 0.029 -1.029
0 1 2 2 8 559.680 125.826 0.029 -1.009
0 1 2 2 9 555.552 131.893 0.026 -0.861
0 1 2 2 10 550.929 133.409 0.027 -0.903
0 1 2 2 11 548.421 137.095 0.026 -0.846
0 1 2 2 12 553.654 141.099 0.026 -0.761
0 1 2 2 13 549.559 150.188 0.024 -0.707
0 1 2 2 14 568.089 140.561 0.026 -0.737
0 1 2 2 15 575.788 130.127 0.028 -0.812
0 1 2 2 16 549.345 133.873 0.027 -0.840
0 1 2 2 17 545.063 137.041 0.027 -0.776
0 1 2 2 18 560.347 136.947 0.027 -0.824
0 1 2 2 19 560.760 135.431 0.028 -0.859
0 1 2 2 20 559.139 127.900 0.028 -0.895
0 1 2 2 21 558.822 127.424 0.028 -0.859
0 1 2 2 22 561.018 127.678 0.028 -0.885
0 1 2 2 23 558.095 130.668 0.028 -0.860
0 1 2 2 24 554.975 124.787 0.028 -0.890
0 1 2 2 25 545.292 136.745 0.027 -0.742
0 1 2 2 26 555.815 129.611 0.028 -0.804
0 1 2 2 27 547.182 137.342 0.027 -0.748
0 1 2 2 28 554.788 129.135 0.027 -0.796
0 1 2 2 29 545.894 137.132 0.027 -0.728
0 1 2 2 30 543.083 138.856 0.026 -0.722
0 1 2 2 31 545.787 134.075 0.027 -0.793
0 1 2 2 32 548.361 126.851 0.028 -0.895
0 1 2 2 33 547.300 128.224 0.028 -0.873
0 1 2 2 34 540.089 127.041 0.028 -0.911
0 1 2 2 35 539.905 128.097 0.028 -0.866
0 1 2 2 36 559.239 125.350 0.028 -0.848
0 1 2 2 37 550.964 136.232 0.027 -0.716
0 1 2 2 38 551.143 145.462 0.026 -0.669
0 1 2 2 39 553.714 141.785 0.026 -0.716
0 1 2 2 40 548.232 134.693 0.027 -0.748
0 1 2 2 41 545.782 136.576 0.026 -0.748
0 1 2 2 42 549.355 132.730 0.027 -0.813
0 1 2 2 43 547.923 134.287 0.026 -0.816
0 1 2 2 44 566.690 120.675 0.029 -0.914
0 1 2 2 45 560.511 127.518 0.028 -0.862
0 1 2 2 46 554.079 127.526 0.027 -0.905
0 1 2 2 47 555.070 125.792 0.028 -0.919
0 1 2 2 48 556.495 125.947 0.027 -0.886
0 1 2 2 49 588.182 103.556 0.016 -1.092
0 1 2 2 50 554.165 124.623 0.032 -1.242
0 1 2 2 51 629.833 476.025 0.005 -0.580
0 1 2 3 0 571.656 119.212 0.025 -1.088
0 1 2 3 1 545.279 147.231 0.021 -0.740
0 1 2 3 2 560.029 127.738 0.028 -1.061
0 1 2 3 3 543.696 145.480 0.022 -0.793
0 1 2 3 4 552.247 137.199 0.025 -0.988
0 1 2 3 5 549.383 139.576 0.024 -0.903
0 1 2 3 6 553.450 127.991 0.028 -1.022
0 1 2 3 7 544.789 138.060 0.024 -0.867
0 1 2 3 8 555.759 130.020 0.026 -0.897
0 1 2 3 9 554.534 131.660 0.026 -0.873
0 1 2 3 10 554.018 129.636 0.027 -0.908
0 1 2 3 11 554.329 132.979 0.027 -0.903
0 1 2 3 12 558.131 135.467 0.026 -0.817
0 1 2 3 13 556.133 140.520 0.026 -0.774
0 1 2 3 14 573.287 133.641 0.027 -0.838
0 1 2 3 15 574.342 130.924 0.027 -0.845
0 1 2 3 16 551.337 130.898 0.028 -0.862
0 1 2 3 17 543.773 137.610 0.027 -0.788
0 1 2 3 18 567.859 128.374 0.029 -0.935
0 1 2 3 19 568.995 125.315 0.029 -0.977
0 1 2 3 20 555.864 130.106 0.027 -0.811
0 1 2 3 21 564.903 120.147 0.029 -0.954
0 1 2 3 22 559.245 128.349 0.028 -0.871
0 1 2 3 23 560.177 127.696 0.028 -0.872
0 1 2 3 24 556.477 125.804 0.028 -0.920
0 1 2 3 25 547.762 132.641 0.027 -0.780
0 1 2 3 26 558.994 125.814 0.028 -0.841
0 1 2 3 27 553.017 130.235 0.028 -0.799
0 1 2 3 28 553.012 129.807 0.027 -0.841
0 1 2 3 29 547.460 134.403 0.027 -0.793
0 1 2 3 30 548.183 131.586 0.027 -0.809
0 1 2 3 31 550.873 127.140 0.029 -0.909
0 1 2 3 32 553.636 119.817 0.029 -0.976
0 1 2 3 33 557.728 115.378 0.031 -1.021
0 1 2 3 34 543.302 123.545 0.028 -0.893
0 1 2 3 35 542.155 124.578 0.028 -0.921
0 1 2 3 36 565.616 117.778 0.030 -0.954
0 1 2 3 37 568.009 118.787 0.029 -0.935
0 1 2 3 38 561.939 133.027 0.026 -0.786
0 1 2 3 39 562.056 131.777 0.027 -0.838
0 1 2 3 40 550.811 130.846 0.027 -0.846
0 1 2 3 41 549.230 131.113 0.027 -0.831
0 1 2 3 42 554.797 126.163 0.028 -0.885
0 1 2 3 43 547.677 131.717 0.027 -0.845
0 1 2 3 44 560.800 125.963 0.028 -0.889
0 1 2 3 45 564.094 122.231 0.028 -0.993
0 1 2 3 46 549.524 131.188 0.027 -0.879
0 1 2 3 47 553.259 126.296 0.028 -0.890
0 1 2 3 48 563.449 117.409 0.029 -1.022
0 1 2 3 49 563.298 119.172 0.029 -0.928
0 1 2 3 50 -1.000 -1.000 -1.000 -1.000
0 1 2 3 51 668.197 736.326 0.003 -0.429
0 1 2 4 0 567.320 124.145 0.023 -1.020
0 1 2 4 1 546.099 147.469 0.021 -0.761
0 1 2 4 2 549.154 140.320 0.024 -0.852
0 1 2 4 3 546.214 142.940 0.023 -0.756
0 1 2 4 4 548.934 141.242 0.025 -0.914
0 1 2 4 5 543.479 146.881 0.023 -0.823
0 1 2 4 6 547.614 135.591 0.024 -0.890
0 1 2 4 7 545.232 137.612 0.024 -0.880
0 1 2 4 8 553.727 132.642 0.026 -0.853
0 1 2 4 9 550.235 137.108 0.026 -0.817
0 1 2 4 10 545.745 138.503 0.026 -0.834
0 1 2 4 11 542.591 143.090 0.025 -0.789
0 1 2 4 12 554.431 140.555 0.025 -0.753
0 1 2 4 13 557.215 140.645 0.026 -0.768
0 1 2 4 14 570.169 137.689 0.026 -0.770
0 1 2 4 15 571.605 134.521 0.027 -0.830
0 1 2 4 16 552.432 130.526 0.028 -0.872
0 1 2 4 17 547.061 135.314 0.027 -0.838
0 1 2 4 18 562.625 135.163 0.027 -0.863
0 1 2 4 19 560.800 135.256 0.027 -0.823
0 1 2 4 20 560.886 125.701 0.029 -0.885
0 1 2 4 21 554.538 131.888 0.028 -0.823
0 1 2 4 22 561.328 127.181 0.028 -0.841
0 1 2 4 23 555.594 133.252 0.027 -0.864
0 1 2 4 24 551.539 128.524 0.028 -0.852
0 1 2 4 25 541.667 140.149 0.026 -0.694
0 1 2 4 26 556.673 128.946 0.028 -0.833
0 1 2 4 27 552.515 131.734 0.027 -0.806
0 1 2 4 28 554.017 129.403 0.028 -0.822
0 1 2 4 29 545.755 137.082 0.027 -0.786
0 1 2 4 30 544.763 136.361 0.026 -0.777
0 1 2 4 31 544.474 134.847 0.027 -0.853
0 1 2 4 32 549.508 125.511 0.028 -0.895
0 1 2 4 33 547.460 127.902 0.028 -0.841
0 1 2 4 34 538.377 129.140 0.028 -0.834
0 1 2 4 35 537.707 130.020 0.027 -0.897
0 1 2 4 36 555.190 129.771 0.027 -0.821
0 1 2 4 37 560.790 125.714 0.028 -0.850
0 1 2 4 38 558.959 137.334 0.026 -0.752
0 1 2 4 39 559.583 135.732 0.027 -0.787
0 1 2 4 40 550.126 132.804 0.027 -0.828
0 1 2 4 41 550.360 131.413 0.027 -0.804
0 1 2 4 42 547.709 134.662 0.026 -0.833
