st pl ch r c p0 p1 p2 p3
0 3 6 0 0 610.091 139.099 0.033 -1.248
0 3 6 0 1 619.027 130.771 0.039 -1.481
0 3 6 0 2 630.667 129.453 0.035 -1.307
0 3 6 0 3 631.269 129.476 0.031 -1.247
0 3 6 0 4 622.417 128.234 0.031 -1.229
0 3 6 0 5 620.007 130.609 0.031 -1.286
0 3 6 0 6 632.815 128.693 0.032 -1.287
0 3 6 0 7 633.605 127.932 0.032 -1.262
0 3 6 0 8 616.214 136.598 0.028 -1.009
0 3 6 0 9 627.103 127.336 0.031 -1.228
0 3 6 0 10 633.762 128.715 0.030 -1.127
0 3 6 0 11 629.525 136.401 0.029 -1.116
0 3 6 0 12 625.705 137.141 0.028 -1.093
0 3 6 0 13 629.095 137.815 0.029 -1.160
0 3 6 0 14 625.628 140.808 0.028 -1.013
0 3 6 0 15 630.370 134.774 0.029 -1.156
0 3 6 0 16 624.994 131.403 0.029 -1.092
0 3 6 0 17 626.154 130.959 0.029 -1.132
0 3 6 0 18 625.608 134.504 0.029 -1.077
0 3 6 0 19 623.740 136.084 0.029 -1.108
0 3 6 0 20 613.561 134.220 0.029 -1.020
0 3 6 0 21 615.550 133.366 0.029 -1.049
0 3 6 0 22 623.886 133.256 0.029 -1.070
0 3 6 0 23 627.843 131.199 0.029 -1.083
0 3 6 0 24 610.530 139.554 0.028 -0.961
0 3 6 0 25 610.606 141.075 0.028 -1.047
0 3 6 0 26 629.764 135.104 0.028 -0.989
0 3 6 0 27 628.924 137.667 0.028 -0.955
0 3 6 0 28 619.621 133.457 0.029 -0.997
0 3 6 0 29 619.049 133.897 0.029 -0.997
0 3 6 0 30 628.578 127.095 0.029 -1.062
0 3 6 0 31 627.021 128.100 0.030 -1.046
0 3 6 0 32 624.766 134.181 0.029 -1.069
0 3 6 0 33 623.120 136.829 0.028 -1.059
0 3 6 0 34 621.543 131.759 0.029 -1.043
0 3 6 0 35 621.829 132.994 0.029 -1.049
0 3 6 0 36 607.185 134.303 0.029 -1.097
0 3 6 0 37 608.745 137.492 0.028 -1.069
0 3 6 0 38 629.322 138.000 0.029 -0.963
0 3 6 0 39 629.887 140.440 0.028 -1.036
0 3 6 0 40 616.299 144.193 0.027 -0.978
0 3 6 0 41 621.607 136.291 0.028 -1.097
0 3 6 0 42 621.885 135.665 0.029 -1.067
0 3 6 0 43 625.319 132.371 0.029 -1.179
0 3 6 0 44 625.317 129.590 0.029 -1.114
0 3 6 0 45 626.426 129.518 0.029 -1.114
0 3 6 0 46 633.696 125.942 0.029 -1.124
0 3 6 0 47 636.678 122.589 0.031 -1.200
0 3 6 0 48 618.748 121.883 0.031 -1.227
0 3 6 0 49 615.326 127.979 0.028 -1.167
0 3 6 0 50 621.763 132.487 0.034 -1.229
0 3 6 0 51 632.805 122.888 0.026 -1.111
0 3 6 1 0 619.137 129.107 0.027 -1.178
0 3 6 1 1 610.218 138.607 0.029 -1.119
0 3 6 1 2 624.311 135.380 0.029 -1.093
0 3 6 1 3 621.113 138.637 0.028 -1.099
0 3 6 1 4 603.506 146.042 0.027 -0.961
0 3 6 1 5 609.129 140.889 0.028 -1.035
0 3 6 1 6 621.915 137.976 0.028 -1.004
0 3 6 1 7 621.883 139.157 0.028 -1.032
0 3 6 1 8 608.384 142.520 0.028 -0.913
0 3 6 1 9 617.640 135.548 0.029 -1.041
0 3 6 1 10 617.854 143.112 0.028 -0.931
0 3 6 1 11 618.509 144.763 0.028 -1.011
0 3 6 1 12 616.188 144.859 0.028 -0.954
0 3 6 1 13 611.650 154.522 0.026 -0.918
0 3 6 1 14 614.335 149.997 0.027 -0.914
0 3 6 1 15 614.651 149.211 0.027 -0.948
0 3 6 1 16 613.591 141.799 0.028 -0.890
0 3 6 1 17 617.713 138.124 0.029 -0.957
0 3 6 1 18 618.229 140.202 0.028 -1.034
0 3 6 1 19 617.404 141.123 0.028 -0.974
0 3 6 1 20 611.867 134.499 0.029 -1.019
0 3 6 1 21 601.717 145.989 0.027 -0.976
0 3 6 1 22 620.571 135.013 0.029 -0.974
0 3 6 1 23 615.918 141.874 0.028 -0.973
0 3 6 1 24 606.812 139.801 0.029 -1.009
0 3 6 1 25 605.353 144.908 0.028 -0.974
0 3 6 1 26 618.698 143.247 0.028 -0.911
0 3 6 1 27 621.008 140.803 0.029 -0.914
0 3 6 1 28 609.884 141.585 0.028 -0.926
0 3 6 1 29 613.373 138.000 0.029 -1.020
0 3 6 1 30 618.330 135.548 0.029 -0.958
0 3 6 1 31 614.732 139.768 0.028 -0.958
0 3 6 1 32 612.659 145.397 0.027 -0.906
0 3 6 1 33 618.952 139.972 0.028 -1.025
0 3 6 1 34 611.527 140.647 0.028 -0.944
0 3 6 1 35 613.779 139.587 0.028 -1.033
0 3 6 1 36 597.790 142.780 0.028 -0.959
0 3 6 1 37 605.518 137.780 0.029 -1.061
0 3 6 1 38 622.996 143.465 0.028 -0.902
0 3 6 1 39 628.094 139.224 0.029 -0.995
0 3 6 1 40 611.147 144.793 0.028 -0.971
0 3 6 1 41 613.142 143.414 0.027 -1.013
0 3 6 1 42 612.653 143.496 0.028 -0.979
0 3 6 1 43 612.383 144.069 0.027 -0.957
0 3 6 1 44 613.981 139.475 0.028 -0.990
0 3 6 1 45 613.281 140.987 0.028 -0.982
0 3 6 1 46 621.972 135.799 0.028 -1.005
0 3 6 1 47 613.821 144.819 0.026 -0.898
0 3 6 1 48 600.894 137.975 0.028 -0.961
0 3 6 1 49 598.151 143.698 0.027 -0.921
0 3 6 1 50 614.965 138.006 0.028 -1.035
0 3 6 1 51 629.128 124.809 0.026 -1.125
0 3 6 2 0 612.514 135.400 0.025 -0.977
0 3 6 2 1 593.343 154.906 0.026 -0.904
0 3 6 2 2 613.377 144.890 0.027 -0.996
0 3 6 2 3 615.452 143.648 0.027 -1.028
0 3 6 2 4 602.335 146.481 0.027 -0.984
0 3 6 2 5 602.031 146.979 0.027 -0.994
0 3 6 2 6 614.634 143.966 0.028 -0.941
0 3 6 2 7 614.072 146.074 0.027 -0.971
0 3 6 2 8 605.972 143.797 0.028 -0.942
0 3 6 2 9 610.534 142.244 0.028 -0.970
