st pl ch r c p0 p1 p2 p3
0 2 0 0 0 616.220 117.503 0.038 -1.249
0 2 0 0 1 616.903 117.240 0.034 -1.108
0 2 0 0 2 608.743 118.742 0.034 -1.201
0 2 0 0 3 608.890 118.818 0.035 -1.184
0 2 0 0 4 588.162 117.833 0.035 -1.198
0 2 0 0 5 590.928 115.326 0.036 -1.207
0 2 0 0 6 595.511 118.110 0.036 -1.191
0 2 0 0 7 595.392 118.886 0.034 -1.192
0 2 0 0 8 601.084 111.102 0.038 -1.254
0 2 0 0 9 601.893 112.134 0.038 -1.271
0 2 0 0 10 599.699 118.646 0.035 -1.190
0 2 0 0 11 599.753 120.158 0.034 -1.205
0 2 0 0 12 601.492 124.030 0.034 -1.133
0 2 0 0 13 609.196 119.943 0.034 -1.141
0 2 0 0 14 602.145 116.795 0.035 -1.146
0 2 0 0 15 601.477 116.046 0.035 -1.232
0 2 0 0 16 598.794 116.471 0.035 -1.197
0 2 0 0 17 597.721 117.367 0.035 -1.181
0 2 0 0 18 609.940 115.838 0.035 -1.206
0 2 0 0 19 606.856 118.627 0.035 -1.157
0 2 0 0 20 606.187 116.556 0.035 -1.180
0 2 0 0 21 610.131 113.130 0.036 -1.201
0 2 0 0 22 608.484 109.101 0.037 -1.255
0 2 0 0 23 607.003 112.007 0.035 -1.166
0 2 0 0 24 614.227 114.539 0.034 -1.145
0 2 0 0 25 614.429 117.143 0.034 -1.088
0 2 0 0 26 602.597 117.639 0.033 -1.136
0 2 0 0 27 600.939 118.071 0.034 -1.090
0 2 0 0 28 614.074 111.570 0.036 -1.252
0 2 0 0 29 610.581 115.800 0.034 -1.123
0 2 0 0 30 618.423 110.415 0.035 -1.202
0 2 0 0 31 616.208 112.515 0.035 -1.190
0 2 0 0 32 596.384 118.223 0.033 -1.087
0 2 0 0 33 603.526 111.140 0.035 -1.203
0 2 0 0 34 601.071 112.146 0.036 -1.192
0 2 0 0 35 598.955 115.426 0.034 -1.184
0 2 0 0 36 617.708 111.828 0.035 -1.227
0 2 0 0 37 615.014 118.049 0.033 -1.126
0 2 0 0 38 612.770 117.631 0.035 -1.142
0 2 0 0 39 615.458 118.785 0.032 -1.096
0 2 0 0 40 602.018 115.350 0.034 -1.188
0 2 0 0 41 600.848 115.801 0.034 -1.154
0 2 0 0 42 609.213 116.877 0.033 -1.116
0 2 0 0 43 612.396 113.096 0.034 -1.181
0 2 0 0 44 600.234 120.507 0.032 -1.129
0 2 0 0 45 603.550 117.216 0.033 -1.112
0 2 0 0 46 602.099 117.141 0.033 -1.133
0 2 0 0 47 603.751 114.207 0.034 -1.175
0 2 0 0 48 596.356 113.026 0.034 -1.266
0 2 0 0 49 595.841 116.081 0.034 -1.170
0 2 0 0 50 606.513 115.091 0.034 -1.191
0 2 0 0 51 613.131 108.631 0.035 -1.315
0 2 0 1 0 615.239 114.848 0.038 -1.275
0 2 0 1 1 611.705 121.427 0.034 -1.041
0 2 0 1 2 601.460 125.358 0.032 -1.059
0 2 0 1 3 602.498 124.489 0.034 -1.152
0 2 0 1 4 582.377 122.441 0.034 -1.158
