st pl ch r c p0 p1 p2 p3
0 2 4 0 0 585.893 125.826 0.033 -1.263
0 2 4 0 1 589.553 118.073 0.040 -1.474
0 2 4 0 2 586.372 122.159 0.038 -1.316
0 2 4 0 3 587.254 124.121 0.036 -1.285
0 2 4 0 4 590.167 123.685 0.038 -1.378
0 2 4 0 5 587.904 126.810 0.037 -1.329
0 2 4 0 6 594.987 115.846 0.040 -1.428
0 2 4 0 7 587.385 121.648 0.039 -1.417
0 2 4 0 8 592.460 117.246 0.041 -1.524
0 2 4 0 9 590.168 121.735 0.039 -1.330
0 2 4 0 10 595.638 118.465 0.040 -1.396
0 2 4 0 11 600.488 114.654 0.041 -1.413
0 2 4 0 12 594.150 116.312 0.042 -1.564
0 2 4 0 13 597.478 116.997 0.043 -1.504
0 2 4 0 14 599.984 113.436 0.043 -1.548
0 2 4 0 15 595.928 119.648 0.040 -1.424
0 2 4 0 16 591.095 115.396 0.043 -1.522
0 2 4 0 17 590.124 116.263 0.041 -1.473
0 2 4 0 18 593.067 121.257 0.039 -1.287
0 2 4 0 19 594.610 117.714 0.040 -1.397
0 2 4 0 20 586.214 120.868 0.039 -1.275
0 2 4 0 21 587.396 119.370 0.040 -1.387
0 2 4 0 22 594.269 118.013 0.042 -1.443
0 2 4 0 23 586.735 126.759 0.037 -1.249
0 2 4 0 24 587.179 120.891 0.038 -1.259
0 2 4 0 25 589.903 117.734 0.040 -1.347
0 2 4 0 26 589.752 113.571 0.042 -1.442
0 2 4 0 27 590.773 114.549 0.041 -1.362
0 2 4 0 28 599.183 114.694 0.043 -1.433
0 2 4 0 29 599.169 115.028 0.041 -1.419
0 2 4 0 30 584.362 113.883 0.042 -1.413
0 2 4 0 31 586.656 112.231 0.041 -1.441
0 2 4 0 32 599.828 111.426 0.042 -1.412
0 2 4 0 33 598.464 112.616 0.041 -1.418
0 2 4 0 34 592.635 122.193 0.037 -1.239
0 2 4 0 35 592.314 122.664 0.037 -1.195
0 2 4 0 36 587.458 122.916 0.037 -1.252
0 2 4 0 37 590.106 122.455 0.038 -1.315
0 2 4 0 38 591.207 114.395 0.042 -1.449
0 2 4 0 39 592.609 114.888 0.041 -1.414
0 2 4 0 40 595.128 116.467 0.040 -1.403
0 2 4 0 41 599.600 111.767 0.043 -1.445
0 2 4 0 42 590.886 110.150 0.043 -1.444
0 2 4 0 43 580.603 128.376 0.033 -1.089
0 2 4 0 44 595.316 114.130 0.041 -1.457
0 2 4 0 45 592.686 117.121 0.039 -1.374
0 2 4 0 46 596.670 117.837 0.039 -1.325
0 2 4 0 47 591.792 123.709 0.037 -1.247
0 2 4 0 48 593.503 119.176 0.038 -1.263
0 2 4 0 49 594.854 120.054 0.038 -1.243
0 2 4 0 50 582.736 119.915 0.039 -1.371
0 2 4 0 51 587.699 118.318 0.035 -1.344
0 2 4 1 0 577.639 133.842 0.030 -1.094
0 2 4 1 1 582.057 129.426 0.035 -1.212
0 2 4 1 2 585.864 122.568 0.037 -1.346
0 2 4 1 3 593.011 114.509 0.041 -1.409
0 2 4 1 4 587.522 125.740 0.037 -1.314
0 2 4 1 5 589.248 123.505 0.039 -1.415
0 2 4 1 6 590.868 120.191 0.039 -1.404
0 2 4 1 7 585.033 128.835 0.036 -1.260
0 2 4 1 8 580.726 136.129 0.032 -1.101
0 2 4 1 9 588.979 122.345 0.039 -1.400
0 2 4 1 10 595.117 118.638 0.040 -1.363
0 2 4 1 11 595.795 120.771 0.039 -1.309
0 2 4 1 12 589.408 123.620 0.038 -1.389
0 2 4 1 13 593.889 122.001 0.040 -1.415
0 2 4 1 14 594.754 119.415 0.041 -1.410
0 2 4 1 15 594.875 117.865 0.042 -1.433
0 2 4 1 16 590.809 115.018 0.042 -1.498
0 2 4 1 17 589.759 117.125 0.042 -1.441
0 2 4 1 18 597.393 113.141 0.044 -1.509
0 2 4 1 19 597.753 113.511 0.043 -1.445
0 2 4 1 20 589.811 112.943 0.043 -1.521
0 2 4 1 21 588.539 117.378 0.040 -1.331
0 2 4 1 22 590.306 120.996 0.040 -1.397
0 2 4 1 23 592.139 121.161 0.040 -1.303
0 2 4 1 24 586.748 117.715 0.041 -1.406
0 2 4 1 25 590.262 116.131 0.042 -1.440
0 2 4 1 26 594.462 107.694 0.046 -1.579
0 2 4 1 27 588.943 113.630 0.043 -1.433
0 2 4 1 28 595.447 117.231 0.042 -1.403
0 2 4 1 29 596.080 118.272 0.040 -1.334
0 2 4 1 30 582.754 115.075 0.041 -1.324
0 2 4 1 31 586.892 110.900 0.043 -1.500
0 2 4 1 32 595.207 116.604 0.040 -1.368
0 2 4 1 33 599.982 111.176 0.043 -1.431
0 2 4 1 34 598.528 112.481 0.042 -1.429
0 2 4 1 35 598.145 113.035 0.043 -1.444
0 2 4 1 36 588.977 119.401 0.041 -1.375
0 2 4 1 37 595.337 112.515 0.044 -1.466
0 2 4 1 38 594.779 108.469 0.046 -1.549
0 2 4 1 39 598.523 105.110 0.047 -1.603
0 2 4 1 40 598.392 112.763 0.042 -1.364
0 2 4 1 41 596.535 114.548 0.042 -1.386
0 2 4 1 42 588.101 111.029 0.043 -1.513
0 2 4 1 43 581.211 123.522 0.036 -1.248
