st pl ch r c p0 p1 p2 p3
0 1 4 0 0 570.510 100.900 0.030 -1.273
0 1 4 0 1 541.146 141.075 0.019 -0.732
0 1 4 0 2 564.248 118.050 0.023 -1.035
0 1 4 0 3 541.990 144.840 0.019 -0.674
0 1 4 0 4 557.430 129.659 0.020 -0.815
0 1 4 0 5 559.978 125.954 0.021 -0.987
0 1 4 0 6 561.658 118.954 0.021 -0.947
0 1 4 0 7 556.383 124.247 0.021 -0.909
0 1 4 0 8 571.131 117.421 0.022 -0.956
0 1 4 0 9 573.885 112.873 0.024 -1.024
0 1 4 0 10 558.533 129.606 0.020 -0.827
0 1 4 0 11 567.801 118.855 0.023 -0.988
0 1 4 0 12 541.490 144.900 0.018 -0.666
0 1 4 0 13 539.507 148.865 0.019 -0.634
0 1 4 0 14 552.291 125.119 0.022 -0.909
0 1 4 0 15 540.371 138.047 0.020 -0.779
0 1 4 0 16 558.595 126.960 0.022 -0.797
0 1 4 0 17 558.101 127.866 0.021 -0.751
0 1 4 0 18 580.892 108.005 0.024 -1.047
0 1 4 0 19 570.520 121.760 0.021 -0.883
0 1 4 0 20 570.549 117.390 0.022 -0.939
0 1 4 0 21 571.774 116.470 0.022 -0.875
0 1 4 0 22 563.685 121.606 0.021 -0.944
0 1 4 0 23 561.086 126.101 0.020 -0.743
0 1 4 0 24 566.116 116.753 0.023 -0.958
0 1 4 0 25 551.277 139.193 0.019 -0.693
0 1 4 0 26 539.160 144.421 0.019 -0.589
0 1 4 0 27 552.878 128.313 0.021 -0.727
0 1 4 0 28 565.830 126.677 0.021 -0.766
0 1 4 0 29 567.502 123.712 0.021 -0.852
0 1 4 0 30 564.977 124.925 0.020 -0.766
0 1 4 0 31 576.846 110.450 0.023 -0.990
0 1 4 0 32 560.264 113.930 0.022 -0.969
0 1 4 0 33 552.540 121.164 0.020 -0.851
0 1 4 0 34 568.690 120.275 0.021 -0.837
0 1 4 0 35 568.567 118.630 0.022 -0.914
0 1 4 0 36 562.744 120.608 0.021 -0.810
0 1 4 0 37 566.046 119.061 0.021 -0.901
0 1 4 0 38 573.413 125.984 0.020 -0.767
0 1 4 0 39 549.720 152.436 0.017 -0.549
0 1 4 0 40 569.168 118.983 0.022 -0.914
0 1 4 0 41 565.017 122.081 0.021 -0.893
0 1 4 0 42 561.606 124.382 0.021 -0.825
0 1 4 0 43 567.456 117.802 0.021 -0.883
0 1 4 0 44 582.288 111.265 0.023 -0.995
0 1 4 0 45 572.416 123.582 0.020 -0.856
0 1 4 0 46 563.882 122.759 0.020 -0.849
0 1 4 0 47 562.080 125.054 0.020 -0.796
0 1 4 0 48 578.137 116.067 0.022 -0.939
0 1 4 0 49 568.168 131.650 0.019 -0.743
0 1 4 0 50 570.805 122.624 0.021 -0.858
0 1 4 0 51 572.049 119.349 0.020 -0.916
0 1 4 1 0 552.542 126.517 0.020 -0.891
0 1 4 1 1 519.513 167.178 0.017 -0.546
0 1 4 1 2 524.424 165.069 0.017 -0.541
0 1 4 1 3 504.397 188.983 0.015 -0.368
0 1 4 1 4 531.539 159.874 0.018 -0.602
0 1 4 1 5 520.021 171.912 0.017 -0.469
0 1 4 1 6 523.889 160.778 0.018 -0.591
0 1 4 1 7 512.402 173.542 0.017 -0.475
0 1 4 1 8 525.226 168.178 0.017 -0.506
0 1 4 1 9 509.981 188.257 0.016 -0.391
