st pl ch r c p0 p1 p2 p3
0 3 2 0 0 573.878 171.327 0.021 -0.737
0 3 2 0 1 519.284 226.690 0.020 -0.386
0 3 2 0 2 532.004 209.193 0.020 -0.449
0 3 2 0 3 534.868 204.394 0.020 -0.468
0 3 2 0 4 534.285 211.373 0.021 -0.452
0 3 2 0 5 541.696 205.848 0.020 -0.500
0 3 2 0 6 517.629 231.839 0.020 -0.345
0 3 2 0 7 545.732 202.301 0.021 -0.515
0 3 2 0 8 540.654 204.123 0.021 -0.510
0 3 2 0 9 530.096 214.475 0.021 -0.439
0 3 2 0 10 535.037 202.932 0.021 -0.481
0 3 2 0 11 525.796 214.277 0.020 -0.403
0 3 2 0 12 558.961 203.028 0.021 -0.508
0 3 2 0 13 561.516 201.938 0.022 -0.490
0 3 2 0 14 549.813 204.424 0.022 -0.483
0 3 2 0 15 541.689 211.768 0.021 -0.442
0 3 2 0 16 539.390 206.160 0.021 -0.497
0 3 2 0 17 535.102 212.480 0.020 -0.462
0 3 2 0 18 554.298 209.667 0.020 -0.498
0 3 2 0 19 536.841 224.295 0.021 -0.381
0 3 2 0 20 534.304 192.924 0.023 -0.482
0 3 2 0 21 532.941 193.019 0.022 -0.538
0 3 2 0 22 540.155 197.997 0.022 -0.458
0 3 2 0 23 543.377 192.006 0.022 -0.520
0 3 2 0 24 544.276 195.969 0.022 -0.531
0 3 2 0 25 538.356 203.893 0.022 -0.448
0 3 2 0 26 544.772 202.961 0.022 -0.437
0 3 2 0 27 534.335 211.654 0.021 -0.424
0 3 2 0 28 531.337 212.527 0.021 -0.421
0 3 2 0 29 527.459 215.273 0.021 -0.385
0 3 2 0 30 550.627 198.813 0.022 -0.503
0 3 2 0 31 536.702 211.459 0.021 -0.462
0 3 2 0 32 523.140 211.022 0.021 -0.424
0 3 2 0 33 537.929 193.766 0.023 -0.485
0 3 2 0 34 551.598 174.013 0.024 -0.611
0 3 2 0 35 535.969 191.362 0.023 -0.490
0 3 2 0 36 534.608 196.517 0.022 -0.514
0 3 2 0 37 530.607 203.611 0.022 -0.459
0 3 2 0 38 543.241 207.908 0.021 -0.430
0 3 2 0 39 555.247 190.463 0.022 -0.522
0 3 2 0 40 550.694 184.624 0.022 -0.565
0 3 2 0 41 545.718 187.529 0.022 -0.538
0 3 2 0 42 574.711 171.887 0.024 -0.625
0 3 2 0 43 542.703 205.801 0.021 -0.444
0 3 2 0 44 546.551 194.149 0.022 -0.490
0 3 2 0 45 524.738 217.183 0.020 -0.351
0 3 2 0 46 545.265 188.227 0.022 -0.530
0 3 2 0 47 537.286 195.036 0.022 -0.474
0 3 2 0 48 535.812 186.402 0.022 -0.564
0 3 2 0 49 542.939 179.623 0.023 -0.633
0 3 2 0 50 534.165 202.934 0.020 -0.484
0 3 2 0 51 563.533 174.411 0.020 -0.647
0 3 2 1 0 564.136 185.920 0.019 -0.614
0 3 2 1 1 531.542 214.757 0.020 -0.448
0 3 2 1 2 537.425 201.922 0.021 -0.478
0 3 2 1 3 549.004 189.932 0.021 -0.571
0 3 2 1 4 532.590 215.413 0.020 -0.445
0 3 2 1 5 546.769 200.150 0.021 -0.479
0 3 2 1 6 546.936 202.318 0.022 -0.492
0 3 2 1 7 525.529 225.395 0.020 -0.372
0 3 2 1 8 537.681 210.001 0.020 -0.449
0 3 2 1 9 539.543 209.532 0.020 -0.490
0 3 2 1 10 542.467 195.091 0.021 -0.512
0 3 2 1 11 545.337 194.748 0.021 -0.564
0 3 2 1 12 560.250 200.891 0.022 -0.475
0 3 2 1 13 568.863 196.381 0.021 -0.534
0 3 2 1 14 565.691 192.060 0.021 -0.555
0 3 2 1 15 549.124 203.562 0.022 -0.501
0 3 2 1 16 550.598 194.783 0.022 -0.564
0 3 2 1 17 544.587 200.663 0.021 -0.529
0 3 2 1 18 563.854 197.627 0.022 -0.549
0 3 2 1 19 553.319 209.401 0.020 -0.493
0 3 2 1 20 521.087 207.961 0.021 -0.461
0 3 2 1 21 526.759 202.602 0.021 -0.488
0 3 2 1 22 546.303 190.124 0.023 -0.506
0 3 2 1 23 547.361 193.224 0.020 -0.517
0 3 2 1 24 540.886 203.360 0.021 -0.461
0 3 2 1 25 538.673 204.462 0.022 -0.458
0 3 2 1 26 551.522 195.881 0.022 -0.487
0 3 2 1 27 552.897 194.599 0.021 -0.510
0 3 2 1 28 534.458 210.728 0.021 -0.439
0 3 2 1 29 548.296 193.715 0.022 -0.520
0 3 2 1 30 548.875 200.048 0.022 -0.480
0 3 2 1 31 541.740 207.291 0.021 -0.481
0 3 2 1 32 536.275 196.556 0.023 -0.500
0 3 2 1 33 516.559 217.721 0.021 -0.380
0 3 2 1 34 545.271 181.721 0.023 -0.565
0 3 2 1 35 539.514 187.105 0.023 -0.546
0 3 2 1 36 542.603 188.816 0.023 -0.562
0 3 2 1 37 523.684 211.199 0.021 -0.414
0 3 2 1 38 563.919 185.004 0.023 -0.569
0 3 2 1 39 541.077 209.356 0.020 -0.420
0 3 2 1 40 537.359 200.744 0.021 -0.448
0 3 2 1 41 544.179 194.616 0.021 -0.509
0 3 2 1 42 555.027 193.789 0.022 -0.525
0 3 2 1 43 551.301 198.459 0.021 -0.449
0 3 2 1 44 544.229 201.849 0.020 -0.465
0 3 2 1 45 542.794 200.328 0.020 -0.451
0 3 2 1 46 533.610 204.005 0.020 -0.433
0 3 2 1 47 533.393 202.117 0.021 -0.458
0 3 2 1 48 534.496 190.391 0.020 -0.552
0 3 2 1 49 526.445 198.567 0.021 -0.502
0 3 2 1 50 525.239 215.795 0.019 -0.446
0 3 2 1 51 569.197 168.685 0.020 -0.690
0 3 2 2 0 535.980 218.013 0.017 -0.432
0 3 2 2 1 532.144 216.651 0.020 -0.442
0 3 2 2 2 538.628 200.086 0.022 -0.487
0 3 2 2 3 521.526 219.120 0.020 -0.393
0 3 2 2 4 544.405 203.540 0.021 -0.483
0 3 2 2 5 543.902 204.240 0.020 -0.512
0 3 2 2 6 541.570 209.643 0.021 -0.454
0 3 2 2 7 526.802 226.968 0.019 -0.371
0 3 2 2 8 535.585 209.724 0.021 -0.463
0 3 2 2 9 529.805 219.354 0.019 -0.424
0 3 2 2 10 522.288 218.724 0.020 -0.383
0 3 2 2 11 524.715 218.141 0.020 -0.407
0 3 2 2 12 550.818 212.948 0.021 -0.425
0 3 2 2 13 552.603 215.652 0.020 -0.405
0 3 2 2 14 551.363 208.420 0.020 -0.471
0 3 2 2 15 558.600 200.281 0.020 -0.513
0 3 2 2 16 539.574 207.309 0.021 -0.488
0 3 2 2 17 547.636 199.314 0.021 -0.507
