st pl ch r c p0 p1 p2 p3
0 0 0 0 0 -19222.963 19971.577 0.019 2.624
0 0 0 0 1 949.469 2392.762 0.001 -0.153
0 0 0 0 2 412.049 322.904 0.021 0.300
0 0 0 0 3 355.493 379.169 0.028 -0.337
0 0 0 0 4 391.477 313.147 0.059 -0.255
0 0 0 0 5 -10659.252 11465.560 0.014 2.194
0 0 0 0 6 -15798.329 16558.042 0.019 2.390
0 0 0 0 7 882.716 2970.369 0.001 -0.095
0 0 0 0 8 2420.560 2396.461 0.003 -1.068
0 0 0 0 9 555.042 2058.544 0.001 0.016
0 0 0 0 10 629.851 70.889 0.446 -9.194
0 0 0 0 11 780.606 2476.230 0.001 -0.077
0 0 0 0 12 333.708 410.502 0.023 -0.756
0 0 0 0 13 649.544 84.865 0.042 -3.170
0 0 0 0 14 635.748 105.599 0.029 -0.966
0 0 0 0 15 577.543 163.685 0.021 -0.304
0 0 0 0 16 434.738 286.257 0.064 4.854
0 0 0 0 17 346.867 375.931 0.032 -0.885
0 0 0 0 18 639.557 92.636 0.066 -4.334
0 0 0 0 19 421.971 311.758 0.018 0.397
0 0 0 0 20 413.392 311.316 0.020 0.387
0 0 0 0 21 616.043 112.382 0.027 -0.936
0 0 0 0 22 402.967 326.077 0.026 0.300
0 0 0 0 23 409.357 322.978 0.022 0.284
0 0 0 0 24 -21291.412 22021.279 0.021 2.626
0 0 0 0 25 489.811 1827.280 0.001 0.072
0 0 0 0 26 378.593 380.759 0.001 1.423
0 0 0 0 27 391.642 333.164 0.028 0.267
0 0 0 0 28 633.774 67.624 0.621 -12.863
0 0 0 0 29 1204.443 506.114 0.076 -6.219
0 0 0 0 30 -1201.959 2330.456 0.005 0.920
0 0 0 0 31 -7999.790 8861.709 0.009 1.964
0 0 0 0 32 240.365 450.944 0.112 -0.551
0 0 0 0 33 -9142.409 9944.618 0.012 2.112
0 0 0 0 34 -40361.176 41092.243 0.034 2.848
0 0 0 0 35 831.230 2866.821 0.001 -0.087
0 0 0 0 36 -47310.529 48023.416 0.037 2.923
0 0 0 0 37 722.049 2463.095 0.001 -0.053
0 0 0 0 38 357.433 385.745 0.037 -1.234
0 0 0 0 39 360.024 379.053 0.028 -0.145
0 0 0 0 40 656.237 67.144 1.232 -36.804
0 0 0 0 41 -4553.356 5321.732 0.021 1.781
0 0 0 0 42 137.599 563.150 0.376 -4.437
0 0 0 0 43 851.068 2478.211 0.001 -0.095
0 0 0 0 44 -1569.130 2641.863 0.005 1.076
0 0 0 0 45 1012.041 3073.643 0.001 -0.138
0 0 0 0 46 612.568 147.398 0.033 -0.619
0 0 0 0 47 601.273 2203.318 0.001 -0.006
0 0 0 0 48 15784.585 15237.729 0.027 -4.449
0 0 0 0 49 549.687 1546.690 0.001 0.043
0 0 0 0 50 355.015 375.765 0.013 0.942
0 0 0 0 51 641.595 89.340 0.041 -2.568
0 0 0 1 0 573.548 161.821 0.027 -0.300
0 0 0 1 1 757.064 2337.441 0.001 -0.060
0 0 0 1 2 356.256 384.918 0.013 0.774
0 0 0 1 3 356.495 384.839 0.018 0.354
0 0 0 1 4 -12911.153 13701.660 0.013 2.217
0 0 0 1 5 -17104.635 17862.855 0.023 2.257
0 0 0 1 6 449.043 1580.795 0.002 0.078
0 0 0 1 7 701.001 73.059 0.043 -1.899
0 0 0 1 8 -16305.969 17056.727 2.734 -194.956
0 0 0 1 9 -381.446 1319.270 0.005 0.888
0 0 0 1 10 -3172.329 4017.491 0.008 1.599
0 0 0 1 11 660.898 44.097 0.242 -6.995
0 0 0 1 12 345.109 391.090 0.019 -0.174
0 0 0 1 13 792.566 390.666 0.005 -1.246
0 0 0 1 14 359.766 389.766 0.013 0.680
0 0 0 1 15 486.085 493.735 0.003 -0.024
0 0 0 1 16 637.799 24.459 0.082 -9.279
0 0 0 1 17 383.400 378.140 0.009 0.131
0 0 0 1 18 612.112 753.095 0.002 -0.156
0 0 0 1 19 349.504 371.369 0.014 -0.342
0 0 0 1 20 222.009 458.794 0.037 -2.261
0 0 0 1 21 431.910 539.614 0.001 0.138
0 0 0 1 22 365.811 358.093 0.013 0.193
0 0 0 1 23 356.568 381.029 0.008 1.121
0 0 0 1 24 355.531 374.309 0.028 -0.252
0 0 0 1 25 -9939.879 10742.946 0.011 2.157
0 0 0 1 26 634.694 91.194 0.208 -11.340
0 0 0 1 27 131.386 556.684 0.071 -5.078
0 0 0 1 28 319.262 1684.524 0.002 0.152
0 0 0 1 29 -1226.057 2036.010 0.009 1.408
0 0 0 1 30 564.500 1974.732 0.001 0.005
0 0 0 1 31 -928.525 1885.055 0.005 1.051
0 0 0 1 32 636.357 63.864 0.802 -20.003
0 0 0 1 33 -350.093 1050.843 0.432 -9.222
0 0 0 1 34 52.947 701.426 0.019 0.698
0 0 0 1 35 560.407 2239.986 0.001 0.010
0 0 0 1 36 367.192 369.229 0.067 -2.440
0 0 0 1 37 -18773.801 19518.954 0.023 2.380
0 0 0 1 38 355.591 389.026 0.021 -0.002
0 0 0 1 39 472.072 264.326 0.057 4.518
0 0 0 1 40 666.133 2662.754 0.001 -0.036
0 0 0 1 41 652.634 48.365 3.185 -87.248
0 0 0 1 42 -19444.563 20219.850 0.016 2.443
0 0 0 1 43 695.853 60.378 0.046 -1.896
0 0 0 1 44 645.391 65.843 0.534 -16.846
0 0 0 1 45 -30149.397 30882.434 0.026 2.517
0 0 0 1 46 -30462.688 31212.812 0.018 2.653
0 0 0 1 47 430.666 325.651 0.023 0.198
0 0 0 1 48 404.067 561.549 0.001 0.553
0 0 0 1 49 808.561 2510.733 0.001 -0.074
0 0 0 1 50 351.895 383.532 0.023 -0.187
0 0 0 1 51 629.487 102.349 0.027 -1.037
0 0 0 2 0 637.531 86.122 0.148 -4.088
0 0 0 2 1 353.819 377.710 0.030 -0.618
0 0 0 2 2 356.707 379.988 0.016 0.702
0 0 0 2 3 357.430 382.250 0.010 1.163
0 0 0 2 4 -12649.761 13389.955 0.022 2.141
0 0 0 2 5 368.059 385.165 0.003 1.446
0 0 0 2 6 425.031 1608.856 0.002 0.087
0 0 0 2 7 368.598 392.814 0.005 1.325
0 0 0 2 8 638.670 65.684 1.895 -56.308
0 0 0 2 9 356.840 379.372 0.016 0.642
0 0 0 2 10 -4387.584 5202.905 0.009 1.789
0 0 0 2 11 345.880 397.021 0.021 -0.577
0 0 0 2 12 358.658 373.265 0.027 0.231
0 0 0 2 13 601.300 254.486 0.010 -0.904
0 0 0 2 14 376.122 382.336 0.012 -0.053
0 0 0 2 15 369.980 368.340 0.029 0.556
0 0 0 2 16 313.688 412.559 0.028 -1.122
0 0 0 2 17 348.900 373.953 0.028 -0.454
0 0 0 2 18 358.254 382.832 0.008 1.192
0 0 0 2 19 341.363 399.266 0.020 -0.649
0 0 0 2 20 282.132 439.482 0.082 0.171
0 0 0 2 21 695.074 17.396 0.238 -26.116
0 0 0 2 22 371.885 393.055 0.002 1.243
0 0 0 2 23 355.883 375.767 0.021 0.405
0 0 0 2 24 357.312 373.816 0.015 0.914
0 0 0 2 25 354.078 377.184 0.028 -0.343
0 0 0 2 26 374.545 392.170 0.002 1.256
0 0 0 2 27 340.224 392.442 0.022 -0.586
0 0 0 2 28 -16596.791 17320.745 0.031 2.239
0 0 0 2 29 682.127 38.658 0.082 -9.117
0 0 0 2 30 605.716 110.928 0.054 -1.339
0 0 0 2 31 471.213 235.031 1151.914 4.940
0 0 0 2 32 638.566 61.125 3.061 -93.539
0 0 0 2 33 409.099 311.263 0.020 0.336
0 0 0 2 34 -3288.299 4016.514 0.024 1.547
0 0 0 2 35 352.500 371.872 0.024 0.039
0 0 0 2 36 -13651.554 14375.993 0.028 2.123
0 0 0 2 37 356.139 366.371 0.034 -0.648
0 0 0 2 38 414.078 325.653 0.021 0.309
0 0 0 2 39 380.256 385.283 0.001 1.465
0 0 0 2 40 -23018.816 23764.227 0.016 2.600
0 0 0 2 41 355.875 375.233 0.034 -0.830
0 0 0 2 42 250.330 495.948 0.023 0.448
0 0 0 2 43 352.892 371.986 0.046 -1.957
0 0 0 2 44 639.671 67.350 0.167 -5.621
0 0 0 2 45 363.701 379.825 0.003 1.511
0 0 0 2 46 -1498.507 2225.981 0.022 1.264
0 0 0 2 47 360.960 377.321 0.011 1.215
0 0 0 2 48 -303.693 1007.095 0.393 -10.321
0 0 0 2 49 347.949 366.333 0.034 -0.919
0 0 0 2 50 354.997 375.667 0.012 1.039
0 0 0 2 51 575.618 153.569 0.021 -0.337
0 0 0 3 0 627.703 106.142 0.027 -1.089
0 0 0 3 1 358.075 380.397 0.009 1.209
0 0 0 3 2 356.079 379.515 0.030 -0.532
0 0 0 3 3 355.195 379.532 0.032 -0.694
0 0 0 3 4 356.879 377.396 0.040 -1.415
0 0 0 3 5 358.401 381.632 0.010 1.132
0 0 0 3 6 371.270 388.530 0.005 1.492
0 0 0 3 7 368.431 387.898 0.007 1.368
0 0 0 3 8 357.243 376.143 0.030 -0.350
0 0 0 3 9 357.235 377.305 0.028 -0.257
0 0 0 3 10 360.156 379.416 0.015 0.842
0 0 0 3 11 254.030 485.516 0.020 0.601
0 0 0 3 12 358.711 375.134 0.026 0.167
0 0 0 3 13 399.131 336.439 0.023 0.224
0 0 0 3 14 355.687 387.008 0.042 -1.856
0 0 0 3 15 361.563 379.502 0.051 -2.467
0 0 0 3 16 355.755 372.538 0.010 1.310
0 0 0 3 17 353.076 373.544 0.017 0.622
0 0 0 3 18 361.935 381.692 0.006 1.386
0 0 0 3 19 358.666 375.809 0.014 0.916
0 0 0 3 20 352.587 371.379 0.033 -0.709
0 0 0 3 21 355.090 369.180 0.032 -0.540
0 0 0 3 22 355.646 376.152 0.032 -0.655
0 0 0 3 23 357.046 374.538 0.053 -2.702
0 0 0 3 24 362.853 382.095 0.004 1.504
0 0 0 3 25 356.746 373.577 0.026 0.188
0 0 0 3 26 356.226 373.546 0.016 0.844
0 0 0 3 27 358.918 369.945 0.010 1.451
0 0 0 3 28 374.411 389.516 0.002 1.468
0 0 0 3 29 371.389 386.229 0.002 1.505
0 0 0 3 30 349.391 362.304 0.034 -0.591
0 0 0 3 31 350.000 363.197 0.011 1.314
0 0 0 3 32 353.300 366.316 0.024 0.145
0 0 0 3 33 363.517 385.464 0.003 1.260
0 0 0 3 34 354.510 369.199 0.033 -0.653
0 0 0 3 35 354.110 370.150 0.025 0.119
0 0 0 3 36 352.981 371.061 0.016 0.785
0 0 0 3 37 351.720 372.725 0.024 0.023
0 0 0 3 38 358.816 382.700 0.025 0.016
0 0 0 3 39 371.909 386.404 0.002 1.469
0 0 0 3 40 364.013 380.946 0.004 1.510
0 0 0 3 41 356.305 374.665 0.063 -3.578
0 0 0 3 42 352.964 375.356 0.023 0.152
0 0 0 3 43 354.778 373.867 0.015 0.778
0 0 0 3 44 376.653 395.403 0.002 1.184
0 0 0 3 45 353.148 372.299 0.055 -2.671
0 0 0 3 46 358.042 377.248 0.034 -0.813
0 0 0 3 47 359.010 376.870 0.022 0.266
0 0 0 3 48 347.583 365.036 0.031 -0.501
0 0 0 3 49 348.609 366.567 0.023 0.180
0 0 0 3 50 354.650 377.026 0.015 0.755
0 0 0 3 51 557.661 173.951 0.018 -0.009
0 0 0 4 0 638.487 92.390 0.051 -3.335
0 0 0 4 1 356.011 379.440 0.014 0.814
0 0 0 4 2 355.626 378.828 0.035 -1.066
0 0 0 4 3 359.473 379.837 0.012 1.067
0 0 0 4 4 358.730 377.560 0.014 0.920
0 0 0 4 5 356.890 378.244 0.021 0.423
0 0 0 4 6 376.017 392.634 0.003 1.492
0 0 0 4 7 365.062 383.669 0.025 0.119
0 0 0 4 8 357.265 375.231 0.030 -0.416
0 0 0 4 9 356.558 377.939 0.032 -0.694
0 0 0 4 10 360.502 376.680 0.025 0.127
0 0 0 4 11 359.963 378.019 0.025 0.106
0 0 0 4 12 355.931 377.139 0.029 -0.315
0 0 0 4 13 375.283 396.827 0.002 1.246
0 0 0 4 14 362.079 380.943 0.020 0.583
0 0 0 4 15 363.106 376.829 0.058 -2.895
0 0 0 4 16 356.836 370.362 0.011 1.334
0 0 0 4 17 349.175 375.427 0.030 -0.520
0 0 0 4 18 356.937 376.184 0.026 -0.077
0 0 0 4 19 356.337 377.405 0.017 0.641
0 0 0 4 20 362.496 376.283 0.003 1.547
0 0 0 4 21 359.950 373.371 0.004 1.648
0 0 0 4 22 374.480 388.598 0.002 1.377
0 0 0 4 23 360.703 375.847 0.009 1.399
