st pl ch r c p0 p1 p2 p3
0 1 7 0 0 627.180 194.509 0.019 -1.325
0 1 7 0 1 625.175 195.099 0.023 -1.472
0 1 7 0 2 5244.670 4964.971 0.005 -2.024
0 1 7 0 3 1411.404 1278.409 0.004 -0.991
0 1 7 0 4 644.195 242.286 0.015 -1.061
0 1 7 0 5 631.561 180.573 0.027 -1.752
0 1 7 0 6 625.755 200.722 0.019 -1.219
0 1 7 0 7 835.803 596.670 0.007 -0.799
0 1 7 0 8 585.806 226.850 0.016 -0.894
0 1 7 0 9 633.225 238.375 0.017 -1.137
0 1 7 0 10 1475.570 2059.718 0.002 -0.557
0 1 7 0 11 620.583 181.100 0.024 -1.412
0 1 7 0 12 642.851 214.826 0.017 -1.087
0 1 7 0 13 2004.502 2114.695 0.003 -0.940
0 1 7 0 14 670.980 222.516 0.020 -1.376
0 1 7 0 15 10325.760 9930.802 0.010 -2.828
0 1 7 0 16 633.158 174.362 0.029 -1.858
0 1 7 0 17 1696.427 1495.657 0.006 -1.243
0 1 7 0 18 1399.452 1056.924 0.007 -1.415
0 1 7 0 19 1389.130 1119.011 0.006 -1.197
0 1 7 0 20 1408.909 1248.733 0.005 -1.029
0 1 7 0 21 728.793 312.657 0.016 -1.330
0 1 7 0 22 636.339 209.462 0.019 -1.192
0 1 7 0 23 630.299 188.643 0.024 -1.474
0 1 7 0 24 643.216 165.812 0.030 -1.884
0 1 7 0 25 7048.466 6637.934 0.011 -2.733
0 1 7 0 26 638.577 188.753 0.022 -1.367
0 1 7 0 27 7520.385 7117.943 0.011 -2.718
0 1 7 0 28 1041.070 920.240 0.005 -0.780
0 1 7 0 29 2578.613 2352.482 0.005 -1.492
0 1 7 0 30 578.722 164.057 0.020 -0.921
0 1 7 0 31 655.914 217.148 0.019 -1.319
0 1 7 0 32 635.614 222.953 0.019 -1.270
0 1 7 0 33 634.614 167.722 0.036 -2.201
0 1 7 0 34 605.483 199.954 0.018 -1.063
0 1 7 0 35 2413.412 2049.713 0.009 -1.899
0 1 7 0 36 1887.245 1902.992 0.003 -0.993
0 1 7 0 37 1286.798 1036.942 0.006 -1.142
0 1 7 0 38 5852.812 5519.956 0.006 -2.177
0 1 7 0 39 1392.008 1469.739 0.003 -0.760
0 1 7 0 40 575.347 131.832 0.027 -1.270
0 1 7 0 41 637.048 195.310 0.023 -1.470
0 1 7 0 42 681.396 401.542 0.009 -0.681
0 1 7 0 43 716.564 299.257 0.017 -1.369
0 1 7 0 44 615.301 182.037 0.021 -1.299
0 1 7 0 45 3481.976 3193.363 0.007 -1.857
0 1 7 0 46 573.419 154.444 0.022 -1.091
0 1 7 0 47 704.164 316.005 0.015 -1.188
0 1 7 0 48 631.889 198.807 0.022 -1.374
0 1 7 0 49 849.829 576.053 0.008 -0.933
0 1 7 0 50 622.465 200.917 0.019 -1.204
0 1 7 0 51 650.175 159.889 0.039 -2.470
