st pl ch r c p0 p1 p2 p3
0 2 1 0 0 559.977 194.641 0.017 -0.483
0 2 1 0 1 17.991 969.203 0.003 0.526
0 2 1 0 2 -64.568 911.239 0.004 0.553
0 2 1 0 3 283.410 305.867 0.017 -0.630
0 2 1 0 4 329.498 446.836 0.021 -0.586
0 2 1 0 5 -1.000 -1.000 -1.000 -1.000
0 2 1 0 6 -1.000 -1.000 -1.000 -1.000
0 2 1 0 7 -1.000 -1.000 -1.000 -1.000
0 2 1 0 8 558.302 262.760 0.003 -0.318
0 2 1 0 9 359.627 357.402 0.005 0.073
0 2 1 0 10 -1.000 -1.000 -1.000 -1.000
0 2 1 0 11 -1.000 -1.000 -1.000 -1.000
0 2 1 0 12 609.410 156.663 0.021 -0.949
0 2 1 0 13 646.836 99.042 0.024 -1.898
0 2 1 0 14 643.033 126.861 0.022 -1.183
0 2 1 0 15 633.943 133.323 0.028 -1.192
0 2 1 0 16 636.208 129.870 0.018 -1.110
0 2 1 0 17 589.467 171.278 0.019 -0.624
0 2 1 0 18 645.709 127.803 0.018 -1.296
0 2 1 0 19 600.476 165.386 0.019 -0.761
0 2 1 0 20 646.046 114.954 0.021 -1.494
0 2 1 0 21 610.858 155.670 0.018 -0.922
0 2 1 0 22 622.690 132.377 0.020 -0.999
0 2 1 0 23 634.656 134.048 0.017 -1.027
0 2 1 0 24 624.472 147.286 0.018 -0.851
0 2 1 0 25 604.739 167.783 0.017 -0.624
0 2 1 0 26 619.592 294.293 0.006 -0.360
0 2 1 0 27 657.652 109.470 0.019 -1.633
0 2 1 0 28 582.744 193.566 0.015 -0.444
0 2 1 0 29 639.071 129.451 0.019 -1.119
0 2 1 0 30 597.036 165.294 0.018 -0.602
0 2 1 0 31 600.092 363.361 0.004 -0.225
0 2 1 0 32 576.437 185.996 0.016 -0.528
0 2 1 0 33 624.260 63.490 0.029 -2.258
0 2 1 0 34 579.993 188.259 0.014 -0.516
0 2 1 0 35 611.158 160.872 0.016 -0.742
0 2 1 0 36 618.016 139.671 0.017 -0.784
0 2 1 0 37 609.547 156.903 0.018 -0.696
0 2 1 0 38 644.550 124.616 0.018 -1.175
0 2 1 0 39 -423.351 1232.851 0.004 0.939
0 2 1 0 40 116.196 865.137 0.002 0.488
0 2 1 0 41 640.607 106.439 0.021 -1.669
0 2 1 0 42 582.024 172.458 0.016 -0.566
0 2 1 0 43 608.160 130.754 0.022 -1.089
0 2 1 0 44 915.190 314.973 0.017 -3.583
0 2 1 0 45 603.367 140.123 0.023 -0.869
