st pl ch r c p0 p1 p2 p3
0 1 5 0 0 634.932 56.616 0.054 -2.496
0 1 5 0 1 611.257 83.172 0.047 -1.785
0 1 5 0 2 631.041 74.178 0.053 -2.054
0 1 5 0 3 621.741 83.018 0.049 -1.897
0 1 5 0 4 635.696 74.190 0.059 -2.326
0 1 5 0 5 623.563 89.023 0.042 -1.509
0 1 5 0 6 625.927 82.960 0.047 -1.817
0 1 5 0 7 626.621 77.705 0.052 -1.953
0 1 5 0 8 621.603 80.870 0.049 -1.848
0 1 5 0 9 608.722 95.881 0.040 -1.251
0 1 5 0 10 621.473 85.086 0.048 -1.823
0 1 5 0 11 631.039 76.274 0.050 -2.066
0 1 5 0 12 630.738 77.817 0.047 -1.647
0 1 5 0 13 622.976 88.197 0.043 -1.518
0 1 5 0 14 630.320 74.373 0.051 -1.906
0 1 5 0 15 629.793 70.376 0.058 -2.364
0 1 5 0 16 633.238 78.149 0.050 -1.920
0 1 5 0 17 636.239 71.901 0.059 -2.281
0 1 5 0 18 618.085 82.735 0.043 -1.498
0 1 5 0 19 625.649 73.283 0.050 -1.945
0 1 5 0 20 639.668 65.023 0.066 -2.569
0 1 5 0 21 632.986 75.372 0.049 -1.833
0 1 5 0 22 615.931 79.061 0.047 -1.576
0 1 5 0 23 617.572 76.783 0.048 -1.721
0 1 5 0 24 633.465 69.363 0.052 -2.015
0 1 5 0 25 627.021 78.483 0.047 -1.648
0 1 5 0 26 636.932 78.306 0.051 -1.834
0 1 5 0 27 638.707 74.734 0.050 -1.846
0 1 5 0 28 643.139 67.634 0.056 -2.078
0 1 5 0 29 636.925 74.790 0.049 -1.781
0 1 5 0 30 646.162 62.786 0.070 -2.650
0 1 5 0 31 623.333 87.391 0.042 -1.328
0 1 5 0 32 624.996 70.917 0.054 -2.071
0 1 5 0 33 623.630 69.022 0.065 -2.501
0 1 5 0 34 644.544 73.761 0.052 -1.852
0 1 5 0 35 639.427 80.111 0.047 -1.577
0 1 5 0 36 620.224 76.842 0.049 -1.745
0 1 5 0 37 631.954 67.417 0.053 -2.093
0 1 5 0 38 637.264 72.349 0.052 -1.869
0 1 5 0 39 635.640 73.242 0.051 -1.820
0 1 5 0 40 642.567 74.304 0.052 -1.923
0 1 5 0 41 647.287 67.492 0.055 -2.062
0 1 5 0 42 644.439 69.806 0.054 -2.056
0 1 5 0 43 643.522 69.168 0.059 -2.281
0 1 5 0 44 625.239 81.699 0.043 -1.540
0 1 5 0 45 631.295 75.481 0.048 -1.896
0 1 5 0 46 626.206 74.630 0.053 -2.038
0 1 5 0 47 627.673 75.104 0.048 -1.908
0 1 5 0 48 604.287 90.473 0.040 -1.349
0 1 5 0 49 614.893 79.950 0.047 -1.749
0 1 5 0 50 635.582 75.945 0.048 -1.995
0 1 5 0 51 661.255 50.589 0.043 -2.022
0 1 5 1 0 631.223 61.996 0.056 -2.634
0 1 5 1 1 605.703 89.310 0.046 -1.759
0 1 5 1 2 619.515 88.614 0.045 -1.664
0 1 5 1 3 613.815 93.170 0.045 -1.665
0 1 5 1 4 627.694 85.400 0.046 -1.736
0 1 5 1 5 622.325 90.783 0.044 -1.646
0 1 5 1 6 624.622 84.458 0.049 -1.909
0 1 5 1 7 613.998 95.728 0.042 -1.542
