st pl ch r c p0 p1 p2 p3
0 3 3 0 0 145.432 325.063 2.381 -41.007
0 3 3 0 1 59.914 415.066 0.196 6.075
0 3 3 0 2 181.139 404.446 0.074 -0.582
0 3 3 0 3 98.847 384.154 0.182 4.063
0 3 3 0 4 180.610 409.477 0.086 -0.581
0 3 3 0 5 181.594 404.724 0.074 -0.582
0 3 3 0 6 179.335 403.343 0.074 -0.584
0 3 3 0 7 85.650 408.342 0.210 6.064
0 3 3 0 8 71.670 421.328 0.241 6.556
0 3 3 0 9 181.594 404.724 0.074 -0.582
0 3 3 0 10 95.752 399.247 0.198 5.473
0 3 3 0 11 83.339 408.161 0.206 6.171
0 3 3 0 12 150.133 361.867 0.155 3.321
0 3 3 0 13 184.819 337.174 2.531 -44.110
0 3 3 0 14 183.801 411.370 0.086 -0.578
0 3 3 0 15 177.493 407.619 0.085 -0.584
0 3 3 0 16 182.965 405.562 0.074 -0.581
0 3 3 0 17 62.869 437.130 0.259 7.007
0 3 3 0 18 65.473 418.021 0.225 6.245
0 3 3 0 19 35.010 444.490 0.232 7.803
0 3 3 0 20 188.086 408.696 0.075 -0.577
0 3 3 0 21 186.121 412.746 0.087 -0.576
0 3 3 0 22 180.160 409.209 0.086 -0.581
0 3 3 0 23 181.139 404.446 0.074 -0.582
0 3 3 0 24 75.322 425.001 0.243 6.337
0 3 3 0 25 133.018 366.983 0.156 3.524
0 3 3 0 26 65.717 431.615 0.248 6.445
0 3 3 0 27 75.251 422.745 0.236 5.988
0 3 3 0 28 183.341 411.097 0.086 -0.578
0 3 3 0 29 164.167 330.868 0.113 0.804
0 3 3 0 30 181.061 409.745 0.086 -0.580
0 3 3 0 31 88.862 408.137 0.215 5.118
0 3 3 0 32 84.659 414.840 0.226 6.976
0 3 3 0 33 87.489 410.510 0.233 6.086
0 3 3 0 34 184.725 411.918 0.086 -0.577
0 3 3 0 35 174.474 331.736 0.108 0.530
0 3 3 0 36 113.753 394.735 0.225 5.566
0 3 3 0 37 94.768 412.229 0.236 6.123
0 3 3 0 38 174.481 329.259 0.097 0.126
0 3 3 0 39 -1314.902 1813.900 2.243 -38.295
0 3 3 0 40 182.425 410.554 0.086 -0.579
0 3 3 0 41 179.264 408.677 0.085 -0.582
0 3 3 0 42 176.393 336.611 0.115 0.771
0 3 3 0 43 92.732 412.925 0.235 6.121
0 3 3 0 44 71.670 421.328 0.241 6.556
0 3 3 0 45 180.160 409.209 0.086 -0.581
0 3 3 0 46 178.442 402.795 0.073 -0.585
0 3 3 0 47 178.442 402.795 0.073 -0.585
0 3 3 0 48 188.000 413.863 0.087 -0.574
0 3 3 0 49 183.424 405.843 0.074 -0.580
0 3 3 0 50 175.641 332.361 0.996 -15.533
0 3 3 0 51 184.262 411.644 0.086 -0.577
0 3 3 1 0 15.962 452.525 0.226 7.809
0 3 3 1 1 80.295 396.204 2.055 5.079
0 3 3 1 2 175.748 406.570 0.085 -0.586
0 3 3 1 3 119.590 362.411 0.143 3.145
0 3 3 1 4 183.424 405.843 0.074 -0.580
0 3 3 1 5 128.064 362.938 0.147 3.288
0 3 3 1 6 179.784 403.618 0.074 -0.584
0 3 3 1 7 72.180 415.320 0.211 6.566
0 3 3 1 8 115.694 398.802 5.153 6.427
0 3 3 1 9 60.060 430.607 0.247 7.758
0 3 3 1 10 182.882 410.825 0.086 -0.579
0 3 3 1 11 172.229 326.772 1.134 -18.293
0 3 3 1 12 195.206 418.173 0.088 -0.569
0 3 3 1 13 126.773 387.715 0.208 5.662
0 3 3 1 14 182.882 410.825 0.086 -0.579
0 3 3 1 15 91.008 407.493 0.214 6.369
0 3 3 1 16 90.392 413.262 0.235 6.141
0 3 3 1 17 175.058 330.178 0.096 0.068
0 3 3 1 18 167.757 324.109 0.096 0.135
0 3 3 1 19 168.868 324.976 0.096 0.133
0 3 3 1 20 184.810 406.690 0.074 -0.579
0 3 3 1 21 186.676 407.831 0.075 -0.578
0 3 3 1 22 180.160 409.209 0.086 -0.581
0 3 3 1 23 179.335 403.343 0.074 -0.584
0 3 3 1 24 184.810 406.690 0.074 -0.579
0 3 3 1 25 182.425 410.554 0.086 -0.579
0 3 3 1 26 176.877 327.122 38811.112 0.563
0 3 3 1 27 177.054 407.356 0.085 -0.584
0 3 3 1 28 166.892 328.106 2.382 -41.630
0 3 3 1 29 180.235 403.893 0.074 -0.583
0 3 3 1 30 181.514 410.014 0.086 -0.580
0 3 3 1 31 133.531 359.478 0.155 2.586
0 3 3 1 32 165.222 331.807 0.113 0.795
0 3 3 1 33 170.279 327.260 0.103 0.391
0 3 3 1 34 187.145 408.119 0.075 -0.577
0 3 3 1 35 184.347 406.407 0.074 -0.580
0 3 3 1 36 178.031 331.783 0.102 0.270
0 3 3 1 37 186.589 413.024 0.087 -0.576
0 3 3 1 38 169.046 326.500 0.103 0.392
0 3 3 1 39 96.870 401.625 0.206 5.853
0 3 3 1 40 39.311 455.355 0.285 9.118
0 3 3 1 41 169.312 325.607 0.100 0.285
0 3 3 1 42 177.296 336.710 0.115 0.774
0 3 3 1 43 186.208 407.545 0.075 -0.578
0 3 3 1 44 183.424 405.843 0.074 -0.580
0 3 3 1 45 157.167 327.882 0.112 0.812
0 3 3 1 46 177.933 407.882 0.085 -0.583
0 3 3 1 47 176.674 401.707 0.073 -0.587
0 3 3 1 48 183.341 411.097 0.086 -0.578
0 3 3 1 49 183.885 406.124 0.074 -0.580
0 3 3 1 50 182.882 410.825 0.086 -0.579
0 3 3 1 51 160.380 328.670 0.112 0.816
0 3 3 2 0 169.077 402.427 0.083 -0.593
0 3 3 2 1 177.686 396.756 0.064 -0.588
0 3 3 2 2 177.493 407.619 0.085 -0.584
0 3 3 2 3 69.085 413.415 0.201 6.151
0 3 3 2 4 69.085 413.415 0.201 6.151
0 3 3 2 5 178.442 402.795 0.073 -0.585
0 3 3 2 6 168.433 326.118 0.103 0.393
0 3 3 2 7 70.394 421.605 0.224 6.932
0 3 3 2 8 86.393 407.106 0.207 6.028
0 3 3 2 9 182.049 405.003 0.074 -0.582
0 3 3 2 10 83.339 408.161 0.206 6.171
0 3 3 2 11 84.384 408.116 0.221 5.472
0 3 3 2 12 189.983 409.861 0.075 -0.575
0 3 3 2 13 182.252 335.175 0.106 0.366
0 3 3 2 14 178.819 408.411 0.085 -0.582
0 3 3 2 15 174.887 406.049 0.084 -0.586
0 3 3 2 16 83.339 408.161 0.206 6.171
0 3 3 2 17 189.507 409.568 0.075 -0.576
0 3 3 2 18 175.748 406.570 0.085 -0.586
0 3 3 2 19 161.756 321.853 0.102 0.405
0 3 3 2 20 133.018 366.983 0.156 3.524
0 3 3 2 21 187.145 408.119 0.075 -0.577
0 3 3 2 22 175.046 329.686 0.097 0.125
0 3 3 2 23 177.493 407.619 0.085 -0.584
0 3 3 2 24 136.647 362.356 0.161 2.881
0 3 3 2 25 178.375 408.146 0.085 -0.583
0 3 3 2 26 178.819 408.411 0.085 -0.582
0 3 3 2 27 176.182 406.832 0.085 -0.585
0 3 3 2 28 65.709 425.290 0.238 6.911
0 3 3 2 29 -1198.452 1688.950 2.073 -35.221
0 3 3 2 30 181.594 404.724 0.074 -0.582
0 3 3 2 31 81.957 414.034 0.221 6.796
0 3 3 2 32 169.896 327.106 1.104 -17.528
0 3 3 2 33 175.058 330.178 0.096 0.068
0 3 3 2 34 184.725 411.918 0.086 -0.577
0 3 3 2 35 181.514 410.014 0.086 -0.580
0 3 3 2 36 172.516 330.702 0.108 0.533
0 3 3 2 37 186.208 407.545 0.075 -0.578
0 3 3 2 38 185.741 407.259 0.075 -0.579
0 3 3 2 39 181.514 410.014 0.086 -0.580
0 3 3 2 40 179.711 408.943 0.085 -0.582
0 3 3 2 41 176.617 407.093 0.085 -0.585
0 3 3 2 42 178.842 333.305 0.097 0.063
0 3 3 2 43 184.262 411.644 0.086 -0.577
0 3 3 2 44 157.167 327.882 0.112 0.812
0 3 3 2 45 176.617 407.093 0.085 -0.585
0 3 3 2 46 162.082 329.959 0.113 0.806
0 3 3 2 47 161.961 324.320 0.105 0.556
0 3 3 2 48 176.175 331.608 0.095 0.018
0 3 3 2 49 91.008 407.493 0.214 6.369
0 3 3 2 50 164.316 331.710 0.114 0.792
0 3 3 2 51 85.650 408.342 0.210 6.064
0 3 3 3 0 171.516 403.976 0.084 -0.590
0 3 3 3 1 -1.000 -1.000 -1.000 -1.000
0 3 3 3 2 74.730 413.267 0.209 6.556
0 3 3 3 3 48.057 433.442 0.241 6.613
0 3 3 3 4 180.235 403.893 0.074 -0.583
0 3 3 3 5 187.290 402.820 0.066 -0.580
0 3 3 3 6 178.888 403.069 0.073 -0.584
0 3 3 3 7 123.543 373.457 0.163 3.748
0 3 3 3 8 86.020 407.639 0.220 6.205
0 3 3 3 9 182.049 405.003 0.074 -0.582
0 3 3 3 10 78.989 422.334 0.241 6.290
0 3 3 3 11 183.424 405.843 0.074 -0.580
0 3 3 3 12 113.787 407.201 0.259 7.257
