st pl ch r c p0 p1 p2 p3
0 1 3 0 0 742.958 1980.443 0.002 -0.139
0 1 3 0 1 592.620 371.556 0.013 -0.350
0 1 3 0 2 -890.303 1849.673 0.008 0.882
0 1 3 0 3 671.428 147.393 0.038 -1.555
0 1 3 0 4 567.306 1290.395 0.003 -0.080
0 1 3 0 5 505.644 381.686 0.015 -0.185
0 1 3 0 6 660.675 359.039 0.012 -0.568
0 1 3 0 7 -299.538 1514.493 0.005 0.546
0 1 3 0 8 575.684 1691.675 0.003 -0.069
0 1 3 0 9 613.055 217.004 0.022 -0.699
0 1 3 0 10 392.011 2114.742 0.002 0.030
0 1 3 0 11 -3207.080 4076.030 0.011 1.404
0 1 3 0 12 317.552 1189.524 0.004 0.107
0 1 3 0 13 623.294 125.535 0.053 -1.783
0 1 3 0 14 1411.804 3572.130 0.001 -0.277
0 1 3 0 15 629.748 78.151 1.765 -53.191
0 1 3 0 16 -2097.988 2924.797 0.014 1.186
0 1 3 0 17 840.263 2427.290 0.002 -0.151
0 1 3 0 18 982.238 3155.001 0.001 -0.166
0 1 3 0 19 673.680 132.248 0.052 -2.247
0 1 3 0 20 564.860 284.602 0.018 -0.391
0 1 3 0 21 612.787 220.836 0.026 -0.777
0 1 3 0 22 521.758 1724.850 0.003 -0.038
0 1 3 0 23 460.312 1621.723 0.003 0.013
0 1 3 0 24 -655.044 1640.557 0.007 0.787
0 1 3 0 25 656.627 2146.328 0.002 -0.080
0 1 3 0 26 608.533 68.691 0.324 -9.973
0 1 3 0 27 517.189 3905.527 0.002 -0.037
0 1 3 0 28 -161.056 1548.416 0.004 0.427
0 1 3 0 29 657.035 174.568 0.030 -1.168
0 1 3 0 30 -1539.880 2560.439 0.007 0.992
0 1 3 0 31 659.182 224.727 0.020 -0.790
0 1 3 0 32 -14.588 1294.441 0.005 0.373
0 1 3 0 33 -825.699 1826.157 0.008 0.829
0 1 3 0 34 -427.043 1628.565 0.005 0.591
0 1 3 0 35 -974.806 2038.509 0.006 0.838
0 1 3 0 36 -6439.038 7278.483 0.012 1.704
0 1 3 0 37 267.903 664.460 0.011 0.217
0 1 3 0 38 508.547 173.947 0.208 -4.992
0 1 3 0 39 715.651 32.736 3.072 -158.134
0 1 3 0 40 -212.654 1278.674 0.007 0.556
0 1 3 0 41 705.338 1494.267 0.003 -0.150
0 1 3 0 42 -632.021 1787.996 0.005 0.704
0 1 3 0 43 663.241 2345.517 0.002 -0.083
0 1 3 0 44 -518.987 1767.222 0.004 0.625
0 1 3 0 45 -98.308 1056.535 0.008 0.578
0 1 3 0 46 -172.675 1561.979 0.004 0.433
0 1 3 0 47 424.422 627.803 0.008 0.067
0 1 3 0 48 22.777 1300.954 0.004 0.356
0 1 3 0 49 -1917.342 2929.749 0.007 1.105
0 1 3 0 50 154.824 1113.002 0.005 0.258
0 1 3 0 51 677.471 2391.247 0.002 -0.081
0 1 3 1 0 618.080 76.783 0.087 -3.567
0 1 3 1 1 895.667 2341.035 0.001 -0.179
0 1 3 1 2 597.508 123.610 0.055 -1.719
0 1 3 1 3 -5266.252 6136.282 0.010 1.582
0 1 3 1 4 -614.285 1581.306 0.006 0.803
0 1 3 1 5 655.322 311.198 0.013 -0.638
0 1 3 1 6 582.226 169.403 0.030 -0.966
0 1 3 1 7 571.888 266.811 0.017 -0.483
0 1 3 1 8 622.673 78.443 0.104 -4.040
0 1 3 1 9 624.903 94.582 0.065 -2.615
0 1 3 1 10 616.275 90.291 0.057 -2.106
0 1 3 1 11 -611.576 1573.894 0.007 0.758
0 1 3 1 12 623.873 58.795 0.678 -30.782
0 1 3 1 13 640.479 55.938 7.018 -309.202
0 1 3 1 14 658.603 1681.903 0.001 -0.041
0 1 3 1 15 606.750 88.732 0.120 -3.802
0 1 3 1 16 620.872 85.178 0.118 -4.956
0 1 3 1 17 -3757.303 4649.747 0.009 1.447
0 1 3 1 18 616.351 66.861 3.446 -136.171
0 1 3 1 19 605.483 61.598 3.384 -124.106
0 1 3 1 20 42.073 1217.587 0.004 0.340
0 1 3 1 21 549.804 328.779 0.015 -0.366
0 1 3 1 22 693.914 1726.683 0.002 -0.131
0 1 3 1 23 615.941 61.268 4.168 -164.063
0 1 3 1 24 613.166 64.699 0.122 -4.649
0 1 3 1 25 623.321 107.074 0.041 -1.694
0 1 3 1 26 622.460 71.727 0.610 -23.939
0 1 3 1 27 607.251 95.831 0.094 -2.854
0 1 3 1 28 568.226 366.266 0.011 -0.265
0 1 3 1 29 -1201.923 2241.770 0.006 0.914
0 1 3 1 30 633.434 143.565 0.029 -1.187
0 1 3 1 31 617.090 128.811 0.038 -1.427
0 1 3 1 32 621.561 87.158 0.060 -2.279
0 1 3 1 33 832.688 2143.997 0.002 -0.164
0 1 3 1 34 618.781 79.485 0.082 -3.258
0 1 3 1 35 600.680 172.902 0.024 -0.871
0 1 3 1 36 614.484 72.475 0.361 -11.613
0 1 3 1 37 -5305.759 6072.328 0.017 1.577
0 1 3 1 38 525.640 1390.149 0.001 0.063
0 1 3 1 39 435.588 234.611 1347.970 30929.198
0 1 3 1 40 -50.311 1249.361 0.004 0.441
0 1 3 1 41 584.540 1912.377 0.002 -0.065
0 1 3 1 42 -208.952 1732.351 0.003 0.396
0 1 3 1 43 744.452 2630.848 0.001 -0.096
0 1 3 1 44 609.635 70.483 0.143 -5.180
0 1 3 1 45 -3986.836 4774.010 0.013 1.548
0 1 3 1 46 607.481 85.660 0.065 -2.384
0 1 3 1 47 -967.016 1819.617 0.008 1.041
0 1 3 1 48 614.178 78.384 0.086 -3.220
0 1 3 1 49 614.637 77.688 0.138 -5.255
0 1 3 1 50 3218.328 3191.637 0.005 -1.348
0 1 3 1 51 600.688 76.517 0.110 -4.233
0 1 3 2 0 497.522 206.824 0.019 -0.365
0 1 3 2 1 132.753 1191.246 0.003 0.269
0 1 3 2 2 586.056 101.422 0.038 -1.488
0 1 3 2 3 1163.002 3458.837 0.001 -0.212
0 1 3 2 4 581.222 68.051 0.109 -4.204
0 1 3 2 5 -1386.725 2193.159 0.010 1.137
0 1 3 2 6 573.440 131.892 0.026 -1.055
0 1 3 2 7 566.069 107.721 0.051 -1.660
0 1 3 2 8 567.894 125.598 0.031 -1.223
0 1 3 2 9 640.691 1401.781 0.002 -0.126
0 1 3 2 10 564.477 123.265 0.032 -1.260
0 1 3 2 11 598.099 72.255 0.195 -7.405
0 1 3 2 12 290.623 3099.603 0.001 0.042
0 1 3 2 13 635.999 42.999 1.485 -77.047
0 1 3 2 14 566.421 52.781 1.480 -65.107
0 1 3 2 15 475.283 261.957 0.085 4.955
0 1 3 2 16 530.341 550.638 0.007 -0.212
0 1 3 2 17 -706.877 1377.096 0.474 -12.918
0 1 3 2 18 797.350 674.152 0.006 -0.621
0 1 3 2 19 503.490 207.757 0.021 -0.518
0 1 3 2 20 586.147 60.239 0.553 -24.591
0 1 3 2 21 267.209 275.107 0.149 8.133
0 1 3 2 22 514.559 188.665 0.018 -0.395
0 1 3 2 23 570.741 119.547 0.052 -2.143
0 1 3 2 24 588.178 88.684 0.072 -3.494
0 1 3 2 25 599.814 70.387 4.182 -150.831
0 1 3 2 26 593.503 59.567 4.187 -200.534
0 1 3 2 27 607.456 56.956 1.148 -40.666
0 1 3 2 28 571.414 78.978 0.094 -3.577
0 1 3 2 29 601.394 77.470 0.120 -4.802
0 1 3 2 30 541.094 150.434 0.026 -0.848
0 1 3 2 31 -26171.386 26864.634 0.039 1.723
0 1 3 2 32 581.617 75.851 0.085 -3.519
0 1 3 2 33 600.915 71.598 8.684 -333.279
0 1 3 2 34 587.021 75.247 0.098 -3.977
0 1 3 2 35 634.839 29.283 6.412 -300.756
0 1 3 2 36 315.403 375.942 0.023 0.051
0 1 3 2 37 590.075 94.876 0.061 -1.871
0 1 3 2 38 -1377.526 2027.660 0.712 -19.862
0 1 3 2 39 586.354 93.354 1.091 -75.454
0 1 3 2 40 586.373 71.013 0.124 -4.774
0 1 3 2 41 -5976.012 6691.382 0.020 1.689
0 1 3 2 42 559.950 107.074 0.091 -2.768
0 1 3 2 43 -2528.106 3319.792 0.011 1.347
0 1 3 2 44 583.569 92.630 0.042 -1.834
0 1 3 2 45 597.431 53.562 3.432 -115.343
0 1 3 2 46 513.472 167.429 0.022 -0.461
0 1 3 2 47 689.119 2414.577 0.002 -0.083
0 1 3 2 48 558.958 121.396 0.028 -1.006
0 1 3 2 49 595.053 78.208 3.459 -116.775
0 1 3 2 50 441.404 252.609 0.019 -0.181
0 1 3 2 51 -4998.677 5677.674 2.414 -100.006
0 1 3 3 0 637.567 216.651 0.020 -0.760
0 1 3 3 1 983.361 4063.802 0.001 -0.129
0 1 3 3 2 -3623.451 4498.235 0.011 1.405
0 1 3 3 3 786.409 3164.073 0.001 -0.095
0 1 3 3 4 -7221.569 8072.555 0.012 1.717
0 1 3 3 5 -2187.405 3143.263 0.008 1.198
0 1 3 3 6 649.169 163.183 0.035 -1.457
0 1 3 3 7 667.380 159.249 0.037 -1.596
0 1 3 3 8 -635.187 1614.913 0.008 0.770
0 1 3 3 9 -3380.569 4275.503 0.010 1.392
0 1 3 3 10 -6568.686 7289.554 0.026 1.740
0 1 3 3 11 583.924 188.777 0.036 -1.040
0 1 3 3 12 529.289 275.701 0.083 5.669
0 1 3 3 13 640.216 217.325 0.029 -1.092
0 1 3 3 14 183.535 495.469 0.059 2.813
0 1 3 3 15 369.599 485.811 0.031 -0.586
0 1 3 3 16 615.162 64.162 1.109 -34.185
0 1 3 3 17 534.953 993.463 0.006 -0.108
0 1 3 3 18 -797.640 1876.231 0.006 0.754
0 1 3 3 19 699.273 101.676 0.147 -6.597
0 1 3 3 20 -1283.488 2172.484 0.009 1.060
0 1 3 3 21 -6378.923 7241.420 0.013 1.631
0 1 3 3 22 638.630 129.837 0.050 -1.905
0 1 3 3 23 -2222.239 2891.959 1.280 -40.349
0 1 3 3 24 -3691.375 4625.107 0.009 1.354
0 1 3 3 25 -12378.125 13203.790 0.018 1.840
0 1 3 3 26 395.119 412.883 0.065 2.758
0 1 3 3 27 -4765.283 5478.569 1.467 -68.608
0 1 3 3 28 615.316 55.323 3.015 -92.308
0 1 3 3 29 542.584 328.985 0.015 -0.143
0 1 3 3 30 -1378.557 2241.557 0.011 1.079
0 1 3 3 31 -715.561 1737.464 0.007 0.810
0 1 3 3 32 437.350 1912.189 0.002 0.018
0 1 3 3 33 267.089 1376.870 0.004 0.146
0 1 3 3 34 -429.998 1573.937 0.005 0.638
0 1 3 3 35 778.714 2510.482 0.002 -0.124
0 1 3 3 36 618.094 55.788 3.674 -122.218
0 1 3 3 37 -8855.840 9661.431 0.016 1.878
0 1 3 3 38 368.537 252.303 0.114 5.374
0 1 3 3 39 686.590 11.090 1.952 -90.838
0 1 3 3 40 624.199 93.833 0.099 -3.480
0 1 3 3 41 872.222 2794.633 0.001 -0.123
0 1 3 3 42 -8289.843 9079.846 0.018 1.818
0 1 3 3 43 696.735 148.728 0.032 -1.471
0 1 3 3 44 -975.093 2063.071 0.005 0.866
0 1 3 3 45 -4258.442 5144.433 0.011 1.467
0 1 3 3 46 598.816 69.871 0.229 -6.996
0 1 3 3 47 544.016 2323.128 0.002 -0.018
0 1 3 3 48 625.069 78.791 0.100 -3.567
0 1 3 3 49 -1769.938 2546.448 0.020 1.102
0 1 3 3 50 -28808.527 29486.133 0.063 1.323
0 1 3 3 51 841.198 2789.480 0.001 -0.096
0 1 3 4 0 -1415.791 2291.845 0.007 1.114
0 1 3 4 1 767.572 2243.670 0.002 -0.127
0 1 3 4 2 -1506.087 2448.371 0.008 1.036
0 1 3 4 3 618.441 72.147 2.988 -96.025
0 1 3 4 4 322.418 667.631 0.008 0.162
0 1 3 4 5 -1248.792 2099.094 0.010 1.076
0 1 3 4 6 453.011 636.413 0.003 0.231
0 1 3 4 7 5647.412 5199.935 0.010 -2.493
0 1 3 4 8 544.941 136.166 0.065 -1.549
0 1 3 4 9 -4082.356 4889.304 0.012 1.554
0 1 3 4 10 617.845 53.846 1.099 -34.524
0 1 3 4 11 520.833 281.663 0.095 5.663
0 1 3 4 12 458.497 293.139 0.091 5.320
0 1 3 4 13 457.508 234.122 0.086 5.474
0 1 3 4 14 437.569 367.435 0.055 2.061
0 1 3 4 15 337.765 528.317 0.023 -0.547
0 1 3 4 16 429.599 371.402 0.065 2.016
0 1 3 4 17 -8128.221 8796.039 0.068 0.671
0 1 3 4 18 603.864 84.548 0.686 -23.672
