st pl ch r c p0 p1 p2 p3
0 0 6 0 0 327.690 336.776 0.001 0.576
0 0 6 0 1 190.732 385.811 0.030 -0.141
0 0 6 0 2 -1.000 -1.000 -1.000 -1.000
0 0 6 0 3 -1.000 -1.000 -1.000 -1.000
0 0 6 0 4 -1.000 -1.000 -1.000 -1.000
0 0 6 0 5 -1.000 -1.000 -1.000 -1.000
0 0 6 0 6 -1.000 -1.000 -1.000 -1.000
0 0 6 0 7 -1.000 -1.000 -1.000 -1.000
0 0 6 0 8 -1.000 -1.000 -1.000 -1.000
0 0 6 0 9 -1.000 -1.000 -1.000 -1.000
0 0 6 0 10 -1.000 -1.000 -1.000 -1.000
0 0 6 0 11 -1.000 -1.000 -1.000 -1.000
0 0 6 0 12 -1.000 -1.000 -1.000 -1.000
0 0 6 0 13 -1.000 -1.000 -1.000 -1.000
0 0 6 0 14 -1.000 -1.000 -1.000 -1.000
0 0 6 0 15 -1.000 -1.000 -1.000 -1.000
0 0 6 0 16 -1.000 -1.000 -1.000 -1.000
0 0 6 0 17 -1.000 -1.000 -1.000 -1.000
0 0 6 0 18 -1.000 -1.000 -1.000 -1.000
0 0 6 0 19 -1.000 -1.000 -1.000 -1.000
0 0 6 0 20 -1.000 -1.000 -1.000 -1.000
0 0 6 0 21 330.028 317.094 0.003 0.578
0 0 6 0 22 -1.000 -1.000 -1.000 -1.000
0 0 6 0 23 341.660 359.308 0.003 0.428
0 0 6 0 24 -1.000 -1.000 -1.000 -1.000
0 0 6 0 25 256.949 293.770 0.025 -0.074
0 0 6 0 26 -1.000 -1.000 -1.000 -1.000
0 0 6 0 27 381.925 524.889 0.001 0.205
0 0 6 0 28 -1.000 -1.000 -1.000 -1.000
0 0 6 0 29 -246.333 792.932 0.158 -14.396
0 0 6 0 30 -1.000 -1.000 -1.000 -1.000
0 0 6 0 31 358.672 438.431 0.001 0.343
0 0 6 0 32 -1.000 -1.000 -1.000 -1.000
0 0 6 0 33 558.369 16.855 0.083 -5.875
0 0 6 0 34 -1.000 -1.000 -1.000 -1.000
0 0 6 0 35 334.072 319.860 0.002 0.505
0 0 6 0 36 -1.000 -1.000 -1.000 -1.000
0 0 6 0 37 374.159 505.772 0.001 0.203
0 0 6 0 38 -1.000 -1.000 -1.000 -1.000
0 0 6 0 39 317.728 340.661 0.003 0.514
0 0 6 0 40 216.075 362.722 0.044 -0.817
0 0 6 0 41 436.612 703.841 0.001 0.081
0 0 6 0 42 271.899 301.991 0.017 -0.629
0 0 6 0 43 564.446 28.914 0.038 -2.829
0 0 6 0 44 275.898 316.005 0.023 0.042
0 0 6 0 45 264.885 343.612 0.016 -0.847
0 0 6 0 46 -1.000 -1.000 -1.000 -1.000
0 0 6 0 47 -1.000 -1.000 -1.000 -1.000
0 0 6 0 48 -1.000 -1.000 -1.000 -1.000
0 0 6 0 49 189.529 422.360 0.031 -0.136
0 0 6 0 50 315.208 354.664 0.002 0.523
0 0 6 0 51 -1.000 -1.000 -1.000 -1.000
0 0 6 1 0 -1.000 -1.000 -1.000 -1.000
