st pl ch r c p0 p1 p2 p3
0 1 1 0 0 644.793 84.827 0.064 -2.467
0 1 1 0 1 624.312 104.790 0.048 -1.402
0 1 1 0 2 743.820 -19.525 5.324 1175.715
0 1 1 0 3 320.845 421.218 0.735 7.833
0 1 1 0 4 654.910 41.554 0.168 -6.254
0 1 1 0 5 1228.139 2114.926 0.001 -0.317
0 1 1 0 6 301.915 3080.910 0.002 0.050
0 1 1 0 7 342.676 331.330 0.083 0.387
0 1 1 0 8 602.750 87.655 0.071 -1.950
0 1 1 0 9 -7264.954 7990.096 0.028 1.805
0 1 1 0 10 612.270 50.084 3.484 -95.563
0 1 1 0 11 625.612 56.373 3.298 -90.567
0 1 1 0 12 -3232.872 4095.510 0.010 1.456
0 1 1 0 13 -5034.469 5924.570 0.011 1.610
0 1 1 0 14 463.188 410.987 0.014 -0.065
0 1 1 0 15 -1843.747 2706.302 0.011 1.228
0 1 1 0 16 603.732 52.065 0.346 -9.112
0 1 1 0 17 228.570 457.005 0.050 0.780
0 1 1 0 18 605.963 58.000 0.112 -2.861
0 1 1 0 19 -624.216 1484.337 0.011 0.945
0 1 1 0 20 609.750 61.583 0.261 -7.439
0 1 1 0 21 -806.430 1690.648 0.007 1.055
0 1 1 0 22 607.613 58.881 0.207 -5.921
0 1 1 0 23 604.908 54.908 3.548 -66.194
0 1 1 0 24 -2283.053 3172.633 0.011 1.262
0 1 1 0 25 619.108 168.449 0.037 -0.754
0 1 1 0 26 602.494 111.156 0.054 -1.424
0 1 1 0 27 604.934 206.217 0.019 -0.425
0 1 1 0 28 235.139 465.898 0.094 5.759
0 1 1 0 29 -4623.606 5380.828 1.412 -45.080
0 1 1 0 30 -69.190 1352.090 0.004 0.443
0 1 1 0 31 -14013.211 14774.317 0.025 2.125
0 1 1 0 32 607.634 67.958 0.200 -5.565
0 1 1 0 33 644.037 44.688 0.109 -2.847
0 1 1 0 34 313.783 676.001 0.003 0.301
0 1 1 0 35 449.265 242.547 0.071 -0.707
0 1 1 0 36 -2459.388 3364.477 0.010 1.285
0 1 1 0 37 773.029 2785.359 0.002 -0.090
0 1 1 0 38 -18745.161 19490.903 0.023 2.245
0 1 1 0 39 755.122 2353.150 0.002 -0.117
0 1 1 0 40 531.038 150.896 0.086 -1.220
0 1 1 0 41 1039.362 2172.147 0.002 -0.259
0 1 1 0 42 -6867.903 7592.954 0.031 1.635
0 1 1 0 43 -6229.501 7007.048 0.020 1.759
0 1 1 0 44 622.939 58.591 0.166 -5.050
0 1 1 0 45 374.271 473.697 0.011 0.350
0 1 1 0 46 621.572 80.341 0.150 -4.624
0 1 1 0 47 636.403 50.305 0.198 -5.419
0 1 1 0 48 526.385 226.831 0.022 -0.259
0 1 1 0 49 621.061 135.688 0.035 -0.993
0 1 1 0 50 548.532 184.125 0.028 -0.411
0 1 1 0 51 -4762.593 5586.764 0.013 1.691
0 1 1 1 0 627.365 49.210 0.976 -39.425
