st pl ch r c p0 p1 p2 p3
1 1 0 4 31 599.667 293.653 0.034 -1.895
1 1 0 4 32 631.121 287.894 0.038 -1.763
1 1 0 4 33 623.268 301.563 0.038 -1.819
1 1 0 4 34 619.719 286.685 0.037 -1.874
1 1 0 4 35 608.062 306.925 0.037 -1.770
1 1 0 4 36 583.185 311.025 0.038 -1.757
1 1 0 4 37 590.599 308.731 0.038 -1.924
1 1 0 4 38 604.393 293.613 0.036 -1.876
1 1 0 4 39 604.010 298.576 0.040 -1.905
1 1 0 4 40 603.310 294.675 0.040 -1.767
1 1 0 4 41 597.674 306.632 0.040 -1.878
1 1 0 4 42 611.578 302.186 0.039 -1.679
1 1 0 4 43 622.374 294.107 0.041 -1.981
1 1 0 4 44 583.641 318.464 0.037 -1.596
1 1 0 4 45 622.439 281.975 0.044 -2.091
1 1 0 4 46 625.248 290.042 0.040 -1.848
1 1 0 4 47 622.313 299.328 0.041 -1.818
1 1 0 4 48 607.772 306.978 0.039 -1.686
1 1 0 4 49 610.173 309.961 0.038 -1.769
1 1 0 4 50 644.477 268.216 0.039 -1.940
1 1 0 4 51 643.441 273.407 0.039 -2.021
1 1 0 5 0 589.023 313.179 0.036 -1.771
1 1 0 5 1 585.479 322.093 0.037 -1.665
1 1 0 5 2 606.138 290.841 0.041 -1.975
1 1 0 5 3 598.796 299.810 0.040 -1.958
1 1 0 5 4 581.951 320.588 0.038 -1.709
1 1 0 5 5 592.610 311.066 0.038 -1.819
1 1 0 5 6 605.240 307.449 0.037 -1.710
1 1 0 5 7 596.724 319.100 0.038 -1.676
1 1 0 5 8 633.050 277.251 0.042 -1.943
1 1 0 5 9 580.390 334.381 0.033 -1.532
1 1 0 5 10 598.923 301.255 0.037 -1.839
1 1 0 5 11 595.217 307.677 0.035 -1.821
1 1 0 5 12 613.091 294.051 0.036 -1.752
1 1 0 5 13 581.241 331.965 0.037 -1.560
1 1 0 5 14 622.152 288.199 0.041 -1.893
1 1 0 5 15 607.706 305.014 0.039 -1.831
1 1 0 5 16 622.497 286.214 0.039 -1.824
1 1 0 5 17 579.356 334.132 0.032 -1.552
1 1 0 5 18 637.081 279.601 0.040 -1.844
1 1 0 5 19 623.387 295.515 0.037 -1.717
1 1 0 5 20 586.086 309.910 0.038 -1.801
1 1 0 5 21 578.444 322.155 0.037 -1.726
1 1 0 5 22 593.746 318.825 0.035 -1.535
1 1 0 5 23 614.299 295.889 0.032 -1.636
1 1 0 5 24 616.703 290.247 0.038 -1.826
1 1 0 5 25 597.858 311.831 0.031 -1.605
1 1 0 5 26 617.358 302.183 0.032 -1.582
1 1 0 5 27 632.811 287.447 0.028 -1.632
1 1 0 5 28 583.797 315.857 0.028 -1.573
1 1 0 5 29 606.960 292.888 0.035 -1.771
1 1 0 5 30 570.013 312.100 0.034 -1.699
1 1 0 5 31 573.372 309.452 0.033 -1.755
1 1 0 5 32 608.462 302.173 0.031 -1.664
1 1 0 5 33 622.973 290.190 0.033 -1.752
1 1 0 5 34 610.980 291.215 0.037 -1.763
1 1 0 5 35 608.457 296.106 0.039 -1.745
1 1 0 5 36 591.581 293.246 0.035 -1.841
1 1 0 5 37 579.154 311.861 0.038 -1.742
1 1 0 5 38 582.266 313.722 0.036 -1.651
1 1 0 5 39 572.916 323.585 0.038 -1.651
1 1 0 5 40 571.155 322.095 0.036 -1.597
1 1 0 5 41 613.132 277.921 0.042 -2.048
1 1 0 5 42 602.118 307.126 0.038 -1.616
1 1 0 5 43 612.343 297.412 0.040 -1.682
1 1 0 5 44 583.143 312.493 0.037 -1.667
1 1 0 5 45 581.675 315.592 0.038 -1.674
1 1 0 5 46 631.306 277.680 0.041 -1.873
1 1 0 5 47 616.305 295.122 0.037 -1.723
1 1 0 5 48 610.718 297.991 0.038 -1.692
1 1 0 5 49 605.686 304.987 0.037 -1.646
1 1 0 5 50 623.377 286.742 0.040 -1.803
1 1 0 5 51 626.225 284.838 0.036 -1.721
1 1 0 6 0 634.930 282.025 0.046 -2.448
1 1 0 6 1 612.448 318.279 0.044 -1.934
1 1 0 6 2 623.741 292.284 0.049 -2.321
1 1 0 6 3 597.682 325.081 0.044 -2.051
1 1 0 6 4 598.631 321.823 0.043 -2.035
1 1 0 6 5 582.801 345.743 0.041 -1.826
1 1 0 6 6 607.054 319.674 0.035 -1.982
1 1 0 6 7 583.840 356.327 0.041 -1.692
1 1 0 6 8 620.332 306.667 0.042 -2.113
1 1 0 6 9 609.978 322.585 0.037 -1.865
1 1 0 6 10 594.544 322.928 0.037 -2.006
1 1 0 6 11 584.866 340.726 0.036 -1.775
1 1 0 6 12 618.304 306.500 0.038 -1.932
1 1 0 6 13 603.866 330.359 0.043 -1.839
1 1 0 6 14 623.065 307.141 0.045 -2.038
1 1 0 6 15 582.347 356.290 0.041 -1.610
1 1 0 6 16 619.930 307.070 0.044 -2.067
1 1 0 6 17 589.371 345.400 0.041 -1.776
1 1 0 6 18 614.450 320.602 0.040 -1.832
1 1 0 6 19 607.505 333.076 0.038 -1.670
1 1 0 6 20 607.367 308.040 0.042 -2.075
1 1 0 6 21 605.143 315.184 0.041 -2.105
1 1 0 6 22 622.392 306.383 0.037 -1.796
1 1 0 6 23 608.650 320.176 0.036 -1.783
1 1 0 6 24 608.498 316.245 0.037 -1.959
1 1 0 6 25 605.143 325.624 0.038 -1.851
1 1 0 6 26 652.720 281.125 0.041 -2.020
1 1 0 6 27 609.517 335.377 0.035 -1.472
1 1 0 6 28 613.473 301.342 0.040 -2.030
1 1 0 6 29 607.495 313.005 0.039 -2.028
1 1 0 6 30 593.965 305.745 0.037 -2.017
1 1 0 6 31 582.675 324.647 0.038 -1.962
1 1 0 6 32 627.422 304.739 0.042 -1.965
1 1 0 6 33 605.414 333.569 0.040 -1.771
1 1 0 6 34 629.686 290.938 0.043 -2.048
1 1 0 6 35 586.871 343.212 0.037 -1.619
1 1 0 6 36 595.965 308.934 0.040 -2.075
1 1 0 6 37 586.157 327.905 0.040 -1.974
1 1 0 6 38 607.694 307.452 0.045 -2.039
1 1 0 6 39 605.608 315.110 0.046 -1.930
1 1 0 6 40 611.591 300.125 0.046 -2.101
1 1 0 6 41 582.648 337.893 0.043 -1.749
1 1 0 6 42 632.883 292.508 0.047 -2.129
1 1 0 6 43 585.209 350.135 0.040 -1.555
1 1 0 6 44 608.496 305.738 0.045 -1.997
1 1 0 6 45 585.469 336.504 0.043 -1.842
1 1 0 6 46 620.428 308.543 0.043 -1.925
1 1 0 6 47 594.160 342.928 0.040 -1.669
1 1 0 6 48 622.353 305.000 0.039 -1.833
1 1 0 6 49 616.160 316.081 0.043 -1.916
1 1 0 6 50 638.747 289.879 0.045 -2.070
1 1 0 6 51 610.779 322.781 0.037 -1.710
1 1 0 7 0 619.255 285.310 0.040 -1.990
1 1 0 7 1 616.612 297.533 0.043 -2.045
1 1 0 7 2 588.136 316.243 0.039 -1.790
1 1 0 7 3 593.048 315.718 0.038 -1.909
1 1 0 7 4 600.310 307.351 0.039 -1.749
1 1 0 7 5 590.213 324.037 0.038 -1.772
