st pl ch r c slope pedestal max
0 3 1 0 0 3.757 429.938 694.000
0 3 1 0 1 3.836 433.622 696.000
0 3 1 0 2 4.042 424.286 695.000
0 3 1 0 3 3.965 430.273 694.000
0 3 1 0 4 3.992 418.783 692.000
0 3 1 0 5 3.933 432.598 691.000
0 3 1 0 6 3.995 429.184 692.000
0 3 1 0 7 4.052 422.888 692.000
0 3 1 0 8 4.093 424.806 700.000
0 3 1 0 9 4.070 428.616 701.000
0 3 1 0 10 4.056 432.474 701.000
0 3 1 0 11 3.968 429.691 701.000
0 3 1 0 12 4.709 401.631 685.000
0 3 1 0 13 4.021 420.857 688.000
0 3 1 0 14 4.095 428.881 703.000
0 3 1 0 15 4.108 425.190 699.000
0 3 1 0 16 3.978 438.374 701.000
0 3 1 0 17 4.027 435.026 700.000
0 3 1 0 18 3.996 425.624 689.000
0 3 1 0 19 3.956 430.364 688.000
0 3 1 0 20 4.103 404.594 679.000
0 3 1 0 21 3.878 414.468 680.000
0 3 1 0 22 4.030 426.741 692.000
0 3 1 0 23 4.045 424.836 691.000
0 3 1 0 24 4.080 422.898 692.000
0 3 1 0 25 3.964 435.670 694.000
0 3 1 0 26 4.046 416.366 688.000
0 3 1 0 27 3.868 435.002 686.000
0 3 1 0 28 3.965 421.358 683.000
0 3 1 0 29 3.920 421.280 682.000
0 3 1 0 30 3.953 413.625 677.000
0 3 1 0 31 3.875 418.400 676.000
0 3 1 0 32 3.963 415.473 681.000
0 3 1 0 33 3.975 413.438 680.000
0 3 1 0 34 3.898 429.586 687.000
0 3 1 0 35 3.927 425.839 687.000
0 3 1 0 36 3.938 426.401 689.000
0 3 1 0 37 3.907 428.455 690.000
0 3 1 0 38 3.828 433.627 698.000
0 3 1 0 39 3.808 434.364 691.000
0 3 1 0 40 4.649 397.213 684.000
0 3 1 0 41 3.839 415.624 683.000
0 3 1 0 42 3.705 427.099 678.000
0 3 1 0 43 3.877 416.786 677.000
0 3 1 0 44 3.733 442.010 689.000
0 3 1 0 45 3.760 429.669 688.000
0 3 1 0 46 3.753 429.079 687.000
0 3 1 0 47 3.771 432.359 686.000
0 3 1 0 48 3.727 409.692 679.000
0 3 1 0 49 3.714 426.650 681.000
0 3 1 0 50 3.849 431.060 691.000
0 3 1 0 51 3.304 437.458 692.000
0 3 1 1 0 3.724 418.067 692.000
0 3 1 1 1 3.964 427.582 692.000
0 3 1 1 2 4.017 425.266 695.000
0 3 1 1 3 3.904 425.059 695.000
0 3 1 1 4 3.893 423.691 692.000
0 3 1 1 5 3.974 428.887 691.000
0 3 1 1 6 3.955 431.725 691.000
0 3 1 1 7 3.944 418.824 691.000
0 3 1 1 8 3.929 429.734 700.000
0 3 1 1 9 4.096 427.483 700.000
0 3 1 1 10 4.015 432.876 699.000
0 3 1 1 11 4.061 431.275 699.000
0 3 1 1 12 4.499 415.425 686.000
0 3 1 1 13 4.034 417.897 688.000
0 3 1 1 14 3.983 424.611 700.000
0 3 1 1 15 4.090 421.758 698.000
0 3 1 1 16 4.065 426.615 700.000
0 3 1 1 17 4.083 421.727 699.000
0 3 1 1 18 4.049 419.609 689.000
0 3 1 1 19 3.986 424.009 688.000
0 3 1 1 20 3.971 412.603 678.000
0 3 1 1 21 3.983 415.963 680.000
0 3 1 1 22 4.058 418.575 691.000
0 3 1 1 23 4.171 416.560 691.000
0 3 1 1 24 4.063 422.498 692.000
0 3 1 1 25 3.974 426.327 693.000
0 3 1 1 26 3.914 434.381 689.000
0 3 1 1 27 3.909 425.960 688.000
0 3 1 1 28 4.018 414.599 682.000
0 3 1 1 29 3.958 417.129 681.000
0 3 1 1 30 3.875 417.468 677.000
0 3 1 1 31 3.894 417.212 676.000
0 3 1 1 32 3.945 418.610 681.000
0 3 1 1 33 3.930 414.247 680.000
0 3 1 1 34 3.935 425.062 688.000
0 3 1 1 35 3.914 425.252 687.000
0 3 1 1 36 4.213 417.474 689.000
0 3 1 1 37 3.879 432.928 690.000
0 3 1 1 38 3.853 428.408 695.000
0 3 1 1 39 3.801 438.617 692.000
0 3 1 1 40 3.762 427.192 685.000
0 3 1 1 41 3.984 413.556 683.000
0 3 1 1 42 3.790 427.115 679.000
0 3 1 1 43 3.828 420.204 677.000
0 3 1 1 44 3.733 444.926 689.000
0 3 1 1 45 3.776 433.510 689.000
0 3 1 1 46 3.727 438.819 688.000
0 3 1 1 47 3.720 426.916 686.000
0 3 1 1 48 3.700 409.280 679.000
0 3 1 1 49 3.787 411.366 679.000
0 3 1 1 50 3.672 439.482 692.000
0 3 1 1 51 3.402 438.132 690.000
0 3 1 2 0 3.749 423.923 693.000
0 3 1 2 1 3.986 425.367 693.000
0 3 1 2 2 3.967 428.429 696.000
0 3 1 2 3 3.968 430.290 695.000
0 3 1 2 4 3.983 423.022 691.000
0 3 1 2 5 4.030 419.314 690.000
0 3 1 2 6 3.946 428.475 691.000
0 3 1 2 7 3.795 431.666 691.000
0 3 1 2 8 4.072 426.778 699.000
0 3 1 2 9 3.976 425.446 700.000
0 3 1 2 10 4.056 428.463 699.000
0 3 1 2 11 3.992 432.710 700.000
0 3 1 2 12 3.976 426.648 686.000
0 3 1 2 13 3.969 424.126 688.000
0 3 1 2 14 4.006 437.151 701.000
0 3 1 2 15 3.939 427.270 699.000
0 3 1 2 16 4.050 434.177 700.000
0 3 1 2 17 3.983 432.616 699.000
0 3 1 2 18 4.044 418.256 688.000
0 3 1 2 19 3.973 424.700 688.000
0 3 1 2 20 3.911 410.376 678.000
0 3 1 2 21 3.997 412.852 678.000
0 3 1 2 22 3.995 427.352 691.000
0 3 1 2 23 4.005 422.867 691.000
0 3 1 2 24 3.991 423.442 692.000
0 3 1 2 25 3.922 421.661 692.000
0 3 1 2 26 3.936 426.590 688.000
0 3 1 2 27 3.910 419.499 687.000
0 3 1 2 28 3.882 425.073 683.000
0 3 1 2 29 3.986 413.396 681.000
0 3 1 2 30 3.799 429.235 677.000
0 3 1 2 31 3.886 417.475 676.000
0 3 1 2 32 4.009 409.006 680.000
0 3 1 2 33 3.789 419.135 681.000
0 3 1 2 34 3.894 428.407 686.000
0 3 1 2 35 3.823 422.955 686.000
0 3 1 2 36 3.935 431.669 689.000
0 3 1 2 37 3.836 437.164 691.000
0 3 1 2 38 3.834 429.674 695.000
0 3 1 2 39 3.735 438.153 691.000
0 3 1 2 40 3.836 426.660 684.000
0 3 1 2 41 3.703 428.713 685.000
0 3 1 2 42 3.732 418.448 678.000
0 3 1 2 43 3.788 425.238 678.000
0 3 1 2 44 3.713 440.695 688.000
0 3 1 2 45 3.737 439.823 689.000
0 3 1 2 46 3.600 436.890 687.000
0 3 1 2 47 3.670 432.672 685.000
0 3 1 2 48 3.767 415.879 678.000
0 3 1 2 49 3.799 413.059 679.000
0 3 1 2 50 3.736 440.936 692.000
0 3 1 2 51 3.325 433.722 690.000
0 3 1 3 0 3.782 422.018 693.000
0 3 1 3 1 3.985 433.675 695.000
0 3 1 3 2 4.022 428.426 696.000
0 3 1 3 3 4.040 424.165 695.000
0 3 1 3 4 3.929 431.751 693.000
0 3 1 3 5 3.981 424.455 691.000
0 3 1 3 6 3.933 423.083 692.000
0 3 1 3 7 4.025 419.933 692.000
0 3 1 3 8 3.971 429.430 701.000
0 3 1 3 9 3.937 431.310 701.000
0 3 1 3 10 4.045 435.335 702.000
0 3 1 3 11 4.002 435.806 701.000
0 3 1 3 12 4.020 418.826 687.000
0 3 1 3 13 3.953 425.905 689.000
0 3 1 3 14 3.885 436.713 702.000
0 3 1 3 15 4.051 427.437 700.000
0 3 1 3 16 4.047 429.691 701.000
0 3 1 3 17 3.983 434.561 700.000
0 3 1 3 18 3.973 421.161 689.000
0 3 1 3 19 4.019 420.542 688.000
0 3 1 3 20 3.836 417.171 680.000
0 3 1 3 21 3.962 406.414 679.000
0 3 1 3 22 4.018 424.835 692.000
0 3 1 3 23 4.023 421.502 692.000
0 3 1 3 24 4.062 420.727 693.000
0 3 1 3 25 3.925 423.463 693.000
0 3 1 3 26 3.943 426.954 690.000
0 3 1 3 27 3.934 424.989 688.000
0 3 1 3 28 3.902 427.768 684.000
0 3 1 3 29 3.980 411.364 681.000
0 3 1 3 30 3.875 424.158 678.000
0 3 1 3 31 3.909 414.218 676.000
0 3 1 3 32 3.929 421.058 682.000
0 3 1 3 33 3.965 416.703 682.000
0 3 1 3 34 3.873 432.484 689.000
0 3 1 3 35 3.924 423.315 687.000
0 3 1 3 36 3.913 430.105 690.000
0 3 1 3 37 3.909 429.355 691.000
0 3 1 3 38 3.905 435.422 697.000
0 3 1 3 39 3.795 436.402 692.000
0 3 1 3 40 3.799 422.756 684.000
0 3 1 3 41 4.035 414.930 684.000
0 3 1 3 42 3.809 424.480 679.000
0 3 1 3 43 3.802 423.049 678.000
0 3 1 3 44 3.627 439.959 690.000
0 3 1 3 45 3.760 438.919 689.000
0 3 1 3 46 3.699 441.354 689.000
0 3 1 3 47 3.688 429.767 687.000
0 3 1 3 48 3.918 412.985 680.000
0 3 1 3 49 3.779 414.088 681.000
0 3 1 3 50 3.732 433.997 692.000
0 3 1 3 51 3.324 433.563 690.000
0 3 1 4 0 3.797 423.496 693.000
0 3 1 4 1 3.956 429.740 693.000
0 3 1 4 2 4.015 425.096 696.000
0 3 1 4 3 3.967 434.393 696.000
0 3 1 4 4 3.957 417.464 692.000
0 3 1 4 5 4.021 420.277 691.000
0 3 1 4 6 3.999 424.073 692.000
0 3 1 4 7 3.977 428.726 692.000
0 3 1 4 8 4.007 423.318 700.000
0 3 1 4 9 4.068 428.838 701.000
0 3 1 4 10 4.003 433.717 700.000
0 3 1 4 11 4.043 432.541 701.000
0 3 1 4 12 4.005 418.323 686.000
0 3 1 4 13 4.051 415.728 688.000
0 3 1 4 14 3.992 433.895 701.000
0 3 1 4 15 4.073 425.850 700.000
0 3 1 4 16 4.054 432.113 700.000
0 3 1 4 17 4.010 433.273 700.000
0 3 1 4 18 3.967 423.326 688.000
0 3 1 4 19 3.938 426.662 688.000
0 3 1 4 20 3.914 409.660 679.000
0 3 1 4 21 3.919 411.793 679.000
0 3 1 4 22 3.972 427.172 691.000
0 3 1 4 23 3.952 429.291 692.000
0 3 1 4 24 3.978 429.523 693.000
0 3 1 4 25 4.023 422.579 693.000
0 3 1 4 26 3.966 424.785 688.000
0 3 1 4 27 3.876 433.197 688.000
0 3 1 4 28 3.959 418.076 682.000
0 3 1 4 29 3.940 419.934 682.000
0 3 1 4 30 3.848 425.115 677.000
0 3 1 4 31 3.827 421.642 676.000
0 3 1 4 32 3.841 431.052 682.000
0 3 1 4 33 4.099 405.780 681.000
0 3 1 4 34 3.900 433.555 687.000
0 3 1 4 35 3.822 423.049 686.000
0 3 1 4 36 3.951 427.747 690.000
0 3 1 4 37 3.889 435.240 691.000
0 3 1 4 38 3.900 434.194 696.000
0 3 1 4 39 3.760 432.378 692.000
0 3 1 4 40 3.832 429.269 685.000
0 3 1 4 41 3.792 418.152 684.000
0 3 1 4 42 3.769 426.967 679.000
0 3 1 4 43 3.833 422.845 678.000
0 3 1 4 44 3.727 437.312 689.000
0 3 1 4 45 3.815 427.527 688.000
0 3 1 4 46 3.784 425.144 687.000
0 3 1 4 47 3.636 436.703 686.000
0 3 1 4 48 3.740 416.513 680.000
0 3 1 4 49 3.762 417.917 680.000
0 3 1 4 50 3.925 427.469 692.000
0 3 1 4 51 3.476 434.120 690.000
0 3 1 5 0 3.709 419.206 692.000
0 3 1 5 1 3.964 431.986 694.000
0 3 1 5 2 3.936 435.318 696.000
0 3 1 5 3 3.990 432.156 695.000
0 3 1 5 4 3.965 429.957 691.000
0 3 1 5 5 4.281 417.266 691.000
0 3 1 5 6 4.037 421.980 691.000
0 3 1 5 7 3.975 430.563 692.000
0 3 1 5 8 4.059 428.476 700.000
0 3 1 5 9 4.072 429.704 701.000
0 3 1 5 10 4.012 436.668 700.000
0 3 1 5 11 3.996 433.863 701.000
0 3 1 5 12 4.141 422.776 686.000
0 3 1 5 13 3.968 428.150 688.000
0 3 1 5 14 4.079 426.470 701.000
0 3 1 5 15 4.082 428.426 700.000
0 3 1 5 16 3.961 440.652 701.000
0 3 1 5 17 3.992 439.206 701.000
0 3 1 5 18 3.998 422.738 688.000
0 3 1 5 19 3.943 431.237 688.000
0 3 1 5 20 4.021 407.014 679.000
0 3 1 5 21 4.004 414.572 679.000
0 3 1 5 22 4.029 420.920 691.000
0 3 1 5 23 3.968 430.043 693.000
0 3 1 5 24 4.005 423.955 692.000
0 3 1 5 25 3.992 430.228 694.000
0 3 1 5 26 3.952 428.272 689.000
0 3 1 5 27 3.936 426.021 688.000
0 3 1 5 28 3.920 422.837 682.000
0 3 1 5 29 3.912 422.225 682.000
0 3 1 5 30 3.854 424.234 678.000
0 3 1 5 31 4.046 408.546 676.000
0 3 1 5 32 3.951 419.826 681.000
0 3 1 5 33 4.081 406.319 680.000
0 3 1 5 34 3.853 435.213 687.000
0 3 1 5 35 3.896 428.836 687.000
0 3 1 5 36 3.960 425.014 689.000
0 3 1 5 37 3.792 432.430 691.000
0 3 1 5 38 4.106 421.691 696.000
0 3 1 5 39 3.802 432.038 691.000
0 3 1 5 40 3.808 417.967 684.000
0 3 1 5 41 3.725 429.535 685.000
0 3 1 5 42 3.677 425.816 679.000
0 3 1 5 43 3.708 424.084 678.000
0 3 1 5 44 3.895 433.928 689.000
0 3 1 5 45 3.789 433.395 689.000
0 3 1 5 46 3.773 435.482 688.000
0 3 1 5 47 3.684 430.402 686.000
0 3 1 5 48 3.695 423.010 679.000
0 3 1 5 49 3.760 418.049 680.000
0 3 1 5 50 3.773 440.210 693.000
0 3 1 5 51 3.484 435.488 691.000
0 3 1 6 0 3.699 424.684 695.000
0 3 1 6 1 3.992 432.450 696.000
0 3 1 6 2 3.956 434.323 698.000
0 3 1 6 3 4.044 427.616 697.000
0 3 1 6 4 3.990 428.344 694.000
0 3 1 6 5 4.010 427.904 693.000
0 3 1 6 6 4.024 425.471 693.000
0 3 1 6 7 3.979 426.560 693.000
0 3 1 6 8 4.092 430.886 702.000
0 3 1 6 9 3.975 439.192 703.000
0 3 1 6 10 4.051 431.967 701.000
0 3 1 6 11 4.013 436.714 703.000
0 3 1 6 12 4.067 419.358 688.000
0 3 1 6 13 4.016 426.024 690.000
0 3 1 6 14 4.103 425.334 702.000
0 3 1 6 15 4.082 427.635 701.000
0 3 1 6 16 4.014 439.295 702.000
0 3 1 6 17 4.022 431.481 701.000
0 3 1 6 18 3.989 426.437 690.000
0 3 1 6 19 3.973 429.314 689.000
0 3 1 6 20 4.051 409.097 680.000
0 3 1 6 21 4.009 415.931 680.000
0 3 1 6 22 4.025 422.111 693.000
0 3 1 6 23 3.992 426.651 693.000
0 3 1 6 24 3.965 432.006 694.000
0 3 1 6 25 4.049 425.929 695.000
0 3 1 6 26 3.922 428.198 690.000
0 3 1 6 27 3.890 433.380 689.000
0 3 1 6 28 3.954 425.632 684.000
0 3 1 6 29 3.906 428.311 683.000
0 3 1 6 30 4.149 413.836 679.000
0 3 1 6 31 3.879 419.454 678.000
0 3 1 6 32 3.942 424.171 683.000
0 3 1 6 33 3.831 419.195 682.000
0 3 1 6 34 3.920 427.839 689.000
0 3 1 6 35 3.907 426.918 688.000
0 3 1 6 36 3.802 430.289 691.000
0 3 1 6 37 3.839 438.056 692.000
0 3 1 6 38 3.947 430.371 697.000
0 3 1 6 39 3.815 439.312 692.000
0 3 1 6 40 3.889 423.507 685.000
0 3 1 6 41 3.882 425.820 685.000
0 3 1 6 42 3.838 421.878 680.000
0 3 1 6 43 3.938 412.497 679.000
0 3 1 6 44 3.770 437.961 690.000
0 3 1 6 45 3.768 438.294 690.000
