st pl ch r c slope pedestal max
2 3 0 0 0 3.067 479.480 722.000
2 3 0 0 1 3.675 464.593 722.000
2 3 0 0 2 3.598 468.512 719.000
2 3 0 0 3 3.557 475.265 720.000
2 3 0 0 4 3.701 462.897 717.000
2 3 0 0 5 3.801 464.088 718.000
2 3 0 0 6 3.630 455.433 719.000
2 3 0 0 7 3.803 459.565 719.000
2 3 0 0 8 3.722 458.326 720.000
2 3 0 0 9 3.797 458.942 722.000
2 3 0 0 10 3.786 460.077 722.000
2 3 0 0 11 3.729 465.368 723.000
2 3 0 0 12 3.686 457.972 713.000
2 3 0 0 13 3.749 452.938 715.000
2 3 0 0 14 3.674 476.194 718.000
2 3 0 0 15 3.711 471.033 718.000
2 3 0 0 16 3.589 470.348 717.000
2 3 0 0 17 3.647 465.464 717.000
2 3 0 0 18 3.708 470.713 717.000
2 3 0 0 19 3.749 465.891 718.000
2 3 0 0 20 3.928 448.753 707.000
2 3 0 0 21 3.644 456.656 709.000
2 3 0 0 22 3.570 469.561 716.000
2 3 0 0 23 3.614 466.000 716.000
2 3 0 0 24 3.640 483.532 725.000
2 3 0 0 25 3.730 495.305 730.000
2 3 0 0 26 3.721 469.038 718.000
2 3 0 0 27 3.807 463.706 718.000
2 3 0 0 28 3.655 473.904 719.000
2 3 0 0 29 3.580 473.001 720.000
2 3 0 0 30 3.600 472.081 719.000
2 3 0 0 31 3.630 471.898 720.000
2 3 0 0 32 3.564 476.316 723.000
2 3 0 0 33 3.737 478.319 723.000
2 3 0 0 34 3.667 461.632 714.000
2 3 0 0 35 3.677 467.362 717.000
2 3 0 0 36 3.570 481.133 726.000
2 3 0 0 37 3.599 477.105 726.000
2 3 0 0 38 3.609 468.537 715.000
2 3 0 0 39 3.647 466.819 716.000
2 3 0 0 40 3.713 470.660 720.000
2 3 0 0 41 3.831 463.805 720.000
2 3 0 0 42 3.546 472.466 714.000
2 3 0 0 43 3.791 471.466 715.000
2 3 0 0 44 3.776 455.530 708.000
2 3 0 0 45 3.631 458.899 710.000
2 3 0 0 46 3.724 471.709 717.000
2 3 0 0 47 4.373 449.140 716.000
2 3 0 0 48 4.510 437.177 710.000
2 3 0 0 49 4.254 445.408 712.000
2 3 0 0 50 3.597 493.643 730.000
2 3 0 0 51 3.082 497.660 729.000
2 3 0 1 0 3.150 470.232 717.000
2 3 0 1 1 3.646 461.563 720.000
2 3 0 1 2 3.605 465.674 716.000
2 3 0 1 3 3.575 465.599 717.000
2 3 0 1 4 3.699 455.627 713.000
2 3 0 1 5 3.629 461.941 715.000
2 3 0 1 6 3.663 448.665 715.000
2 3 0 1 7 3.685 449.619 716.000
2 3 0 1 8 3.800 454.800 716.000
2 3 0 1 9 3.737 456.600 718.000
2 3 0 1 10 3.670 462.244 719.000
2 3 0 1 11 3.765 462.258 720.000
2 3 0 1 12 3.889 449.549 711.000
2 3 0 1 13 3.582 455.535 714.000
2 3 0 1 14 3.772 465.869 715.000
2 3 0 1 15 3.669 464.339 714.000
2 3 0 1 16 3.632 463.406 714.000
2 3 0 1 17 3.870 457.643 714.000
2 3 0 1 18 3.818 462.510 714.000
2 3 0 1 19 3.846 459.901 714.000
2 3 0 1 20 3.896 443.806 704.000
2 3 0 1 21 3.832 451.082 707.000
2 3 0 1 22 3.829 458.873 712.000
2 3 0 1 23 4.064 454.950 712.000
2 3 0 1 24 3.652 478.829 722.000
2 3 0 1 25 3.696 481.126 725.000
2 3 0 1 26 3.603 465.963 716.000
2 3 0 1 27 3.791 460.616 715.000
2 3 0 1 28 3.610 482.210 716.000
2 3 0 1 29 3.838 464.404 716.000
2 3 0 1 30 3.736 467.767 717.000
2 3 0 1 31 3.768 469.786 717.000
2 3 0 1 32 3.862 476.471 720.000
2 3 0 1 33 3.785 472.223 721.000
2 3 0 1 34 3.900 451.625 711.000
2 3 0 1 35 3.840 458.954 712.000
2 3 0 1 36 4.058 466.180 721.000
2 3 0 1 37 3.849 468.685 723.000
2 3 0 1 38 3.819 461.812 712.000
2 3 0 1 39 3.798 460.095 712.000
2 3 0 1 40 3.830 460.788 716.000
2 3 0 1 41 3.684 476.405 717.000
2 3 0 1 42 3.750 460.856 711.000
2 3 0 1 43 3.905 465.661 712.000
2 3 0 1 44 3.693 448.395 705.000
2 3 0 1 45 3.800 453.385 707.000
2 3 0 1 46 3.779 464.138 713.000
2 3 0 1 47 3.750 467.214 713.000
2 3 0 1 48 3.751 460.365 706.000
2 3 0 1 49 4.011 456.011 708.000
2 3 0 1 50 3.692 482.144 727.000
2 3 0 1 51 3.246 493.225 727.000
2 3 0 2 0 3.236 459.047 715.000
2 3 0 2 1 3.601 461.198 717.000
2 3 0 2 2 3.701 465.381 713.000
2 3 0 2 3 3.613 464.579 714.000
2 3 0 2 4 3.691 455.436 710.000
2 3 0 2 5 3.659 456.772 712.000
2 3 0 2 6 3.738 450.399 712.000
2 3 0 2 7 3.874 451.239 713.000
2 3 0 2 8 3.815 450.093 713.000
2 3 0 2 9 3.691 461.008 715.000
2 3 0 2 10 3.695 460.372 716.000
2 3 0 2 11 3.922 454.272 717.000
2 3 0 2 12 3.843 440.397 707.000
2 3 0 2 13 3.763 452.524 711.000
2 3 0 2 14 3.760 464.191 711.000
2 3 0 2 15 3.818 461.361 712.000
2 3 0 2 16 3.812 457.104 710.000
2 3 0 2 17 3.855 458.374 711.000
2 3 0 2 18 3.828 460.655 712.000
2 3 0 2 19 3.868 457.095 712.000
2 3 0 2 20 3.867 446.563 702.000
2 3 0 2 21 3.771 444.765 703.000
2 3 0 2 22 3.783 461.658 708.000
2 3 0 2 23 3.927 462.521 709.000
2 3 0 2 24 3.622 472.079 719.000
2 3 0 2 25 3.685 484.978 723.000
2 3 0 2 26 3.777 463.160 712.000
2 3 0 2 27 3.796 465.729 713.000
2 3 0 2 28 3.803 472.425 713.000
2 3 0 2 29 3.813 473.083 714.000
2 3 0 2 30 3.800 466.189 714.000
2 3 0 2 31 3.790 467.226 714.000
2 3 0 2 32 3.762 470.568 717.000
2 3 0 2 33 3.818 470.646 718.000
2 3 0 2 34 3.831 453.902 708.000
2 3 0 2 35 3.865 452.590 709.000
2 3 0 2 36 4.043 466.354 719.000
2 3 0 2 37 3.851 465.108 721.000
2 3 0 2 38 3.845 452.192 709.000
2 3 0 2 39 3.722 466.671 710.000
2 3 0 2 40 3.711 470.874 714.000
2 3 0 2 41 3.755 467.156 714.000
2 3 0 2 42 3.807 468.709 709.000
2 3 0 2 43 3.908 460.566 709.000
2 3 0 2 44 3.815 449.629 703.000
2 3 0 2 45 3.813 453.253 704.000
2 3 0 2 46 3.818 456.623 711.000
2 3 0 2 47 3.727 467.757 711.000
2 3 0 2 48 3.753 454.156 702.000
2 3 0 2 49 3.990 453.079 705.000
2 3 0 2 50 3.700 479.367 724.000
2 3 0 2 51 3.072 495.135 725.000
2 3 0 3 0 3.173 467.629 721.000
2 3 0 3 1 3.658 466.165 724.000
2 3 0 3 2 3.628 469.678 719.000
2 3 0 3 3 3.555 477.748 720.000
2 3 0 3 4 3.643 464.491 718.000
2 3 0 3 5 3.976 452.727 718.000
2 3 0 3 6 3.810 447.183 719.000
2 3 0 3 7 3.729 454.708 719.000
2 3 0 3 8 3.812 469.463 721.000
2 3 0 3 9 3.698 467.762 722.000
2 3 0 3 10 3.681 465.460 723.000
2 3 0 3 11 3.949 460.129 723.000
2 3 0 3 12 3.837 444.949 713.000
2 3 0 3 13 3.810 455.728 717.000
2 3 0 3 14 3.762 469.275 717.000
2 3 0 3 15 3.886 459.464 718.000
2 3 0 3 16 3.605 473.836 718.000
2 3 0 3 17 3.791 469.046 718.000
2 3 0 3 18 3.806 463.331 718.000
2 3 0 3 19 3.866 463.371 718.000
2 3 0 3 20 3.790 449.199 708.000
2 3 0 3 21 3.851 457.022 710.000
2 3 0 3 22 3.769 468.696 716.000
2 3 0 3 23 3.735 473.097 716.000
2 3 0 3 24 3.732 481.036 726.000
2 3 0 3 25 3.880 471.164 728.000
2 3 0 3 26 3.816 468.292 720.000
2 3 0 3 27 3.815 471.731 719.000
2 3 0 3 28 3.716 478.954 720.000
2 3 0 3 29 3.740 478.122 720.000
2 3 0 3 30 3.783 472.321 720.000
2 3 0 3 31 4.139 452.522 720.000
2 3 0 3 32 3.811 471.963 723.000
2 3 0 3 33 3.879 479.442 724.000
2 3 0 3 34 3.859 459.086 715.000
2 3 0 3 35 3.929 453.017 715.000
2 3 0 3 36 3.718 483.340 725.000
2 3 0 3 37 4.099 468.648 728.000
2 3 0 3 38 3.791 465.113 716.000
2 3 0 3 39 3.676 465.019 716.000
2 3 0 3 40 3.685 466.592 720.000
2 3 0 3 41 3.792 466.568 720.000
2 3 0 3 42 3.703 472.788 715.000
2 3 0 3 43 3.609 468.870 715.000
2 3 0 3 44 3.994 445.811 710.000
2 3 0 3 45 3.940 452.886 710.000
2 3 0 3 46 3.717 470.877 717.000
2 3 0 3 47 3.795 467.905 717.000
2 3 0 3 48 3.682 469.357 709.000
2 3 0 3 49 3.667 471.869 711.000
2 3 0 3 50 4.200 478.466 731.000
2 3 0 3 51 3.387 485.435 730.000
2 3 0 4 0 3.352 456.826 718.000
2 3 0 4 1 3.611 463.797 721.000
2 3 0 4 2 3.688 466.747 716.000
2 3 0 4 3 3.615 468.548 718.000
2 3 0 4 4 3.618 461.832 714.000
2 3 0 4 5 3.668 460.480 715.000
2 3 0 4 6 3.750 456.505 716.000
2 3 0 4 7 3.861 445.059 717.000
2 3 0 4 8 3.807 455.948 717.000
2 3 0 4 9 3.885 458.530 718.000
2 3 0 4 10 3.711 463.702 719.000
2 3 0 4 11 3.906 462.375 721.000
2 3 0 4 12 3.790 443.643 710.000
2 3 0 4 13 3.979 448.770 714.000
2 3 0 4 14 3.723 467.624 715.000
2 3 0 4 15 3.755 472.242 716.000
2 3 0 4 16 3.832 463.518 714.000
2 3 0 4 17 3.836 461.724 715.000
2 3 0 4 18 3.707 460.364 715.000
2 3 0 4 19 3.825 461.660 715.000
2 3 0 4 20 3.851 448.845 705.000
2 3 0 4 21 3.895 452.488 706.000
2 3 0 4 22 3.829 460.522 712.000
2 3 0 4 23 3.814 462.131 713.000
2 3 0 4 24 3.696 480.998 723.000
2 3 0 4 25 3.761 480.709 725.000
2 3 0 4 26 3.873 461.701 716.000
2 3 0 4 27 3.805 467.120 717.000
2 3 0 4 28 3.645 479.797 716.000
2 3 0 4 29 3.853 475.936 717.000
2 3 0 4 30 3.826 463.991 718.000
2 3 0 4 31 3.741 472.079 717.000
2 3 0 4 32 3.703 474.632 720.000
2 3 0 4 33 3.691 485.357 722.000
2 3 0 4 34 3.824 461.191 712.000
2 3 0 4 35 3.908 453.226 712.000
2 3 0 4 36 3.764 475.715 723.000
2 3 0 4 37 3.794 477.378 724.000
2 3 0 4 38 3.776 462.095 712.000
2 3 0 4 39 3.682 459.827 713.000
2 3 0 4 40 3.729 466.995 717.000
2 3 0 4 41 3.753 470.694 718.000
2 3 0 4 42 3.696 471.821 712.000
2 3 0 4 43 3.700 467.859 712.000
2 3 0 4 44 3.842 448.130 706.000
2 3 0 4 45 3.824 452.382 708.000
2 3 0 4 46 3.645 462.432 714.000
2 3 0 4 47 3.760 466.765 714.000
2 3 0 4 48 3.736 458.317 706.000
2 3 0 4 49 3.953 454.074 708.000
2 3 0 4 50 3.633 490.075 728.000
2 3 0 4 51 3.463 479.268 728.000
2 3 0 5 0 3.241 462.051 716.000
2 3 0 5 1 3.538 469.810 718.000
2 3 0 5 2 3.746 465.191 714.000
2 3 0 5 3 3.596 465.572 715.000
2 3 0 5 4 3.728 459.840 711.000
2 3 0 5 5 3.683 461.420 714.000
2 3 0 5 6 4.026 439.965 712.000
2 3 0 5 7 3.869 454.398 714.000
2 3 0 5 8 3.827 456.798 714.000
2 3 0 5 9 3.772 465.963 716.000
2 3 0 5 10 3.900 456.610 716.000
2 3 0 5 11 3.932 460.138 718.000
2 3 0 5 12 3.701 451.192 708.000
2 3 0 5 13 3.841 447.758 711.000
2 3 0 5 14 3.681 469.896 713.000
2 3 0 5 15 3.778 465.964 713.000
2 3 0 5 16 3.696 458.975 710.000
2 3 0 5 17 3.856 453.018 712.000
2 3 0 5 18 3.746 469.277 712.000
2 3 0 5 19 4.163 444.142 712.000
2 3 0 5 20 3.833 449.150 703.000
2 3 0 5 21 3.881 444.455 703.000
2 3 0 5 22 3.640 475.043 709.000
2 3 0 5 23 3.785 463.474 710.000
2 3 0 5 24 3.729 475.105 720.000
2 3 0 5 25 3.722 479.501 723.000
2 3 0 5 26 3.643 466.089 714.000
2 3 0 5 27 3.803 474.586 714.000
2 3 0 5 28 3.701 471.786 714.000
2 3 0 5 29 3.750 470.259 715.000
2 3 0 5 30 3.993 461.078 715.000
2 3 0 5 31 3.835 462.020 715.000
2 3 0 5 32 3.897 461.216 717.000
2 3 0 5 33 3.719 476.731 719.000
2 3 0 5 34 3.935 450.732 709.000
2 3 0 5 35 3.854 453.219 710.000
2 3 0 5 36 3.800 467.257 718.000
2 3 0 5 37 3.853 463.349 721.000
2 3 0 5 38 3.739 459.394 709.000
2 3 0 5 39 3.628 463.343 712.000
2 3 0 5 40 3.644 475.725 715.000
2 3 0 5 41 3.702 470.849 716.000
2 3 0 5 42 3.763 466.384 709.000
2 3 0 5 43 3.780 459.881 709.000
2 3 0 5 44 3.919 446.152 703.000
2 3 0 5 45 3.986 442.015 704.000
2 3 0 5 46 3.635 471.264 711.000
2 3 0 5 47 3.892 458.402 712.000
2 3 0 5 48 3.671 458.910 703.000
2 3 0 5 49 3.748 457.779 706.000
2 3 0 5 50 3.658 485.326 725.000
2 3 0 5 51 3.061 493.251 725.000
2 3 0 6 0 3.456 464.364 723.000
2 3 0 6 1 3.667 465.494 725.000
2 3 0 6 2 3.652 468.162 720.000
2 3 0 6 3 3.586 476.893 723.000
2 3 0 6 4 3.716 458.579 719.000
2 3 0 6 5 3.674 467.562 720.000
2 3 0 6 6 3.706 460.518 720.000
2 3 0 6 7 3.839 456.487 721.000
2 3 0 6 8 3.801 466.340 721.000
2 3 0 6 9 3.745 459.061 723.000
2 3 0 6 10 3.776 464.676 723.000
2 3 0 6 11 3.923 465.959 725.000
2 3 0 6 12 3.689 462.664 716.000
2 3 0 6 13 3.803 459.159 719.000
2 3 0 6 14 3.634 470.402 719.000
2 3 0 6 15 3.786 473.731 720.000
2 3 0 6 16 3.734 459.071 718.000
2 3 0 6 17 3.885 462.309 719.000
2 3 0 6 18 3.656 469.510 719.000
2 3 0 6 19 3.867 459.282 719.000
2 3 0 6 20 3.788 458.356 710.000
2 3 0 6 21 3.907 451.721 710.000
2 3 0 6 22 3.669 478.876 717.000
2 3 0 6 23 3.770 470.380 717.000
