st pl ch r c slope pedestal max
0 2 5 0 0 2.726 520.283 752.000
0 2 5 0 1 0.000 0.000 0.000
0 2 5 0 2 1.285 562.555 725.000
0 2 5 0 3 1.903 562.712 757.000
0 2 5 0 4 1.666 533.118 731.000
0 2 5 0 5 1.529 549.052 741.000
0 2 5 0 6 0.728 612.537 710.000
0 2 5 0 7 2.333 393.500 701.000
0 2 5 0 8 0.000 0.000 0.000
0 2 5 0 9 0.000 0.000 0.000
0 2 5 0 10 0.426 568.918 626.000
0 2 5 0 11 0.000 0.000 0.000
0 2 5 0 12 0.522 558.164 627.000
0 2 5 0 13 0.000 0.000 0.000
0 2 5 0 14 0.000 0.000 0.000
0 2 5 0 15 0.000 0.000 0.000
0 2 5 0 16 0.000 0.000 0.000
0 2 5 0 17 0.000 0.000 0.000
0 2 5 0 18 0.675 559.466 651.000
0 2 5 0 19 0.000 0.000 0.000
0 2 5 0 20 0.000 0.000 0.000
0 2 5 0 21 0.000 0.000 0.000
0 2 5 0 22 0.000 0.000 0.000
0 2 5 0 23 0.000 0.000 0.000
0 2 5 0 24 0.000 0.000 0.000
0 2 5 0 25 1.023 556.361 691.000
0 2 5 0 26 1.734 537.361 720.000
0 2 5 0 27 0.000 0.000 0.000
0 2 5 0 28 0.000 0.000 0.000
0 2 5 0 29 2.192 544.498 750.000
0 2 5 0 30 0.697 638.432 735.000
0 2 5 0 31 1.706 556.564 738.000
0 2 5 0 32 1.299 552.609 710.000
0 2 5 0 33 1.226 524.405 678.000
0 2 5 0 34 0.000 0.000 0.000
0 2 5 0 35 2.000 428.000 693.000
0 2 5 0 36 1.566 513.722 719.000
0 2 5 0 37 1.565 529.400 728.000
0 2 5 0 38 0.795 646.532 749.000
0 2 5 0 39 0.000 0.000 0.000
0 2 5 0 40 0.979 554.384 687.000
0 2 5 0 41 0.628 560.890 644.000
0 2 5 0 42 1.864 546.729 747.000
0 2 5 0 43 2.785 525.093 755.000
0 2 5 0 44 0.000 0.000 0.000
0 2 5 0 45 0.000 0.000 0.000
0 2 5 0 46 1.019 545.971 679.000
0 2 5 0 47 1.770 544.282 736.000
0 2 5 0 48 1.622 503.663 710.000
0 2 5 0 49 0.868 598.369 716.000
0 2 5 0 50 0.000 0.000 0.000
0 2 5 0 51 2.790 516.996 750.000
0 2 5 1 0 2.823 517.799 750.000
0 2 5 1 1 0.712 651.800 745.000
0 2 5 1 2 1.103 554.752 677.000
0 2 5 1 3 0.000 0.000 0.000
0 2 5 1 4 1.745 522.300 735.000
0 2 5 1 5 1.198 520.628 681.000
0 2 5 1 6 1.225 532.857 692.000
0 2 5 1 7 1.011 553.758 678.000
0 2 5 1 8 2.432 521.577 733.000
0 2 5 1 9 0.639 550.528 634.000
0 2 5 1 10 0.000 0.000 0.000
0 2 5 1 11 0.000 0.000 0.000
0 2 5 1 12 0.713 558.446 652.000
0 2 5 1 13 0.607 570.757 651.000
