st pl ch r c slope pedestal max
2 1 0 0 0 3.528 455.568 705.000
2 1 0 0 1 2.885 467.355 699.000
2 1 0 0 2 3.044 465.656 700.000
2 1 0 0 3 3.721 453.432 704.000
2 1 0 0 4 3.624 453.357 695.000
2 1 0 0 5 2.154 470.460 671.000
2 1 0 0 6 3.291 454.569 687.000
2 1 0 0 7 2.904 458.801 683.000
2 1 0 0 8 2.762 470.748 694.000
2 1 0 0 9 2.928 470.268 696.000
2 1 0 0 10 3.531 476.259 708.000
2 1 0 0 11 3.509 473.752 708.000
2 1 0 0 12 2.968 469.263 697.000
2 1 0 0 13 3.522 460.074 700.000
2 1 0 0 14 2.540 465.120 686.000
2 1 0 0 15 2.381 463.220 678.000
2 1 0 0 16 1.959 477.302 673.000
2 1 0 0 17 1.773 477.118 661.000
2 1 0 0 18 1.041 489.158 610.000
2 1 0 0 19 1.520 478.939 645.000
2 1 0 0 20 1.181 489.946 623.000
2 1 0 0 21 1.433 476.331 633.000
2 1 0 0 22 2.480 484.292 698.000
2 1 0 0 23 2.116 491.667 691.000
2 1 0 0 24 2.584 475.554 692.000
2 1 0 0 25 2.257 477.236 686.000
2 1 0 0 26 3.236 460.383 691.000
2 1 0 0 27 3.307 452.879 689.000
2 1 0 0 28 3.413 450.659 691.000
2 1 0 0 29 3.255 464.274 691.000
2 1 0 0 30 3.222 467.021 696.000
2 1 0 0 31 2.978 472.369 693.000
2 1 0 0 32 3.597 446.532 690.000
2 1 0 0 33 2.704 458.121 679.000
2 1 0 0 34 3.333 454.529 696.000
2 1 0 0 35 3.318 461.949 696.000
2 1 0 0 36 3.263 479.709 703.000
2 1 0 0 37 3.212 467.610 699.000
2 1 0 0 38 3.520 465.031 702.000
2 1 0 0 39 3.240 466.053 694.000
2 1 0 0 40 3.496 462.686 695.000
2 1 0 0 41 3.309 453.929 692.000
2 1 0 0 42 3.697 458.237 690.000
2 1 0 0 43 3.526 450.158 687.000
2 1 0 0 44 3.160 468.370 695.000
2 1 0 0 45 3.280 458.755 694.000
2 1 0 0 46 3.208 471.384 699.000
2 1 0 0 47 3.202 473.823 700.000
2 1 0 0 48 3.253 464.539 695.000
2 1 0 0 49 3.303 464.138 696.000
2 1 0 0 50 3.391 451.892 692.000
2 1 0 0 51 2.705 456.421 687.000
2 1 0 1 0 3.008 473.310 706.000
2 1 0 1 1 3.548 456.005 705.000
2 1 0 1 2 2.995 475.834 703.000
2 1 0 1 3 3.404 455.951 701.000
2 1 0 1 4 3.545 463.073 697.000
2 1 0 1 5 3.477 451.202 694.000
2 1 0 1 6 3.661 447.585 690.000
2 1 0 1 7 3.892 435.459 687.000
2 1 0 1 8 3.482 473.507 706.000
2 1 0 1 9 3.525 468.641 704.000
2 1 0 1 10 3.584 465.969 706.000
2 1 0 1 11 3.829 457.523 706.000
2 1 0 1 12 3.429 462.814 701.000
2 1 0 1 13 3.664 453.699 704.000
2 1 0 1 14 3.559 456.008 699.000
2 1 0 1 15 3.375 463.397 698.000
