st pl ch r c slope pedestal max
2 3 6 0 0 3.766 475.087 643.000
2 3 6 0 1 4.303 458.517 644.000
2 3 6 0 2 4.266 481.171 666.000
2 3 6 0 3 4.205 481.274 666.000
2 3 6 0 4 4.279 472.285 661.000
2 3 6 0 5 4.280 463.421 650.000
2 3 6 0 6 4.314 479.094 668.000
2 3 6 0 7 4.363 481.972 673.000
2 3 6 0 8 4.318 477.147 664.000
2 3 6 0 9 4.268 478.989 665.000
2 3 6 0 10 4.474 483.266 676.000
2 3 6 0 11 4.193 485.203 670.000
2 3 6 0 12 4.400 473.034 664.000
2 3 6 0 13 4.239 477.602 662.000
2 3 6 0 14 4.292 484.772 671.000
2 3 6 0 15 4.210 479.662 662.000
2 3 6 0 16 4.146 483.827 665.000
2 3 6 0 17 4.182 480.719 664.000
2 3 6 0 18 4.244 480.403 667.000
2 3 6 0 19 4.348 474.283 664.000
2 3 6 0 20 4.354 474.105 665.000
2 3 6 0 21 4.329 473.751 661.000
2 3 6 0 22 4.285 479.621 667.000
2 3 6 0 23 4.278 482.620 669.000
2 3 6 0 24 4.264 475.788 662.000
2 3 6 0 25 4.252 462.824 649.000
2 3 6 0 26 4.144 495.683 676.000
2 3 6 0 27 4.199 496.547 677.000
2 3 6 0 28 4.223 483.622 667.000
2 3 6 0 29 4.091 488.583 669.000
2 3 6 0 30 4.071 492.445 672.000
2 3 6 0 31 4.277 488.466 674.000
2 3 6 0 32 4.198 483.234 667.000
2 3 6 0 33 4.258 479.433 666.000
2 3 6 0 34 4.263 482.272 666.000
2 3 6 0 35 4.229 481.726 667.000
2 3 6 0 36 4.313 458.200 646.000
2 3 6 0 37 4.087 465.901 644.000
2 3 6 0 38 4.316 493.015 683.000
2 3 6 0 39 4.107 489.463 668.000
2 3 6 0 40 4.310 474.461 661.000
2 3 6 0 41 4.184 476.833 658.000
2 3 6 0 42 4.107 482.103 662.000
2 3 6 0 43 4.074 476.549 656.000
2 3 6 0 44 4.183 481.268 664.000
2 3 6 0 45 4.119 486.757 667.000
2 3 6 0 46 4.079 493.635 673.000
2 3 6 0 47 4.176 496.247 679.000
2 3 6 0 48 4.104 474.950 655.000
2 3 6 0 49 4.084 469.117 649.000
2 3 6 0 50 3.950 486.847 661.000
2 3 6 0 51 3.796 481.124 647.000
2 3 6 1 0 4.052 455.730 631.000
2 3 6 1 1 4.304 461.197 648.000
2 3 6 1 2 4.337 476.546 664.000
2 3 6 1 3 4.368 469.508 658.000
2 3 6 1 4 4.307 463.646 652.000
2 3 6 1 5 4.395 461.529 650.000
2 3 6 1 6 4.291 483.741 672.000
2 3 6 1 7 4.263 480.521 666.000
2 3 6 1 8 4.377 476.009 663.000
2 3 6 1 9 4.220 480.057 666.000
2 3 6 1 10 4.298 486.572 672.000
2 3 6 1 11 4.444 470.115 663.000
2 3 6 1 12 4.298 478.008 666.000
2 3 6 1 13 4.274 472.363 657.000
2 3 6 1 14 4.285 478.145 664.000
2 3 6 1 15 4.374 472.930 662.000
2 3 6 1 16 4.310 486.030 673.000
2 3 6 1 17 4.332 484.167 674.000
2 3 6 1 18 4.307 473.072 658.000
2 3 6 1 19 4.227 482.913 670.000
2 3 6 1 20 4.286 475.029 662.000
2 3 6 1 21 4.300 461.490 648.000
2 3 6 1 22 4.304 488.321 675.000
2 3 6 1 23 4.231 479.934 664.000
2 3 6 1 24 4.455 462.828 656.000
2 3 6 1 25 4.258 464.720 651.000
2 3 6 1 26 4.199 488.171 672.000
2 3 6 1 27 4.249 492.489 677.000
2 3 6 1 28 4.308 475.904 663.000
2 3 6 1 29 4.242 473.320 658.000
2 3 6 1 30 4.202 488.088 671.000
2 3 6 1 31 4.237 479.840 662.000
2 3 6 1 32 4.229 481.263 667.000
2 3 6 1 33 4.267 477.612 663.000
2 3 6 1 34 4.241 479.560 664.000
2 3 6 1 35 4.217 472.621 658.000
2 3 6 1 36 4.255 462.680 647.000
2 3 6 1 37 4.351 459.352 650.000
2 3 6 1 38 4.154 496.729 679.000
2 3 6 1 39 4.308 491.000 678.000
2 3 6 1 40 4.240 470.860 656.000
2 3 6 1 41 4.231 468.843 654.000
2 3 6 1 42 4.256 472.419 658.000
2 3 6 1 43 4.173 476.467 660.000
2 3 6 1 44 4.260 475.553 659.000
2 3 6 1 45 4.116 478.358 659.000
2 3 6 1 46 4.097 486.673 665.000
2 3 6 1 47 4.112 484.424 663.000
2 3 6 1 48 4.078 469.967 650.000
2 3 6 1 49 4.052 467.854 644.000
