st pl ch r c slope pedestal max
0 0 0 0 0 2.217 532.782 732.000
0 0 0 0 1 3.075 498.829 733.000
0 0 0 0 2 4.022 463.840 737.000
0 0 0 0 3 3.394 486.088 737.000
0 0 0 0 4 3.360 492.312 737.000
0 0 0 0 5 3.561 478.001 735.000
0 0 0 0 6 2.974 529.366 752.000
0 0 0 0 7 3.015 542.145 753.000
0 0 0 0 8 2.920 520.318 737.000
0 0 0 0 9 3.477 490.241 738.000
0 0 0 0 10 3.297 500.660 739.000
0 0 0 0 11 2.400 435.693 734.000
0 0 0 0 12 3.241 434.619 735.000
0 0 0 0 13 1.489 568.786 735.000
0 0 0 0 14 2.732 532.517 742.000
0 0 0 0 15 3.466 486.781 741.000
0 0 0 0 16 2.010 427.418 710.000
0 0 0 0 17 2.561 509.767 725.000
0 0 0 0 18 2.540 524.493 736.000
0 0 0 0 19 1.932 432.530 717.000
0 0 0 0 20 2.568 443.756 726.000
0 0 0 0 21 0.915 461.522 598.000
0 0 0 0 22 3.430 495.853 735.000
0 0 0 0 23 3.382 497.079 734.000
0 0 0 0 24 2.861 525.123 732.000
0 0 0 0 25 4.800 438.472 733.000
0 0 0 0 26 2.553 520.920 729.000
0 0 0 0 27 1.896 411.761 677.000
0 0 0 0 28 4.009 474.458 740.000
0 0 0 0 29 1.193 469.767 646.000
0 0 0 0 30 3.174 482.535 715.000
0 0 0 0 31 3.297 467.132 711.000
0 0 0 0 32 2.396 426.279 718.000
0 0 0 0 33 2.932 518.732 723.000
0 0 0 0 34 3.413 490.965 728.000
0 0 0 0 35 3.428 481.563 727.000
0 0 0 0 36 3.366 483.510 724.000
0 0 0 0 37 3.230 503.561 726.000
0 0 0 0 38 3.543 494.450 742.000
0 0 0 0 39 2.436 542.287 736.000
0 0 0 0 40 1.899 542.564 731.000
0 0 0 0 41 3.690 483.774 732.000
0 0 0 0 42 3.286 490.372 727.000
0 0 0 0 43 4.195 465.513 727.000
0 0 0 0 44 3.325 492.885 727.000
0 0 0 0 45 2.770 523.630 730.000
0 0 0 0 46 2.823 537.046 739.000
0 0 0 0 47 3.226 500.087 737.000
0 0 0 0 48 3.339 481.596 715.000
0 0 0 0 49 3.227 483.497 716.000
0 0 0 0 50 2.843 520.948 729.000
0 0 0 0 51 2.839 508.203 730.000
0 0 0 1 0 2.906 493.508 731.000
0 0 0 1 1 3.545 478.092 733.000
0 0 0 1 2 3.784 469.131 736.000
0 0 0 1 3 3.640 475.922 738.000
0 0 0 1 4 3.341 486.377 738.000
0 0 0 1 5 3.245 493.448 738.000
0 0 0 1 6 3.589 507.403 754.000
0 0 0 1 7 3.174 519.732 753.000
0 0 0 1 8 3.193 505.051 735.000
0 0 0 1 9 3.323 493.149 738.000
0 0 0 1 10 2.441 538.664 739.000
0 0 0 1 11 3.005 318.547 675.000
0 0 0 1 12 1.982 526.654 727.000
0 0 0 1 13 0.000 0.000 0.000
0 0 0 1 14 1.867 573.283 741.000
0 0 0 1 15 2.402 389.360 678.000
0 0 0 1 16 0.981 494.418 638.000
0 0 0 1 17 1.420 517.763 715.000
0 0 0 1 18 1.142 538.220 720.000
0 0 0 1 19 1.367 475.496 705.000
0 0 0 1 20 0.871 524.291 681.000
0 0 0 1 21 0.000 0.000 0.000
0 0 0 1 22 1.352 538.271 725.000
0 0 0 1 23 2.308 526.986 731.000
0 0 0 1 24 3.221 513.306 731.000
0 0 0 1 25 2.356 521.421 732.000
0 0 0 1 26 3.132 498.170 729.000
0 0 0 1 27 1.215 524.152 686.000
0 0 0 1 28 3.742 485.732 738.000
0 0 0 1 29 1.014 516.992 676.000
0 0 0 1 30 2.442 495.612 712.000
0 0 0 1 31 2.769 446.072 706.000
0 0 0 1 32 0.882 559.736 710.000
0 0 0 1 33 3.114 489.612 724.000
0 0 0 1 34 3.155 502.613 727.000
0 0 0 1 35 3.251 489.945 730.000
0 0 0 1 36 2.228 511.494 722.000
0 0 0 1 37 2.197 501.447 718.000
0 0 0 1 38 2.225 536.912 737.000
0 0 0 1 39 2.922 513.238 736.000
0 0 0 1 40 3.275 493.297 732.000
0 0 0 1 41 2.211 513.572 725.000
0 0 0 1 42 3.410 490.304 730.000
0 0 0 1 43 3.137 499.084 730.000
0 0 0 1 44 3.343 497.082 733.000
0 0 0 1 45 3.124 509.889 732.000
0 0 0 1 46 3.213 505.797 739.000
0 0 0 1 47 2.904 521.560 737.000
0 0 0 1 48 3.282 481.568 716.000
0 0 0 1 49 3.118 489.131 718.000
0 0 0 1 50 3.168 507.095 732.000
0 0 0 1 51 2.697 508.800 731.000
0 0 0 2 0 2.539 527.039 730.000
0 0 0 2 1 3.730 468.770 731.000
0 0 0 2 2 3.274 495.969 735.000
0 0 0 2 3 3.478 482.887 734.000
0 0 0 2 4 3.221 487.748 733.000
0 0 0 2 5 3.446 492.061 734.000
0 0 0 2 6 3.463 506.507 750.000
0 0 0 2 7 3.827 493.596 750.000
0 0 0 2 8 3.369 495.363 733.000
0 0 0 2 9 3.818 464.983 734.000
0 0 0 2 10 2.517 518.530 736.000
0 0 0 2 11 3.661 427.102 737.000
0 0 0 2 12 3.332 495.123 732.000
0 0 0 2 13 1.977 409.017 703.000
0 0 0 2 14 0.475 597.358 720.000
0 0 0 2 15 3.514 473.946 740.000
0 0 0 2 16 3.101 415.511 722.000
0 0 0 2 17 2.790 498.034 722.000
0 0 0 2 18 2.859 511.721 733.000
0 0 0 2 19 2.901 422.943 732.000
0 0 0 2 20 4.019 437.740 725.000
0 0 0 2 21 2.402 422.438 722.000
0 0 0 2 22 3.519 480.413 730.000
0 0 0 2 23 2.983 502.595 732.000
0 0 0 2 24 3.850 471.676 730.000
0 0 0 2 25 4.403 434.099 730.000
0 0 0 2 26 2.771 529.254 726.000
0 0 0 2 27 2.553 430.281 724.000
0 0 0 2 28 3.469 507.962 738.000
0 0 0 2 29 2.442 433.568 734.000
0 0 0 2 30 3.549 468.813 710.000
0 0 0 2 31 3.416 440.588 710.000
0 0 0 2 32 3.596 436.746 719.000
0 0 0 2 33 3.539 486.003 720.000
0 0 0 2 34 3.013 491.051 724.000
0 0 0 2 35 3.667 464.968 724.000
0 0 0 2 36 2.881 494.331 723.000
0 0 0 2 37 4.434 416.132 724.000
0 0 0 2 38 3.738 490.478 738.000
0 0 0 2 39 2.696 538.411 735.000
0 0 0 2 40 3.436 500.270 732.000
0 0 0 2 41 3.070 511.100 731.000
0 0 0 2 42 3.270 493.353 726.000
0 0 0 2 43 3.311 487.029 725.000
0 0 0 2 44 3.279 500.689 727.000
0 0 0 2 45 3.324 496.182 726.000
0 0 0 2 46 3.540 497.397 736.000
0 0 0 2 47 3.215 508.406 737.000
0 0 0 2 48 3.580 457.812 712.000
0 0 0 2 49 3.307 479.463 715.000
0 0 0 2 50 3.764 470.565 727.000
0 0 0 2 51 3.234 486.983 727.000
0 0 0 3 0 3.387 481.923 734.000
0 0 0 3 1 3.631 470.702 733.000
0 0 0 3 2 3.139 506.478 738.000
0 0 0 3 3 3.693 475.448 737.000
0 0 0 3 4 3.147 506.450 737.000
0 0 0 3 5 3.192 500.407 737.000
0 0 0 3 6 4.179 480.851 753.000
0 0 0 3 7 3.064 520.396 753.000
0 0 0 3 8 2.771 527.419 737.000
0 0 0 3 9 3.466 487.373 738.000
0 0 0 3 10 3.426 504.415 739.000
0 0 0 3 11 3.727 490.841 740.000
0 0 0 3 12 3.743 486.536 735.000
0 0 0 3 13 3.623 485.318 736.000
0 0 0 3 14 3.346 449.707 744.000
0 0 0 3 15 2.982 527.878 743.000
0 0 0 3 16 3.474 481.904 727.000
0 0 0 3 17 3.094 495.566 726.000
0 0 0 3 18 3.116 499.561 736.000
0 0 0 3 19 3.437 486.068 735.000
0 0 0 3 20 3.020 500.256 727.000
0 0 0 3 21 2.421 533.143 728.000
0 0 0 3 22 3.288 498.438 735.000
0 0 0 3 23 3.477 496.971 734.000
0 0 0 3 24 3.826 479.797 733.000
0 0 0 3 25 3.541 485.542 734.000
0 0 0 3 26 3.450 489.248 729.000
0 0 0 3 27 3.474 485.813 728.000
0 0 0 3 28 3.245 515.512 740.000
0 0 0 3 29 3.421 502.206 741.000
0 0 0 3 30 3.278 482.162 714.000
0 0 0 3 31 3.259 483.011 713.000
0 0 0 3 32 3.954 466.412 722.000
