st pl ch r c slope pedestal max
2 2 5 0 0 3.904 480.990 651.000
2 2 5 0 1 4.284 479.601 668.000
2 2 5 0 2 4.656 464.064 661.000
2 2 5 0 3 4.655 462.165 662.000
2 2 5 0 4 4.578 462.526 658.000
2 2 5 0 5 4.460 466.607 656.000
2 2 5 0 6 4.797 464.104 669.000
2 2 5 0 7 4.456 470.786 663.000
2 2 5 0 8 4.503 468.433 661.000
2 2 5 0 9 4.564 467.467 660.000
2 2 5 0 10 4.831 453.024 658.000
2 2 5 0 11 4.785 456.927 661.000
2 2 5 0 12 4.519 479.745 673.000
2 2 5 0 13 4.414 481.755 670.000
2 2 5 0 14 4.676 463.818 666.000
2 2 5 0 15 4.759 468.534 669.000
2 2 5 0 16 4.424 465.991 658.000
2 2 5 0 17 4.810 454.951 660.000
2 2 5 0 18 4.806 462.301 668.000
2 2 5 0 19 4.592 465.208 660.000
2 2 5 0 20 4.709 462.755 664.000
2 2 5 0 21 4.713 458.441 656.000
2 2 5 0 22 4.614 470.164 664.000
2 2 5 0 23 4.785 464.786 668.000
2 2 5 0 24 4.669 461.738 660.000
2 2 5 0 25 4.584 464.339 659.000
2 2 5 0 26 4.339 488.029 672.000
2 2 5 0 27 4.639 479.988 677.000
2 2 5 0 28 4.546 484.571 677.000
2 2 5 0 29 4.592 477.748 673.000
2 2 5 0 30 4.716 464.867 664.000
2 2 5 0 31 4.755 449.592 652.000
2 2 5 0 32 4.695 472.175 669.000
2 2 5 0 33 4.420 467.502 655.000
2 2 5 0 34 4.571 467.120 659.000
2 2 5 0 35 4.590 466.221 660.000
2 2 5 0 36 4.690 469.221 668.000
2 2 5 0 37 4.560 475.819 670.000
2 2 5 0 38 4.797 464.378 666.000
2 2 5 0 39 4.709 464.695 665.000
2 2 5 0 40 4.726 456.975 658.000
2 2 5 0 41 4.590 456.370 651.000
2 2 5 0 42 4.561 463.271 658.000
2 2 5 0 43 4.638 466.617 664.000
2 2 5 0 44 4.493 467.579 660.000
2 2 5 0 45 4.448 463.716 651.000
2 2 5 0 46 4.638 462.819 660.000
2 2 5 0 47 4.641 461.693 657.000
2 2 5 0 48 4.706 452.220 650.000
2 2 5 0 49 4.643 452.432 649.000
2 2 5 0 50 4.540 467.546 659.000
2 2 5 0 51 3.972 462.431 633.000
2 2 5 1 0 4.051 476.308 653.000
2 2 5 1 1 4.579 464.163 659.000
2 2 5 1 2 4.562 460.402 657.000
2 2 5 1 3 4.541 460.096 655.000
2 2 5 1 4 4.635 458.393 654.000
2 2 5 1 5 4.442 468.644 658.000
2 2 5 1 6 4.629 462.076 663.000
2 2 5 1 7 4.777 462.153 668.000
2 2 5 1 8 4.829 463.296 666.000
2 2 5 1 9 4.757 461.856 663.000
2 2 5 1 10 4.794 452.887 657.000
2 2 5 1 11 4.659 458.003 658.000
2 2 5 1 12 4.835 465.387 670.000
2 2 5 1 13 4.777 475.631 676.000
2 2 5 1 14 4.820 459.767 664.000
2 2 5 1 15 4.686 462.337 661.000
2 2 5 1 16 4.476 468.358 660.000
2 2 5 1 17 4.845 462.008 665.000
2 2 5 1 18 4.749 462.027 665.000
2 2 5 1 19 4.873 460.316 665.000
2 2 5 1 20 4.834 454.785 660.000
2 2 5 1 21 4.781 452.863 656.000
2 2 5 1 22 4.635 471.189 666.000
2 2 5 1 23 4.854 465.701 669.000
2 2 5 1 24 4.780 456.062 658.000
