st pl ch r c slope pedestal max
0 1 4 0 0 2.576 449.491 677.000
0 1 4 0 1 2.734 446.454 678.000
0 1 4 0 2 2.640 458.786 682.000
0 1 4 0 3 2.723 453.816 683.000
0 1 4 0 4 2.841 446.756 684.000
0 1 4 0 5 2.784 445.062 683.000
0 1 4 0 6 2.691 447.189 680.000
0 1 4 0 7 3.033 432.438 679.000
0 1 4 0 8 2.480 476.322 689.000
0 1 4 0 9 2.647 469.717 689.000
0 1 4 0 10 2.908 449.680 686.000
0 1 4 0 11 2.781 460.508 687.000
0 1 4 0 12 2.824 442.612 680.000
0 1 4 0 13 2.759 451.476 682.000
0 1 4 0 14 2.769 447.064 675.000
0 1 4 0 15 2.679 445.531 673.000
0 1 4 0 16 2.789 464.185 684.000
0 1 4 0 17 2.809 459.143 685.000
0 1 4 0 18 2.604 479.454 691.000
0 1 4 0 19 2.751 460.703 689.000
0 1 4 0 20 2.925 453.240 687.000
0 1 4 0 21 2.756 467.432 688.000
0 1 4 0 22 2.707 454.989 685.000
0 1 4 0 23 2.734 464.007 685.000
0 1 4 0 24 2.581 468.964 684.000
0 1 4 0 25 2.788 452.319 684.000
0 1 4 0 26 2.618 463.614 678.000
0 1 4 0 27 2.636 470.783 679.000
0 1 4 0 28 2.559 483.607 690.000
0 1 4 0 29 2.716 467.968 689.000
0 1 4 0 30 2.746 464.996 688.000
0 1 4 0 31 2.732 472.592 687.000
0 1 4 0 32 2.775 447.294 674.000
0 1 4 0 33 2.933 439.174 673.000
0 1 4 0 34 2.644 469.547 689.000
0 1 4 0 35 2.606 468.985 687.000
0 1 4 0 36 2.796 463.417 683.000
0 1 4 0 37 2.663 467.050 684.000
0 1 4 0 38 2.691 476.331 697.000
0 1 4 0 39 2.591 470.458 694.000
0 1 4 0 40 2.752 465.156 686.000
0 1 4 0 41 2.552 467.237 684.000
0 1 4 0 42 2.660 465.421 685.000
0 1 4 0 43 2.763 459.124 684.000
0 1 4 0 44 2.620 479.615 694.000
0 1 4 0 45 2.638 467.528 693.000
0 1 4 0 46 2.796 455.083 685.000
0 1 4 0 47 2.657 461.388 685.000
0 1 4 0 48 2.631 475.949 695.000
0 1 4 0 49 2.817 463.791 695.000
0 1 4 0 50 2.711 470.550 692.000
0 1 4 0 51 2.505 458.297 690.000
0 1 4 1 0 2.889 427.193 676.000
0 1 4 1 1 2.833 437.365 677.000
0 1 4 1 2 2.621 455.469 680.000
0 1 4 1 3 2.645 457.391 681.000
0 1 4 1 4 2.836 453.154 684.000
0 1 4 1 5 2.731 456.415 683.000
0 1 4 1 6 2.918 435.251 678.000
0 1 4 1 7 2.799 450.260 679.000
0 1 4 1 8 2.757 461.559 687.000
0 1 4 1 9 2.856 453.469 688.000
0 1 4 1 10 2.733 454.321 683.000
0 1 4 1 11 2.937 450.413 686.000
0 1 4 1 12 2.732 451.901 680.000
0 1 4 1 13 2.843 440.721 681.000
0 1 4 1 14 2.995 436.910 674.000
0 1 4 1 15 2.631 453.747 673.000
0 1 4 1 16 2.757 462.518 683.000
0 1 4 1 17 2.730 467.033 684.000
0 1 4 1 18 2.744 472.436 690.000
0 1 4 1 19 2.810 455.609 689.000
0 1 4 1 20 2.758 466.334 686.000
0 1 4 1 21 2.708 464.426 687.000
0 1 4 1 22 2.983 447.250 684.000
0 1 4 1 23 2.655 460.566 683.000
0 1 4 1 24 2.860 456.011 683.000
0 1 4 1 25 2.847 454.526 684.000
0 1 4 1 26 2.835 456.026 679.000
0 1 4 1 27 2.734 458.646 678.000
0 1 4 1 28 2.710 475.937 689.000
0 1 4 1 29 2.684 471.095 689.000
0 1 4 1 30 2.677 469.917 687.000
0 1 4 1 31 2.555 477.529 687.000
0 1 4 1 32 2.693 448.692 671.000
0 1 4 1 33 2.644 452.568 672.000
0 1 4 1 34 2.653 467.614 687.000
0 1 4 1 35 2.823 461.270 687.000
0 1 4 1 36 2.551 467.958 681.000
0 1 4 1 37 2.725 465.324 684.000
0 1 4 1 38 2.670 472.504 695.000
0 1 4 1 39 2.982 460.249 695.000
0 1 4 1 40 2.857 456.723 684.000
0 1 4 1 41 2.772 456.151 684.000
0 1 4 1 42 2.693 461.801 682.000
0 1 4 1 43 2.655 462.484 683.000
0 1 4 1 44 2.588 476.636 692.000
0 1 4 1 45 2.734 466.893 693.000
0 1 4 1 46 2.748 456.867 684.000
0 1 4 1 47 2.711 462.549 683.000
0 1 4 1 48 2.811 463.480 693.000
0 1 4 1 49 2.605 471.880 694.000
0 1 4 1 50 2.629 471.083 691.000
0 1 4 1 51 2.579 462.981 690.000
0 1 4 2 0 2.677 436.106 674.000
0 1 4 2 1 2.687 442.771 676.000
0 1 4 2 2 2.700 451.125 680.000
0 1 4 2 3 2.802 443.824 680.000
0 1 4 2 4 2.754 449.263 682.000
0 1 4 2 5 2.878 440.752 682.000
0 1 4 2 6 2.855 437.908 677.000
0 1 4 2 7 2.732 448.452 677.000
0 1 4 2 8 3.015 449.025 686.000
0 1 4 2 9 2.851 456.102 688.000
0 1 4 2 10 2.816 450.448 684.000
0 1 4 2 11 2.690 456.860 684.000
0 1 4 2 12 2.797 439.926 678.000
0 1 4 2 13 2.869 444.816 680.000
0 1 4 2 14 2.781 440.255 673.000
0 1 4 2 15 2.960 434.203 672.000
0 1 4 2 16 2.710 459.537 682.000
0 1 4 2 17 2.720 455.354 682.000
0 1 4 2 18 2.621 471.191 688.000
0 1 4 2 19 2.878 454.778 687.000
0 1 4 2 20 2.799 457.932 685.000
0 1 4 2 21 2.824 451.206 685.000
0 1 4 2 22 2.781 456.999 682.000
0 1 4 2 23 2.700 460.245 683.000
0 1 4 2 24 2.712 456.722 682.000
0 1 4 2 25 2.718 452.836 683.000
0 1 4 2 26 2.877 456.385 677.000
0 1 4 2 27 2.587 465.074 677.000
0 1 4 2 28 2.550 477.393 688.000
0 1 4 2 29 2.617 470.343 687.000
0 1 4 2 30 2.716 464.716 686.000
0 1 4 2 31 2.638 468.252 687.000
0 1 4 2 32 2.745 444.092 670.000
0 1 4 2 33 2.625 453.850 671.000
0 1 4 2 34 2.843 457.559 686.000
0 1 4 2 35 2.744 466.718 686.000
0 1 4 2 36 2.616 464.855 680.000
0 1 4 2 37 2.660 463.581 681.000
0 1 4 2 38 2.700 473.757 693.000
0 1 4 2 39 2.737 469.484 693.000
0 1 4 2 40 2.605 464.656 684.000
0 1 4 2 41 2.627 463.729 683.000
0 1 4 2 42 2.823 456.494 683.000
0 1 4 2 43 2.733 460.249 681.000
0 1 4 2 44 2.747 469.470 691.000
0 1 4 2 45 2.780 468.762 692.000
0 1 4 2 46 2.763 458.907 684.000
0 1 4 2 47 2.884 450.690 683.000
0 1 4 2 48 2.723 473.640 693.000
0 1 4 2 49 2.696 473.292 694.000
0 1 4 2 50 2.778 466.063 691.000
0 1 4 2 51 2.478 468.768 690.000
0 1 4 3 0 2.591 445.509 678.000
0 1 4 3 1 2.665 455.941 679.000
0 1 4 3 2 2.881 448.348 683.000
0 1 4 3 3 2.547 464.230 683.000
0 1 4 3 4 2.787 450.370 686.000
0 1 4 3 5 2.771 455.894 686.000
0 1 4 3 6 3.016 441.880 681.000
0 1 4 3 7 2.727 452.371 679.000
0 1 4 3 8 2.840 454.866 689.000
0 1 4 3 9 2.752 460.385 690.000
0 1 4 3 10 2.756 454.967 686.000
0 1 4 3 11 2.850 446.507 687.000
0 1 4 3 12 2.958 439.531 680.000
0 1 4 3 13 2.742 446.994 682.000
0 1 4 3 14 2.711 446.317 676.000
0 1 4 3 15 2.879 440.277 675.000
0 1 4 3 16 2.581 477.475 685.000
0 1 4 3 17 2.617 464.772 685.000
0 1 4 3 18 2.660 474.372 692.000
0 1 4 3 19 2.824 469.479 691.000
0 1 4 3 20 2.704 464.604 688.000
0 1 4 3 21 2.782 463.354 688.000
0 1 4 3 22 2.795 459.446 685.000
0 1 4 3 23 2.807 458.600 685.000
0 1 4 3 24 2.748 453.952 684.000
0 1 4 3 25 2.986 443.121 685.000
0 1 4 3 26 2.613 463.891 680.000
0 1 4 3 27 2.545 469.557 679.000
0 1 4 3 28 2.742 472.118 691.000
0 1 4 3 29 2.511 478.498 690.000
0 1 4 3 30 2.566 478.782 689.000
0 1 4 3 31 2.749 470.665 688.000
0 1 4 3 32 2.869 443.385 674.000
0 1 4 3 33 2.663 452.051 672.000
0 1 4 3 34 2.685 465.026 689.000
0 1 4 3 35 2.792 461.272 688.000
0 1 4 3 36 2.673 460.992 683.000
0 1 4 3 37 2.695 456.207 684.000
0 1 4 3 38 2.897 463.515 697.000
0 1 4 3 39 2.677 473.800 696.000
0 1 4 3 40 2.663 463.854 686.000
0 1 4 3 41 2.852 453.879 685.000
0 1 4 3 42 2.423 480.343 685.000
0 1 4 3 43 2.570 463.922 685.000
0 1 4 3 44 2.580 482.037 694.000
0 1 4 3 45 2.902 459.468 694.000
0 1 4 3 46 2.657 473.795 687.000
0 1 4 3 47 2.791 454.402 685.000
0 1 4 3 48 2.639 476.883 695.000
0 1 4 3 49 2.761 467.915 696.000
0 1 4 3 50 2.743 460.409 692.000
0 1 4 3 51 2.666 453.280 690.000
0 1 4 4 0 2.616 444.818 676.000
0 1 4 4 1 2.775 447.477 677.000
0 1 4 4 2 2.662 449.377 680.000
0 1 4 4 3 2.826 440.704 681.000
0 1 4 4 4 2.767 448.358 683.000
0 1 4 4 5 2.955 439.635 683.000
0 1 4 4 6 2.857 451.896 679.000
0 1 4 4 7 2.778 450.957 679.000
0 1 4 4 8 2.861 455.638 688.000
0 1 4 4 9 2.640 469.116 690.000
0 1 4 4 10 2.788 447.974 684.000
0 1 4 4 11 2.982 443.171 685.000
0 1 4 4 12 2.757 451.190 680.000
0 1 4 4 13 2.795 452.082 681.000
0 1 4 4 14 2.826 443.115 675.000
0 1 4 4 15 2.690 445.978 673.000
0 1 4 4 16 2.608 472.642 684.000
0 1 4 4 17 2.895 449.611 683.000
0 1 4 4 18 2.902 456.686 690.000
0 1 4 4 19 2.871 461.930 689.000
0 1 4 4 20 2.771 464.561 687.000
0 1 4 4 21 2.845 459.836 687.000
0 1 4 4 22 2.685 460.296 684.000
0 1 4 4 23 2.763 454.621 684.000
0 1 4 4 24 2.919 450.119 684.000
0 1 4 4 25 2.653 463.511 684.000
0 1 4 4 26 2.609 470.441 679.000
0 1 4 4 27 2.873 453.798 678.000
0 1 4 4 28 2.600 476.900 689.000
0 1 4 4 29 2.601 471.136 689.000
0 1 4 4 30 2.695 464.514 687.000
0 1 4 4 31 2.792 459.545 687.000
0 1 4 4 32 2.576 458.487 673.000
0 1 4 4 33 2.613 459.010 672.000
0 1 4 4 34 2.779 464.286 688.000
0 1 4 4 35 2.605 467.662 688.000
0 1 4 4 36 2.703 457.460 682.000
0 1 4 4 37 2.805 456.047 683.000
0 1 4 4 38 2.591 481.773 696.000
0 1 4 4 39 2.690 472.548 695.000
0 1 4 4 40 2.645 463.596 686.000
0 1 4 4 41 2.595 460.664 685.000
0 1 4 4 42 2.530 473.457 684.000
