st pl ch r c slope pedestal max
2 3 1 0 0 0.000 0.000 0.000
2 3 1 0 1 0.416 682.804 732.000
2 3 1 0 2 0.000 0.000 0.000
2 3 1 0 3 0.026 712.642 763.000
2 3 1 0 4 0.000 0.000 0.000
2 3 1 0 5 0.000 0.000 0.000
2 3 1 0 6 0.224 670.962 788.000
2 3 1 0 7 0.000 0.000 0.000
2 3 1 0 8 3.891 446.285 615.000
2 3 1 0 9 3.943 445.984 616.000
2 3 1 0 10 4.087 442.570 615.000
2 3 1 0 11 3.892 451.484 734.000
2 3 1 0 12 3.781 460.985 629.000
2 3 1 0 13 3.399 476.118 880.000
2 3 1 0 14 0.000 0.000 0.000
2 3 1 0 15 4.008 571.398 816.000
2 3 1 0 16 0.000 0.000 0.000
2 3 1 0 17 0.000 0.000 0.000
2 3 1 0 18 0.000 0.000 0.000
2 3 1 0 19 1.936 624.770 774.000
2 3 1 0 20 0.000 0.000 0.000
2 3 1 0 21 0.000 0.000 0.000
2 3 1 0 22 0.000 0.000 0.000
2 3 1 0 23 0.694 670.378 833.000
2 3 1 0 24 3.750 449.535 862.000
2 3 1 0 25 4.082 444.482 734.000
2 3 1 0 26 0.000 0.000 0.000
2 3 1 0 27 0.046 721.702 758.000
2 3 1 0 28 0.000 0.000 0.000
2 3 1 0 29 0.000 0.000 0.000
2 3 1 0 30 0.934 633.582 827.000
2 3 1 0 31 0.000 0.000 0.000
2 3 1 0 32 0.000 0.000 0.000
2 3 1 0 33 0.000 0.000 0.000
2 3 1 0 34 0.000 0.000 0.000
2 3 1 0 35 0.000 0.000 0.000
2 3 1 0 36 3.971 460.267 628.000
2 3 1 0 37 3.958 465.824 630.000
2 3 1 0 38 0.000 0.000 0.000
2 3 1 0 39 0.000 0.000 0.000
2 3 1 0 40 0.000 0.000 0.000
2 3 1 0 41 0.085 678.619 745.000
2 3 1 0 42 0.264 631.462 870.000
2 3 1 0 43 0.248 664.551 748.000
2 3 1 0 44 0.000 0.000 0.000
2 3 1 0 45 18.920 -218.579 802.000
2 3 1 0 46 0.755 621.049 900.000
2 3 1 0 47 0.035 682.366 721.000
2 3 1 0 48 4.473 456.946 644.000
2 3 1 0 49 3.924 466.319 631.000
2 3 1 0 50 0.000 0.000 0.000
2 3 1 0 51 0.096 648.712 697.000
2 3 1 1 0 0.125 658.089 685.000
2 3 1 1 1 0.000 0.000 0.000
2 3 1 1 2 23.923 -538.842 724.000
2 3 1 1 3 0.000 0.000 0.000
2 3 1 1 4 0.000 0.000 0.000
2 3 1 1 5 0.000 0.000 0.000
2 3 1 1 6 0.000 0.000 0.000
2 3 1 1 7 0.000 0.000 0.000
2 3 1 1 8 3.697 444.108 606.000
2 3 1 1 9 3.628 451.712 612.000
2 3 1 1 10 3.953 448.852 616.000
2 3 1 1 11 4.084 448.817 622.000
2 3 1 1 12 3.782 459.187 862.000
2 3 1 1 13 3.751 462.335 736.000
2 3 1 1 14 0.000 0.000 0.000
2 3 1 1 15 0.000 0.000 0.000
2 3 1 1 16 0.070 749.540 792.000
2 3 1 1 17 1.667 649.500 824.000
2 3 1 1 18 0.000 0.000 0.000
2 3 1 1 19 0.081 699.011 825.000
2 3 1 1 20 0.000 0.000 0.000
2 3 1 1 21 0.000 0.000 0.000
2 3 1 1 22 0.000 0.000 0.000
2 3 1 1 23 0.000 0.000 0.000
2 3 1 1 24 3.799 446.949 609.000
2 3 1 1 25 3.734 456.326 618.000
2 3 1 1 26 0.186 671.938 738.000
2 3 1 1 27 0.204 708.284 762.000
2 3 1 1 28 0.544 647.832 744.000
2 3 1 1 29 0.000 0.000 0.000
