st pl ch r c slope pedestal max
2 0 1 0 0 0.000 0.000 0.000
2 0 1 0 1 0.000 0.000 0.000
2 0 1 0 2 0.000 0.000 0.000
2 0 1 0 3 0.000 0.000 0.000
2 0 1 0 4 0.000 0.000 0.000
2 0 1 0 5 0.000 0.000 0.000
2 0 1 0 6 0.000 0.000 0.000
2 0 1 0 7 0.000 0.000 0.000
2 0 1 0 8 0.000 0.000 0.000
2 0 1 0 9 0.000 0.000 0.000
2 0 1 0 10 0.000 0.000 0.000
2 0 1 0 11 0.000 0.000 0.000
2 0 1 0 12 0.000 0.000 0.000
2 0 1 0 13 0.000 0.000 0.000
2 0 1 0 14 0.000 0.000 0.000
2 0 1 0 15 0.000 0.000 0.000
2 0 1 0 16 0.000 0.000 0.000
2 0 1 0 17 0.000 0.000 0.000
2 0 1 0 18 0.000 0.000 0.000
2 0 1 0 19 0.000 0.000 0.000
2 0 1 0 20 0.000 0.000 0.000
2 0 1 0 21 0.000 0.000 0.000
2 0 1 0 22 0.000 0.000 0.000
2 0 1 0 23 0.000 0.000 0.000
2 0 1 0 24 0.000 0.000 0.000
2 0 1 0 25 0.000 0.000 0.000
2 0 1 0 26 0.000 0.000 0.000
2 0 1 0 27 0.000 0.000 0.000
2 0 1 0 28 0.000 0.000 0.000
2 0 1 0 29 0.000 0.000 0.000
2 0 1 0 30 0.000 0.000 0.000
2 0 1 0 31 0.000 0.000 0.000
2 0 1 0 32 0.000 0.000 0.000
2 0 1 0 33 0.000 0.000 0.000
2 0 1 0 34 0.000 0.000 0.000
2 0 1 0 35 0.000 0.000 0.000
2 0 1 0 36 0.000 0.000 0.000
2 0 1 0 37 0.000 0.000 0.000
2 0 1 0 38 0.000 0.000 0.000
2 0 1 0 39 0.000 0.000 0.000
2 0 1 0 40 0.000 0.000 0.000
2 0 1 0 41 0.000 0.000 0.000
2 0 1 0 42 0.000 0.000 0.000
2 0 1 0 43 0.000 0.000 0.000
2 0 1 0 44 0.000 0.000 0.000
2 0 1 0 45 0.000 0.000 0.000
2 0 1 0 46 0.000 0.000 0.000
2 0 1 0 47 0.000 0.000 0.000
2 0 1 0 48 0.000 0.000 0.000
2 0 1 0 49 0.000 0.000 0.000
2 0 1 0 50 0.000 0.000 0.000
2 0 1 0 51 0.923 564.001 674.000
2 0 1 1 0 1.143 540.858 676.000
2 0 1 1 1 1.372 559.430 702.000
2 0 1 1 2 1.939 539.399 703.000
2 0 1 1 3 1.565 542.745 695.000
2 0 1 1 4 0.938 570.224 679.000
2 0 1 1 5 1.070 563.621 682.000
2 0 1 1 6 1.037 576.084 691.000
2 0 1 1 7 0.942 569.312 677.000
2 0 1 1 8 0.883 562.344 667.000
2 0 1 1 9 0.662 555.992 639.000
2 0 1 1 10 0.510 545.986 612.000
2 0 1 1 11 0.651 540.756 623.000
2 0 1 1 12 0.322 557.114 599.000
2 0 1 1 13 0.181 574.212 599.000
2 0 1 1 14 0.000 0.000 0.000
2 0 1 1 15 0.438 521.048 575.000
2 0 1 1 16 0.400 545.853 600.000
2 0 1 1 17 0.000 0.000 0.000
2 0 1 1 18 0.000 0.000 0.000
2 0 1 1 19 0.000 0.000 0.000
2 0 1 1 20 0.407 542.873 595.000
2 0 1 1 21 0.000 0.000 0.000
2 0 1 1 22 0.000 0.000 0.000
2 0 1 1 23 0.000 0.000 0.000
2 0 1 1 24 0.000 0.000 0.000
2 0 1 1 25 0.000 0.000 0.000
2 0 1 1 26 0.254 548.038 582.000
2 0 1 1 27 0.000 0.000 0.000
2 0 1 1 28 0.617 529.676 610.000
2 0 1 1 29 0.403 514.195 567.000
2 0 1 1 30 0.000 0.000 0.000
2 0 1 1 31 0.345 533.023 577.000
2 0 1 1 32 0.000 0.000 0.000
2 0 1 1 33 0.551 533.493 603.000
2 0 1 1 34 0.410 538.579 593.000
2 0 1 1 35 0.446 534.531 592.000
2 0 1 1 36 0.487 525.350 588.000
2 0 1 1 37 0.535 516.891 584.000
2 0 1 1 38 0.533 528.327 596.000
2 0 1 1 39 0.210 537.637 568.000
2 0 1 1 40 0.378 535.265 583.000
2 0 1 1 41 0.333 513.500 558.000
2 0 1 1 42 0.364 547.726 594.000
2 0 1 1 43 0.932 548.649 654.000
2 0 1 1 44 1.250 532.760 666.000
2 0 1 1 45 1.544 532.789 681.000
2 0 1 1 46 0.955 537.907 646.000
2 0 1 1 47 1.980 522.458 681.000
2 0 1 1 48 1.262 543.932 670.000
