st pl ch r c slope pedestal max
2 2 1 0 0 3.436 447.080 708.000
2 2 1 0 1 3.657 443.821 707.000
2 2 1 0 2 3.973 433.603 698.000
2 2 1 0 3 3.822 431.902 698.000
2 2 1 0 4 3.581 456.600 713.000
2 2 1 0 5 3.500 456.599 712.000
2 2 1 0 6 3.601 440.456 704.000
2 2 1 0 7 3.330 448.716 703.000
2 2 1 0 8 3.766 430.407 702.000
2 2 1 0 9 3.914 436.786 698.000
2 2 1 0 10 3.856 436.360 699.000
2 2 1 0 11 3.555 436.737 700.000
2 2 1 0 12 3.616 448.320 708.000
2 2 1 0 13 3.724 456.975 707.000
2 2 1 0 14 3.600 454.848 702.000
2 2 1 0 15 3.793 445.140 700.000
2 2 1 0 16 3.737 437.219 700.000
2 2 1 0 17 3.796 432.021 698.000
2 2 1 0 18 3.713 450.156 705.000
2 2 1 0 19 3.696 447.928 707.000
2 2 1 0 20 3.724 454.933 708.000
2 2 1 0 21 3.723 454.919 706.000
2 2 1 0 22 3.781 439.905 690.000
2 2 1 0 23 3.838 435.800 689.000
2 2 1 0 24 3.732 445.659 696.000
2 2 1 0 25 3.497 456.679 697.000
2 2 1 0 26 3.508 460.377 701.000
2 2 1 0 27 3.527 445.790 700.000
2 2 1 0 28 3.349 470.311 704.000
2 2 1 0 29 3.397 462.023 703.000
2 2 1 0 30 3.377 462.686 698.000
2 2 1 0 31 3.375 462.797 699.000
2 2 1 0 32 3.307 472.646 704.000
2 2 1 0 33 3.400 466.255 703.000
2 2 1 0 34 3.530 448.258 699.000
2 2 1 0 35 3.533 443.152 700.000
2 2 1 0 36 3.446 459.016 706.000
2 2 1 0 37 3.449 461.560 707.000
2 2 1 0 38 3.463 453.177 703.000
2 2 1 0 39 3.473 450.563 702.000
2 2 1 0 40 3.360 454.459 693.000
2 2 1 0 41 3.316 448.953 696.000
2 2 1 0 42 3.345 461.938 709.000
2 2 1 0 43 3.315 461.765 709.000
2 2 1 0 44 3.291 466.298 710.000
2 2 1 0 45 3.290 466.046 712.000
2 2 1 0 46 3.303 448.384 696.000
2 2 1 0 47 3.279 451.836 696.000
2 2 1 0 48 3.250 453.617 699.000
2 2 1 0 49 3.162 453.102 702.000
2 2 1 0 50 3.305 465.083 715.000
2 2 1 0 51 3.104 474.734 716.000
