st pl ch r c slope pedestal max
0 0 3 0 0 2.670 487.431 710.000
0 0 3 0 1 3.653 456.562 711.000
0 0 3 0 2 3.609 469.110 724.000
0 0 3 0 3 3.095 482.525 721.000
0 0 3 0 4 3.361 469.908 715.000
0 0 3 0 5 3.112 480.075 715.000
0 0 3 0 6 3.947 446.566 710.000
0 0 3 0 7 2.094 390.440 690.000
0 0 3 0 8 3.521 457.927 705.000
0 0 3 0 9 3.123 465.842 705.000
0 0 3 0 10 3.092 487.603 724.000
0 0 3 0 11 2.721 516.328 725.000
0 0 3 0 12 3.717 478.125 722.000
0 0 3 0 13 2.999 496.402 724.000
0 0 3 0 14 3.635 432.440 722.000
0 0 3 0 15 3.540 463.404 721.000
0 0 3 0 16 3.055 397.346 703.000
0 0 3 0 17 3.045 473.150 703.000
0 0 3 0 18 3.042 485.304 715.000
0 0 3 0 19 3.805 462.402 714.000
0 0 3 0 20 2.654 501.587 712.000
0 0 3 0 21 3.559 453.497 712.000
0 0 3 0 22 3.072 486.144 711.000
0 0 3 0 23 3.107 473.911 709.000
0 0 3 0 24 3.129 504.618 719.000
0 0 3 0 25 3.350 432.373 719.000
0 0 3 0 26 2.886 493.431 712.000
0 0 3 0 27 4.183 429.583 712.000
0 0 3 0 28 3.633 468.066 717.000
0 0 3 0 29 3.327 463.110 717.000
0 0 3 0 30 2.728 381.351 701.000
0 0 3 0 31 2.975 478.991 702.000
0 0 3 0 32 1.866 394.505 665.000
0 0 3 0 33 2.590 378.701 701.000
0 0 3 0 34 2.616 383.075 705.000
0 0 3 0 35 2.971 485.980 708.000
0 0 3 0 36 3.226 441.166 695.000
0 0 3 0 37 3.152 472.990 694.000
0 0 3 0 38 2.987 494.261 719.000
0 0 3 0 39 2.954 491.980 717.000
0 0 3 0 40 3.987 446.089 714.000
0 0 3 0 41 3.482 460.287 713.000
0 0 3 0 42 2.960 483.689 712.000
0 0 3 0 43 3.213 473.248 710.000
0 0 3 0 44 3.077 490.823 717.000
0 0 3 0 45 3.830 470.209 717.000
0 0 3 0 46 2.584 500.334 702.000
0 0 3 0 47 3.395 453.870 699.000
0 0 3 0 48 3.041 468.139 701.000
0 0 3 0 49 2.655 474.951 702.000
0 0 3 0 50 3.109 484.386 715.000
0 0 3 0 51 2.874 480.631 714.000
0 0 3 1 0 2.890 479.413 709.000
0 0 3 1 1 3.399 463.317 712.000
0 0 3 1 2 3.329 479.903 722.000
0 0 3 1 3 3.858 458.193 724.000
0 0 3 1 4 3.289 478.570 716.000
