st pl ch r c slope pedestal max
2 2 4 0 0 3.928 444.117 621.000
2 2 4 0 1 4.065 443.550 621.000
2 2 4 0 2 4.014 451.220 626.000
2 2 4 0 3 3.906 452.433 623.000
2 2 4 0 4 4.174 443.520 624.000
2 2 4 0 5 3.990 449.085 623.000
2 2 4 0 6 4.207 452.716 638.000
2 2 4 0 7 4.182 441.381 625.000
2 2 4 0 8 3.997 448.082 625.000
2 2 4 0 9 4.260 451.033 635.000
2 2 4 0 10 3.986 459.568 634.000
2 2 4 0 11 4.135 463.416 645.000
2 2 4 0 12 4.007 447.642 626.000
2 2 4 0 13 4.116 454.006 638.000
2 2 4 0 14 4.134 455.062 635.000
2 2 4 0 15 4.210 451.293 635.000
2 2 4 0 16 4.011 450.608 626.000
2 2 4 0 17 4.239 444.409 627.000
2 2 4 0 18 4.019 463.688 640.000
2 2 4 0 19 4.220 453.530 639.000
2 2 4 0 20 4.225 452.734 638.000
2 2 4 0 21 4.038 453.406 632.000
2 2 4 0 22 4.303 450.548 637.000
2 2 4 0 23 4.150 454.872 636.000
2 2 4 0 24 4.207 454.306 638.000
2 2 4 0 25 4.068 457.168 635.000
2 2 4 0 26 3.996 454.908 634.000
2 2 4 0 27 4.217 455.477 637.000
2 2 4 0 28 4.240 461.132 645.000
2 2 4 0 29 3.998 464.352 639.000
2 2 4 0 30 4.183 448.093 629.000
2 2 4 0 31 3.950 452.951 627.000
2 2 4 0 32 4.243 463.022 649.000
2 2 4 0 33 4.247 459.773 646.000
2 2 4 0 34 4.060 465.348 644.000
2 2 4 0 35 4.172 465.810 647.000
2 2 4 0 36 4.192 454.555 638.000
2 2 4 0 37 4.215 451.527 634.000
2 2 4 0 38 4.031 454.893 632.000
2 2 4 0 39 4.021 456.613 636.000
2 2 4 0 40 4.072 456.833 635.000
2 2 4 0 41 4.187 464.409 646.000
2 2 4 0 42 3.947 460.661 634.000
2 2 4 0 43 4.122 450.343 628.000
2 2 4 0 44 3.938 458.876 632.000
2 2 4 0 45 4.203 453.697 640.000
2 2 4 0 46 4.412 456.762 651.000
2 2 4 0 47 4.359 453.300 643.000
2 2 4 0 48 4.232 458.170 641.000
2 2 4 0 49 4.022 460.463 634.000
2 2 4 0 50 3.869 440.516 609.000
2 2 4 0 51 3.792 443.113 609.000
2 2 4 1 0 3.707 453.114 614.000
2 2 4 1 1 4.025 444.080 622.000
2 2 4 1 2 4.019 444.210 619.000
2 2 4 1 3 4.189 452.186 635.000
2 2 4 1 4 3.996 447.337 622.000
2 2 4 1 5 4.217 437.828 622.000
2 2 4 1 6 4.042 446.214 622.000
2 2 4 1 7 4.178 443.197 625.000
2 2 4 1 8 4.169 443.475 625.000
2 2 4 1 9 4.160 444.529 626.000
2 2 4 1 10 4.084 458.955 640.000
2 2 4 1 11 4.139 459.294 638.000
2 2 4 1 12 4.144 442.429 624.000
2 2 4 1 13 4.197 446.573 629.000
2 2 4 1 14 4.147 452.436 634.000
2 2 4 1 15 4.165 455.462 636.000
2 2 4 1 16 4.161 445.858 628.000
2 2 4 1 17 4.120 450.662 631.000
2 2 4 1 18 4.330 451.612 640.000
2 2 4 1 19 4.167 461.060 642.000
2 2 4 1 20 4.260 444.767 629.000
2 2 4 1 21 4.190 454.495 637.000
2 2 4 1 22 4.215 447.867 631.000
2 2 4 1 23 4.241 457.987 644.000
2 2 4 1 24 4.171 448.035 630.000
2 2 4 1 25 4.212 450.675 634.000
2 2 4 1 26 4.116 453.696 631.000
2 2 4 1 27 4.167 451.452 634.000
2 2 4 1 28 4.132 458.182 638.000
2 2 4 1 29 4.233 457.856 642.000
2 2 4 1 30 4.072 455.292 632.000
2 2 4 1 31 4.214 443.502 626.000
2 2 4 1 32 4.275 454.933 642.000
2 2 4 1 33 4.365 460.158 650.000
2 2 4 1 34 4.286 460.915 648.000
2 2 4 1 35 4.191 462.968 645.000
2 2 4 1 36 4.371 447.304 638.000
2 2 4 1 37 4.154 458.071 638.000
2 2 4 1 38 4.138 456.825 636.000
2 2 4 1 39 4.219 456.655 637.000
2 2 4 1 40 4.099 468.059 647.000
2 2 4 1 41 4.084 462.785 640.000
2 2 4 1 42 4.099 446.497 625.000
2 2 4 1 43 4.015 446.089 622.000
2 2 4 1 44 4.091 450.477 629.000
2 2 4 1 45 4.019 458.208 633.000
2 2 4 1 46 4.181 452.890 635.000
2 2 4 1 47 4.444 455.354 649.000
2 2 4 1 48 4.326 452.524 642.000
2 2 4 1 49 4.383 456.280 646.000
2 2 4 1 50 4.324 442.660 629.000
2 2 4 1 51 3.817 438.244 605.000
2 2 4 2 0 3.841 445.946 612.000
2 2 4 2 1 3.991 448.436 621.000
2 2 4 2 2 4.036 446.582 620.000
2 2 4 2 3 4.051 447.161 624.000
2 2 4 2 4 4.093 441.003 621.000
2 2 4 2 5 4.049 437.821 615.000
2 2 4 2 6 4.148 447.778 628.000
2 2 4 2 7 4.099 445.264 624.000
2 2 4 2 8 4.150 447.798 629.000
2 2 4 2 9 4.184 444.297 628.000
2 2 4 2 10 4.094 452.824 633.000
2 2 4 2 11 4.198 463.523 646.000
2 2 4 2 12 4.187 443.569 626.000
2 2 4 2 13 4.184 445.531 629.000
2 2 4 2 14 4.131 453.265 632.000
2 2 4 2 15 4.098 453.341 631.000
2 2 4 2 16 4.193 442.700 626.000
2 2 4 2 17 4.167 449.010 632.000
2 2 4 2 18 4.232 448.633 633.000
2 2 4 2 19 4.281 446.771 631.000
2 2 4 2 20 4.222 445.858 630.000
2 2 4 2 21 4.195 447.281 631.000
2 2 4 2 22 4.249 454.305 641.000
