st pl ch r c slope pedestal max
2 2 5 0 0 3.538 492.909 728.000
2 2 5 0 1 4.159 480.908 731.000
2 2 5 0 2 3.975 483.065 721.000
2 2 5 0 3 4.247 471.507 721.000
2 2 5 0 4 4.196 471.434 725.000
2 2 5 0 5 3.678 488.588 728.000
2 2 5 0 6 4.424 471.367 736.000
2 2 5 0 7 4.106 479.988 732.000
2 2 5 0 8 3.953 481.164 731.000
2 2 5 0 9 3.938 482.151 730.000
2 2 5 0 10 4.334 464.028 721.000
2 2 5 0 11 4.392 464.840 722.000
2 2 5 0 12 3.766 498.950 732.000
2 2 5 0 13 3.666 502.528 732.000
2 2 5 0 14 4.442 468.858 721.000
2 2 5 0 15 4.056 487.264 721.000
2 2 5 0 16 3.783 483.006 719.000
2 2 5 0 17 4.438 463.259 720.000
2 2 5 0 18 4.411 471.902 722.000
2 2 5 0 19 4.166 474.388 723.000
2 2 5 0 20 4.265 472.026 721.000
2 2 5 0 21 4.171 471.228 722.000
2 2 5 0 22 4.128 480.691 722.000
2 2 5 0 23 4.276 476.171 726.000
2 2 5 0 24 4.009 479.247 713.000
2 2 5 0 25 3.984 478.872 714.000
2 2 5 0 26 3.835 502.105 729.000
2 2 5 0 27 4.226 489.118 728.000
2 2 5 0 28 3.851 503.411 728.000
2 2 5 0 29 3.966 495.187 726.000
2 2 5 0 30 4.267 475.179 713.000
2 2 5 0 31 4.291 460.257 713.000
2 2 5 0 32 4.249 481.485 723.000
2 2 5 0 33 3.872 480.732 728.000
2 2 5 0 34 4.077 478.898 721.000
2 2 5 0 35 4.180 475.254 725.000
2 2 5 0 36 4.194 480.514 726.000
2 2 5 0 37 4.228 482.128 723.000
2 2 5 0 38 4.236 477.150 725.000
2 2 5 0 39 4.198 477.031 726.000
2 2 5 0 40 4.274 466.952 716.000
2 2 5 0 41 3.626 482.960 717.000
2 2 5 0 42 4.081 474.335 722.000
2 2 5 0 43 4.190 476.620 722.000
2 2 5 0 44 4.150 475.606 716.000
2 2 5 0 45 4.023 474.732 716.000
2 2 5 0 46 4.337 469.864 718.000
2 2 5 0 47 3.764 486.257 723.000
2 2 5 0 48 4.295 461.028 711.000
2 2 5 0 49 3.960 469.218 718.000
2 2 5 0 50 4.060 479.242 720.000
2 2 5 0 51 3.576 474.490 719.000
2 2 5 1 0 3.514 492.489 728.000
2 2 5 1 1 4.197 472.943 726.000
2 2 5 1 2 4.234 467.158 718.000
2 2 5 1 3 4.118 471.255 719.000
2 2 5 1 4 4.285 465.686 722.000
2 2 5 1 5 3.797 486.948 724.000
2 2 5 1 6 4.428 465.645 729.000
2 2 5 1 7 4.421 469.309 730.000
2 2 5 1 8 4.453 470.661 724.000
2 2 5 1 9 4.429 468.481 725.000
