st pl ch r c slope pedestal max
0 1 1 0 0 2.828 493.258 701.000
0 1 1 0 1 3.022 486.803 703.000
0 1 1 0 2 3.264 479.162 710.000
0 1 1 0 3 2.799 514.057 709.000
0 1 1 0 4 3.679 477.594 712.000
0 1 1 0 5 2.912 507.025 713.000
0 1 1 0 6 3.254 482.918 704.000
0 1 1 0 7 3.329 470.626 705.000
0 1 1 0 8 2.751 517.113 709.000
0 1 1 0 9 3.336 494.635 710.000
0 1 1 0 10 2.990 494.652 710.000
0 1 1 0 11 2.959 498.705 710.000
0 1 1 0 12 3.052 492.064 713.000
0 1 1 0 13 3.289 494.877 714.000
0 1 1 0 14 2.697 500.170 702.000
0 1 1 0 15 3.243 472.358 702.000
0 1 1 0 16 2.899 511.019 714.000
0 1 1 0 17 3.845 469.053 713.000
0 1 1 0 18 2.893 511.321 706.000
0 1 1 0 19 3.120 494.879 706.000
0 1 1 0 20 3.115 492.050 707.000
0 1 1 0 21 2.752 512.492 708.000
0 1 1 0 22 2.922 506.510 703.000
0 1 1 0 23 3.132 493.021 702.000
0 1 1 0 24 2.698 525.731 713.000
0 1 1 0 25 2.909 509.215 715.000
0 1 1 0 26 2.997 503.771 700.000
0 1 1 0 27 2.829 508.032 699.000
0 1 1 0 28 3.165 488.875 704.000
0 1 1 0 29 2.801 515.432 704.000
0 1 1 0 30 3.674 482.817 701.000
0 1 1 0 31 2.769 513.215 701.000
0 1 1 0 32 2.931 500.994 696.000
0 1 1 0 33 3.193 485.657 696.000
0 1 1 0 34 2.929 499.488 704.000
0 1 1 0 35 3.377 491.859 705.000
0 1 1 0 36 3.163 493.192 702.000
0 1 1 0 37 2.759 504.790 703.000
0 1 1 0 38 2.883 499.120 701.000
0 1 1 0 39 3.007 498.879 697.000
0 1 1 0 40 2.413 524.120 703.000
0 1 1 0 41 3.118 485.609 701.000
0 1 1 0 42 2.774 503.488 696.000
0 1 1 0 43 3.674 458.077 695.000
0 1 1 0 44 2.801 499.644 695.000
0 1 1 0 45 2.950 495.863 695.000
0 1 1 0 46 3.057 500.276 704.000
0 1 1 0 47 2.471 531.745 704.000
0 1 1 0 48 3.278 476.528 689.000
0 1 1 0 49 2.856 487.653 692.000
0 1 1 0 50 2.766 505.602 701.000
0 1 1 0 51 2.519 504.222 701.000
0 1 1 1 0 3.549 452.085 700.000
0 1 1 1 1 3.623 463.374 702.000
0 1 1 1 2 3.492 470.356 707.000
0 1 1 1 3 3.167 487.157 707.000
0 1 1 1 4 3.460 480.074 711.000
0 1 1 1 5 3.470 476.862 712.000
0 1 1 1 6 3.593 462.787 703.000
0 1 1 1 7 3.255 468.120 702.000
0 1 1 1 8 3.510 478.521 708.000
0 1 1 1 9 3.327 484.581 709.000
0 1 1 1 10 3.119 494.884 708.000
0 1 1 1 11 3.019 504.126 709.000
0 1 1 1 12 3.508 476.179 712.000
0 1 1 1 13 3.532 477.277 714.000
0 1 1 1 14 3.642 455.268 700.000
0 1 1 1 15 3.513 461.776 700.000
0 1 1 1 16 3.086 499.914 713.000
0 1 1 1 17 3.476 479.318 712.000
0 1 1 1 18 3.346 479.684 705.000
0 1 1 1 19 3.367 482.769 705.000
0 1 1 1 20 3.131 492.093 706.000
0 1 1 1 21 3.467 476.078 705.000
0 1 1 1 22 3.126 494.371 702.000
0 1 1 1 23 2.938 502.049 702.000
0 1 1 1 24 3.441 490.591 712.000
0 1 1 1 25 3.450 492.264 713.000
0 1 1 1 26 3.326 478.091 700.000
0 1 1 1 27 3.533 473.290 699.000
0 1 1 1 28 3.249 496.038 702.000
0 1 1 1 29 2.954 503.288 702.000
0 1 1 1 30 3.463 485.718 700.000
0 1 1 1 31 3.095 503.162 700.000
0 1 1 1 32 3.459 479.936 696.000
0 1 1 1 33 3.171 484.002 695.000
0 1 1 1 34 3.673 478.770 703.000
0 1 1 1 35 3.322 480.795 704.000
0 1 1 1 36 2.947 502.254 701.000
0 1 1 1 37 3.267 490.806 702.000
0 1 1 1 38 3.436 470.992 700.000
0 1 1 1 39 3.286 483.077 697.000
0 1 1 1 40 3.458 476.711 701.000
0 1 1 1 41 3.180 494.162 702.000
0 1 1 1 42 2.994 487.114 695.000
0 1 1 1 43 3.377 468.316 694.000
0 1 1 1 44 3.223 478.076 695.000
0 1 1 1 45 3.266 477.451 694.000
