st pl ch r c slope pedestal max
2 2 7 0 0 0.000 0.000 0.000
2 2 7 0 1 8.656 386.262 734.000
2 2 7 0 2 1.093 562.877 733.000
2 2 7 0 3 0.000 0.000 0.000
2 2 7 0 4 14.274 183.948 719.000
2 2 7 0 5 0.408 687.479 725.000
2 2 7 0 6 17.344 124.756 761.000
2 2 7 0 7 6.152 475.334 764.000
2 2 7 0 8 4.980 484.723 749.000
2 2 7 0 9 7.471 435.646 764.000
2 2 7 0 10 9.043 361.253 733.000
2 2 7 0 11 7.348 436.497 761.000
2 2 7 0 12 4.724 483.257 765.000
2 2 7 0 13 3.501 576.387 764.000
2 2 7 0 14 0.000 0.000 0.000
2 2 7 0 15 0.000 0.000 0.000
2 2 7 0 16 14.169 197.420 762.000
2 2 7 0 17 7.991 426.672 763.000
2 2 7 0 18 20.000 14.000 729.000
2 2 7 0 19 12.330 314.130 732.000
2 2 7 0 20 10.847 298.354 762.000
2 2 7 0 21 0.000 0.000 0.000
2 2 7 0 22 8.549 381.364 761.000
2 2 7 0 23 0.000 0.000 0.000
2 2 7 0 24 0.000 0.000 0.000
2 2 7 0 25 7.349 443.934 733.000
2 2 7 0 26 0.000 0.000 0.000
2 2 7 0 27 0.000 0.000 0.000
2 2 7 0 28 0.000 0.000 0.000
2 2 7 0 29 0.000 0.000 0.000
2 2 7 0 30 4.598 478.101 731.000
2 2 7 0 31 3.628 570.183 742.000
2 2 7 0 32 13.804 237.311 727.000
2 2 7 0 33 0.496 686.234 721.000
2 2 7 0 34 0.000 0.000 0.000
2 2 7 0 35 6.559 496.850 765.000
2 2 7 0 36 11.243 392.571 766.000
2 2 7 0 37 0.000 0.000 0.000
2 2 7 0 38 8.333 429.167 705.000
2 2 7 0 39 0.476 693.688 891.000
2 2 7 0 40 15.754 232.754 732.000
2 2 7 0 41 18.689 234.113 755.000
2 2 7 0 42 2.364 545.659 765.000
2 2 7 0 43 0.686 679.533 827.000
2 2 7 0 44 0.000 0.000 0.000
2 2 7 0 45 2.346 623.966 764.000
2 2 7 0 46 6.376 474.172 765.000
2 2 7 0 47 8.288 421.929 764.000
2 2 7 0 48 4.550 497.538 722.000
2 2 7 0 49 1.859 634.582 754.000
2 2 7 0 50 0.000 0.000 0.000
2 2 7 0 51 87.000 -1602.500 733.000
2 2 7 1 0 0.400 684.800 703.000
2 2 7 1 1 0.000 0.000 0.000
2 2 7 1 2 0.000 0.000 0.000
2 2 7 1 3 12.200 311.700 761.000
2 2 7 1 4 7.366 359.972 715.000
2 2 7 1 5 7.356 372.686 713.000
2 2 7 1 6 5.325 469.357 762.000
2 2 7 1 7 0.000 0.000 0.000
2 2 7 1 8 0.000 0.000 0.000
2 2 7 1 9 17.000 68.500 715.000
2 2 7 1 10 5.649 444.969 762.000
2 2 7 1 11 0.000 0.000 0.000
2 2 7 1 12 0.000 0.000 0.000
2 2 7 1 13 7.999 366.236 761.000
2 2 7 1 14 0.000 0.000 0.000
2 2 7 1 15 0.000 0.000 0.000
2 2 7 1 16 3.110 485.584 704.000
