st pl ch r c slope pedestal max
0 2 1 0 0 2.940 498.965 744.000
0 2 1 0 1 0.000 0.000 0.000
0 2 1 0 2 1.526 561.111 740.000
0 2 1 0 3 0.559 572.616 648.000
0 2 1 0 4 0.000 0.000 0.000
0 2 1 0 5 0.000 0.000 0.000
0 2 1 0 6 0.000 0.000 0.000
0 2 1 0 7 0.000 0.000 0.000
0 2 1 0 8 0.000 0.000 0.000
0 2 1 0 9 0.161 542.652 566.000
0 2 1 0 10 0.000 0.000 0.000
0 2 1 0 11 0.659 533.300 615.000
0 2 1 0 12 2.120 543.209 746.000
0 2 1 0 13 1.487 542.599 704.000
0 2 1 0 14 1.399 572.565 732.000
0 2 1 0 15 2.671 540.763 763.000
0 2 1 0 16 0.567 683.518 752.000
0 2 1 0 17 2.268 552.740 753.000
0 2 1 0 18 0.600 683.606 757.000
0 2 1 0 19 3.913 484.583 760.000
0 2 1 0 20 2.412 540.046 744.000
0 2 1 0 21 3.168 503.005 752.000
0 2 1 0 22 2.643 539.932 755.000
0 2 1 0 23 0.370 702.139 750.000
0 2 1 0 24 0.301 713.884 752.000
0 2 1 0 25 1.639 600.988 761.000
0 2 1 0 26 0.468 682.091 743.000
0 2 1 0 27 0.200 710.913 739.000
0 2 1 0 28 2.024 573.904 750.000
0 2 1 0 29 0.656 678.228 754.000
0 2 1 0 30 1.902 583.679 745.000
0 2 1 0 31 0.000 0.000 0.000
0 2 1 0 32 2.347 539.604 740.000
0 2 1 0 33 0.343 698.180 744.000
0 2 1 0 34 1.665 584.587 746.000
0 2 1 0 35 0.951 643.533 749.000
0 2 1 0 36 0.467 688.116 745.000
0 2 1 0 37 1.988 568.084 750.000
0 2 1 0 38 2.606 539.899 755.000
0 2 1 0 39 0.000 0.000 0.000
0 2 1 0 40 2.102 534.628 727.000
0 2 1 0 41 2.064 539.876 732.000
0 2 1 0 42 1.702 571.789 735.000
0 2 1 0 43 2.465 516.041 731.000
0 2 1 0 44 2.267 539.484 736.000
0 2 1 0 45 3.405 505.367 738.000
0 2 1 0 46 1.921 522.697 716.000
0 2 1 0 47 3.242 481.154 724.000
0 2 1 0 48 1.643 560.035 728.000
0 2 1 0 49 1.211 589.691 730.000
0 2 1 0 50 1.192 587.437 737.000
0 2 1 0 51 2.782 516.165 740.000
0 2 1 1 0 2.982 495.948 744.000
0 2 1 1 1 1.030 625.498 742.000
0 2 1 1 2 3.033 493.422 745.000
0 2 1 1 3 1.598 528.212 708.000
0 2 1 1 4 1.454 525.236 683.000
0 2 1 1 5 0.000 0.000 0.000
0 2 1 1 6 0.727 518.322 605.000
0 2 1 1 7 0.399 499.740 551.000
0 2 1 1 8 1.830 535.751 722.000
0 2 1 1 9 0.661 528.866 609.000
0 2 1 1 10 2.755 517.662 746.000
0 2 1 1 11 1.625 528.109 699.000
0 2 1 1 12 2.520 547.488 756.000
0 2 1 1 13 3.256 510.975 759.000
0 2 1 1 14 2.896 530.094 763.000
0 2 1 1 15 3.673 506.349 769.000
0 2 1 1 16 3.738 496.774 755.000
0 2 1 1 17 2.455 554.742 751.000
0 2 1 1 18 2.677 528.814 755.000
0 2 1 1 19 3.872 491.502 760.000
0 2 1 1 20 2.664 525.870 746.000
0 2 1 1 21 2.741 524.410 746.000
0 2 1 1 22 2.912 537.171 748.000
0 2 1 1 23 2.426 543.076 747.000
0 2 1 1 24 2.297 565.534 759.000
0 2 1 1 25 1.739 594.198 759.000
0 2 1 1 26 2.714 533.081 751.000
0 2 1 1 27 2.502 530.497 748.000
0 2 1 1 28 2.372 562.649 758.000
0 2 1 1 29 2.652 546.227 748.000
0 2 1 1 30 2.380 551.073 751.000
0 2 1 1 31 2.580 544.062 751.000
0 2 1 1 32 2.339 541.477 746.000
0 2 1 1 33 2.644 521.580 744.000
