st pl ch r c slope pedestal max
0 3 4 0 0 2.521 442.500 676.000
0 3 4 0 1 3.090 416.604 676.000
0 3 4 0 2 2.918 444.229 687.000
0 3 4 0 3 2.892 440.771 686.000
0 3 4 0 4 2.889 449.721 688.000
0 3 4 0 5 3.003 437.978 687.000
0 3 4 0 6 3.007 428.453 677.000
0 3 4 0 7 2.962 427.019 677.000
0 3 4 0 8 2.920 422.346 669.000
0 3 4 0 9 2.912 424.441 670.000
0 3 4 0 10 3.155 425.716 682.000
0 3 4 0 11 2.927 432.898 682.000
0 3 4 0 12 2.951 425.494 669.000
0 3 4 0 13 3.026 419.805 671.000
0 3 4 0 14 2.852 440.800 676.000
0 3 4 0 15 3.021 422.660 674.000
0 3 4 0 16 3.044 436.036 681.000
0 3 4 0 17 2.857 442.778 680.000
0 3 4 0 18 3.255 429.736 685.000
0 3 4 0 19 3.072 434.884 685.000
0 3 4 0 20 2.978 428.952 667.000
0 3 4 0 21 2.835 431.975 667.000
0 3 4 0 22 3.060 426.240 673.000
0 3 4 0 23 3.062 424.730 672.000
0 3 4 0 24 2.931 447.313 678.000
0 3 4 0 25 3.160 426.681 678.000
0 3 4 0 26 3.260 421.148 674.000
0 3 4 0 27 3.037 427.261 672.000
0 3 4 0 28 3.200 432.756 677.000
0 3 4 0 29 3.236 420.911 676.000
0 3 4 0 30 3.064 428.810 677.000
0 3 4 0 31 3.320 418.703 676.000
0 3 4 0 32 3.052 435.521 680.000
0 3 4 0 33 3.176 428.795 680.000
0 3 4 0 34 3.037 428.480 673.000
0 3 4 0 35 3.050 429.732 674.000
0 3 4 0 36 3.109 420.258 671.000
0 3 4 0 37 3.077 422.119 672.000
0 3 4 0 38 3.103 420.723 670.000
0 3 4 0 39 3.142 418.579 669.000
0 3 4 0 40 3.006 418.426 670.000
0 3 4 0 41 3.061 424.031 669.000
0 3 4 0 42 2.888 437.495 668.000
0 3 4 0 43 2.901 425.876 666.000
0 3 4 0 44 2.962 439.848 677.000
0 3 4 0 45 2.977 437.894 677.000
0 3 4 0 46 3.248 423.477 670.000
0 3 4 0 47 2.927 422.194 668.000
0 3 4 0 48 3.129 427.471 677.000
0 3 4 0 49 3.540 419.189 678.000
0 3 4 0 50 3.174 416.259 675.000
0 3 4 0 51 2.686 419.537 673.000
0 3 4 1 0 2.831 431.540 676.000
